29-Dec-07,729,215,640,228
18-Mar-08,499,305,207,1123
13-Nov-07,652,1034,308,30
18-Dec-07,848,8967,4604,2897
24-Nov-07,108,1338,406,353
16-Jan-08,473,32,218,468
22-Apr-08,1285,441,1089,1050
15-Jun-08,4284,1274,1581,2579
27-Dec-07,296,4507,461,549
05-Jan-08,1460,567,95,104
16-Dec-07,2953,10869,7976,5512
16-May-08,3776,5778,6401,2776
27-Jun-08,1552,410,843,720
11-Apr-08,2040,98,670,443
24-Mar-08,940,343,113,848
12-Jan-08,676,90,115,919
26-Mar-08,797,489,239,334
14-Apr-08,1838,142,495,829
16-Jul-08,1960,15,74,732
03-May-08,1610,897,1299,927
25-Dec-07,256,3967,123,171
20-Jul-08,374,324,465,142
11-Jul-08,2965,662,168,576
03-Dec-07,164,1008,1978,1921
21-Jun-08,3414,1268,1166,1791
14-Feb-08,472,158,536,400
25-Apr-08,1196,1340,768,1144
13-Jun-08,3598,1686,2002,2446
30-Oct-07,1677,1067,1413,1845
31-Oct-07,1486,966,1365,1772
02-Aug-08,1396,0,0,0
13-May-08,2853,989,5112,3638
31-Dec-07,80,874,329,235
21-Dec-07,569,7247,288,398
26-Jun-08,1561,609,498,880
29-Apr-08,2497,923,551,1338
10-Mar-08,446,608,813,507
04-Feb-08,940,312,386,863
03-Jun-08,5557,3082,4011,4754
07-Feb-08,683,78,378,884
08-Jan-08,151,0,154,501
12-Feb-08,769,223,729,1329
17-Dec-07,1170,9826,4473,4988
28-May-08,4273,5544,4504,2389
21-Mar-08,1010,279,190,1142
21-May-08,5437,5524,3595,2933
28-Mar-08,770,236,120,196
03-Jul-08,2556,21,2316,296
09-Mar-08,713,398,398,602
14-Jan-08,188,0,330,515
01-Mar-08,549,912,168,1322
17-Nov-07,561,1242,24,76
16-Mar-08,523,26,687,948
19-Jun-08,2991,284,1317,1911
11-Jun-08,4025,2133,1573,2911
11-Jan-08,329,206,677,697
09-Apr-08,1601,69,875,174
23-Oct-07,0,1567,1746,1758
08-Jul-08,5599,166,2463,1067
25-May-08,4080,4667,4905,3131
29-Jan-08,686,89,158,714
22-Nov-07,15,487,10,2
20-Mar-08,999,444,562,1232
19-Mar-08,538,559,185,974
24-Oct-07,0,1730,1711,1613
04-Nov-07,820,812,1070,903
28-Dec-07,438,184,451,136
26-Feb-08,348,319,191,1002
28-Feb-08,402,419,137,666
27-May-08,3706,4381,4740,2968
18-Jan-08,331,258,329,676
18-Apr-08,1850,592,1170,905
02-Feb-08,673,190,197,745
31-Mar-08,1295,250,398,819
17-Mar-08,1327,216,353,910
23-Feb-08,318,420,325,700
