09-Jan-08,21,20,858,515
17-Jul-08,816,6,17,227
01-Feb-08,202,59,30,719
19-Dec-07,137,14040,1248,788
28-Jun-08,856,398,148,276
05-Nov-07,6,236,6,6
30-Apr-08,1723,1115,1253,2856
19-Feb-08,32,143,232,254
02-May-08,1183,996,951,2228
10-Apr-08,2349,11,180,13
20-Dec-07,2053,11951,671,28
06-Jun-08,2229,1983,2545,2361
02-Jun-08,2820,2633,1569,2977
24-Apr-08,549,976,1016,2020
29-May-08,2945,2620,2740,1848
27-Mar-08,2051,942,1068,216
23-Apr-08,560,362,925,3991
15-May-08,994,7745,7484,2908
27-Feb-08,46,1101,84,466
13-Jul-08,359,6,6,207
01-Jun-08,2396,3111,1969,2062
01-Nov-07,6,6,22,6
23-May-08,3802,6985,2896,1850
15-Jan-08,726,216,1112,791
31-Jul-08,39,0,0,0
10-Dec-07,34,3816,103,17
03-Aug-08,115,0,0,0
26-Apr-08,2097,772,356,1463
02-Nov-07,9,104,159,408
01-May-08,1175,926,2114,4223
04-Dec-07,605,1157,794,226
23-Jul-08,188,0,0,408
01-Aug-08,168,0,0,0
29-Jul-08,95,0,0,326
08-Jun-08,2188,1443,1079,2922
28-Nov-07,138,509,7,437
23-Jan-08,273,994,369,1639
06-Apr-08,985,347,539,151
22-Oct-07,0,6,6,604
16-Apr-08,1421,96,141,1851
15-Nov-07,29,576,6,6
19-Jan-08,260,601,585,2029
06-Jan-08,32,182,6,8
04-Apr-08,1467,50,472,111
15-Mar-08,564,12,65,835
06-Dec-07,103,3207,1877,461
02-Dec-09,1,0,0,0
10-Feb-08,248,123,492,636
04-Mar-08,703,1350,231,483
02-Dec-07,136,7,178,40
29-Dec-07,53,619,117,183
18-Mar-08,157,97,22,959
13-Nov-07,8,104,9,8
18-Dec-07,14,11498,1277,67
24-Nov-07,18,116,15,9
16-Jan-08,3188,73,850,2742
22-Apr-08,710,764,794,870
15-Jun-08,4539,666,1207,2092
27-Dec-07,170,304,235,3635
05-Jan-08,536,1075,47,10
16-Dec-07,463,7702,108,417
16-May-08,3070,9620,7056,1637
27-Jun-08,1428,347,469,324
11-Apr-08,1875,32,377,199
24-Mar-08,622,563,83,1056
12-Jan-08,1638,14,11,1410
26-Mar-08,1068,400,260,222
14-Apr-08,1893,65,769,766
16-Jul-08,4349,6,6,185
03-May-08,1142,981,751,672
25-Dec-07,878,1437,407,1423
20-Jul-08,201,751,1700,117
11-Jul-08,238,885,96,336
03-Dec-07,458,50,86,20
21-Jun-08,3357,500,951,1455
14-Feb-08,1942,625,548,308
25-Apr-08,858,1697,1648,2115
13-Jun-08,4552,632,1707,2281
30-Oct-07,6,6,6,7
31-Oct-07,7,7,7,11
02-Aug-08,85,0,0,0
13-May-08,1587,1994,8631,3233
31-Dec-07,9,1220,41,30
21-Dec-07,1672,8609,1526,105
26-Jun-08,1322,921,413,673
29-Apr-08,2418,825,455,2210
10-Mar-08,1789,491,1932,261
04-Feb-08,422,534,95,424
03-Jun-08,3881,4849,2046,3585
07-Feb-08,160,90,1059,1103
08-Jan-08,36,0,46,4902
12-Feb-08,487,1069,1071,467
17-Dec-07,11,9022,262,42
28-May-08,4052,7735,3623,2040
21-Mar-08,508,144,75,1085
21-May-08,5049,9787,3108,2299
28-Mar-08,581,56,25,44
03-Jul-08,224,177,665,176
09-Mar-08,368,1784,970,414
14-Jan-08,73,0,106,182
01-Mar-08,172,1674,23,1378
17-Nov-07,10,357,6,6
16-Mar-08,196,7,637,943
19-Jun-08,3146,179,1286,1281
11-Jun-08,4177,1379,1405,2339
11-Jan-08,12,46,349,107
09-Apr-08,1732,25,90,15
23-Oct-07,0,6,6,39
08-Jul-08,1277,714,792,85
25-May-08,3616,8496,4326,2756
29-Jan-08,232,674,158,990
22-Nov-07,17,15,176,13
