Day,382067,382070,382049,382069
07-Dec-07,15,749,2,27
25-Feb-08,2,49,42,76
28-Jul-08,115,0,0,13
30-Dec-07,68,27,67,5
27-Jan-08,31,36,8,100
29-Jun-08,1102,1,160,64
05-Jul-08,171,22,1105,100
18-Feb-08,4,32,11,14
03-Feb-08,37,63,280,24
08-Nov-07,0,95,2,2
25-Oct-07,0,314,1538,1613
17-Jan-08,38,58,45,145
08-Feb-08,25,11,67,83
04-Jan-08,2,7,27,38
30-May-08,247,144,203,135
12-May-08,39,14,117,137
28-Apr-08,127,107,27,50
12-Nov-07,92,22,5,2
30-Jan-08,19,4,21,9
18-Jun-08,92,305,59,107
06-Feb-08,283,34,19,20
16-Nov-07,54,32,25,6
29-Feb-08,115,6,17,74
14-May-08,33,0,17,345
11-May-08,101,7,98,66
25-Jun-08,259,110,72,120
23-Mar-08,14,78,19,11
22-Mar-08,91,18,12,235
25-Mar-08,45,20,16,38
30-Mar-08,13,7,16,43
11-Dec-07,2,168,4,1
22-Jan-08,21,7,11,21
10-Jan-08,32,0,75,29
29-Oct-07,1367,298,1301,1404
13-Apr-08,90,21,71,43
29-Mar-08,8,0,3,39
09-Jul-08,1231,58,120,121
26-Jan-08,35,27,46,45
31-Jan-08,49,4,15,7
27-Jul-08,304,0,0,315
17-May-08,54,149,122,83
15-Feb-08,5,2,101,4
04-May-08,38,17,164,109
11-Mar-08,74,109,53,557
16-Jun-08,274,63,222,84
18-May-08,88,57,39,412
24-Jun-08,151,136,55,120
19-Jul-08,232,36,7,248
06-May-08,54,1,174,64
07-Jun-08,345,73,39,63
02-Jan-08,8,12,16,7
04-Jul-08,234,25,479,117
14-Dec-07,4,526,5,10
27-Oct-07,0,1,1,0
23-Jun-08,152,221,61,66
24-Jan-08,44,19,73,17
13-Dec-07,17,1376,49,25
07-Jul-08,1231,39,1268,236
10-Nov-07,23,23,65,16
21-Feb-08,27,4,52,20
23-Nov-07,7,189,11,10
22-Jun-08,258,122,59,99
30-Nov-07,3,10,12,0
03-Jan-08,3,45,35,14
24-Dec-07,17,12,14,22
22-May-08,133,75,126,76
21-Oct-07,0,279,32,0
05-Dec-07,4,234,2,54
13-Jan-08,161,21,20,89
12-Jun-08,176,89,166,93
19-May-08,176,84,81,139
06-Jul-08,237,149,577,231
07-Mar-08,127,6,9,18
17-Apr-08,53,25,125,52
28-Oct-07,376,342,627,423
21-Apr-08,81,122,341,54
08-Dec-07,6,102,230,39
27-Nov-07,5,114,3,89
09-May-08,203,4,4,167
31-May-08,83,212,38,86
12-Apr-08,219,24,30,36
16-Feb-08,9,109,11,20
14-Jun-08,305,66,21,156
14-Mar-08,10,32,23,151
25-Jul-08,471,0,0,239
26-Jul-08,384,0,0,393
03-Mar-08,30,245,85,71
23-Dec-07,41,1,6,36
01-Jan-08,63,30,15,394
03-Nov-07,261,491,492,428
13-Feb-08,6,26,50,22
10-May-08,63,3,418,62
24-Jul-08,84,0,0,218
08-Mar-08,30,15,9,6
19-Apr-08,27,15,198,13
05-Mar-08,56,18,125,443
17-Feb-08,9,12,50,54
03-Apr-08,15,3,12,40
07-Nov-07,0,78,0,0
21-Jul-08,75,0,0,23
01-Jul-08,292,8,79,101
30-Jun-08,293,0,57,66
05-Jun-08,56,17,7,7
02-Mar-08,5,163,29,38
30-Jul-08,2,0,0,0
07-May-08,101,2,134,64
25-Nov-07,3,1,2,16
22-Feb-08,14,8,11,22
17-Jun-08,149,13,199,137
12-Dec-07,19,1239,8,29
18-Nov-07,33,17,0,0
14-Jul-08,22,151,97,359
05-Feb-08,479,24,54,142
01-Dec-07,12,537,69,5
05-Apr-08,43,6,217,11
09-Dec-07,45,98,45,35
05-May-08,58,4,216,51
06-Nov-07,0,264,0,0
28-Jan-08,37,9,4,7
26-May-08,92,41,105,65
11-Feb-08,42,28,43,53
27-Apr-08,18,97,19,52
15-Apr-08,67,16,68,28
24-Feb-08,2,32,24,48
26-Oct-07,291,1,378,521
09-Nov-07,88,26,72,7
20-Jan-08,66,9,14,42
20-Nov-07,0,14,0,0
20-Jun-08,227,125,78,101
04-Jun-08,79,28,14,28
20-May-08,147,102,55,122
15-Dec-07,30,444,5,4
08-May-08,99,4,25,163
20-Feb-08,74,179,197,69
18-Jul-08,83,21,57,216
02-Apr-08,94,20,37,29
22-Dec-07,61,121,3,7
10-Jun-08,198,61,116,101
19-Nov-07,6,160,0,0
25-Jan-08,65,4,36,18
11-Nov-07,89,178,20,5
14-Nov-07,1,47,155,23
20-Apr-08,39,71,397,44
22-Jul-08,34,0,0,136
21-Nov-07,2,0,0,2
09-Jun-08,112,74,182,120
01-Apr-08,291,94,154,87
07-Apr-08,31,63,43,10
07-Jan-08,65,0,4,42
10-Jul-08,699,54,319,208
26-Dec-07,39,67,9,10
06-Mar-08,76,45,123,173
24-May-08,132,75,94,43
29-Nov-07,8,102,18,1
15-Jul-08,62,59,70,430
12-Jul-08,820,210,43,136
21-Jan-08,3,30,6,4
08-Apr-08,43,65,239,37
12-Mar-08,27,83,45,149
09-Feb-08,74,5,21,133
02-Jul-08,803,71,122,124
13-Mar-08,38,4,54,30
26-Nov-07,3,58,12,5
09-Jan-08,26,16,99,7
17-Jul-08,85,8,9,139
01-Feb-08,36,19,32,31
19-Dec-07,47,1624,10,23
28-Jun-08,574,44,64,84
05-Nov-07,2,464,0,0
30-Apr-08,44,268,99,72
19-Feb-08,6,4,12,48
02-May-08,14,273,257,6
10-Apr-08,62,7,262,2
20-Dec-07,18,654,9,4
02-Jun-08,76,1,39,29
06-Jun-08,103,65,95,80
24-Apr-08,106,68,191,50
29-May-08,75,37,57,67
27-Mar-08,135,208,36,21
23-Apr-08,47,27,215,120
15-May-08,101,193,163,359
27-Feb-08,19,30,17,67
13-Jul-08,106,2,6,263
01-Jun-08,125,3,68,59
01-Nov-07,668,257,1387,1379
23-May-08,195,56,77,141
15-Jan-08,119,11,86,109
31-Jul-08,17,0,0,0
10-Dec-07,9,106,100,165
03-Aug-08,144,0,0,0
26-Apr-08,11,95,9,26
02-Nov-07,1646,1059,1032,1630
01-May-08,12,122,285,108
04-Dec-07,6,1,14,15
23-Jul-08,57,0,0,323
01-Aug-08,25,0,0,0
29-Jul-08,27,0,0,10
08-Jun-08,138,99,183,140
28-Nov-07,16,42,1,2
23-Jan-08,5,158,0,4
06-Apr-08,22,7,53,6
22-Oct-07,0,556,1408,1195
16-Apr-08,33,140,70,97
15-Nov-07,4,121,57,3
19-Jan-08,86,70,43,95
06-Jan-08,96,15,4,3
04-Apr-08,11,9,40,14
06-Dec-07,9,513,16,19
15-Mar-08,140,13,52,87
02-Dec-09,1,0,0,0
10-Feb-08,5,6,10,17
04-Mar-08,36,63,144,66
02-Dec-07,10,1077,54,6
29-Dec-07,22,8,16,12
18-Mar-08,24,43,32,70
13-Nov-07,24,28,97,23
18-Dec-07,15,1497,49,72
24-Nov-07,2,44,1,2
16-Jan-08,113,16,25,46
22-Apr-08,49,8,231,77
27-Dec-07,24,74,18,24
15-Jun-08,217,44,85,129
05-Jan-08,926,179,17,19
16-May-08,83,390,81,89
16-Dec-07,40,1032,3,12
27-Jun-08,212,108,237,116
11-Apr-08,123,10,218,80
24-Mar-08,155,29,10,31
12-Jan-08,126,6,20,59
26-Mar-08,77,17,18,3
14-Apr-08,99,5,19,15
16-Jul-08,129,16,9,190
03-May-08,8,144,108,23
25-Dec-07,39,61,4,13
20-Jul-08,78,12,23,37
11-Jul-08,629,166,43,190
03-Dec-07,12,33,13,11
21-Jun-08,332,398,68,93
14-Feb-08,25,7,59,13
25-Apr-08,44,191,51,63
13-Jun-08,330,109,345,125
30-Oct-07,1073,215,1262,1628
31-Oct-07,986,70,1144,1607
02-Aug-08,113,0,0,0
13-May-08,306,2,29,157
31-Dec-07,36,187,27,23
21-Dec-07,69,332,3,33
26-Jun-08,232,186,80,104
29-Apr-08,33,150,41,67
10-Mar-08,73,50,41,36
04-Feb-08,107,54,31,42
03-Jun-08,67,24,82,143
07-Feb-08,51,3,43,239
08-Jan-08,58,0,8,38
12-Feb-08,21,34,38,115
17-Dec-07,24,988,15,62
28-May-08,107,109,198,37
21-Mar-08,74,18,5,48
21-May-08,236,98,64,123
28-Mar-08,54,18,12,19
03-Jul-08,405,17,550,44
09-Mar-08,199,35,25,21
14-Jan-08,60,0,61,96
01-Mar-08,6,153,10,27
17-Nov-07,49,53,4,2
16-Mar-08,225,10,142,151
19-Jun-08,238,68,20,166
11-Jun-08,140,105,111,166
11-Jan-08,43,21,54,38
09-Apr-08,116,15,247,39
23-Oct-07,0,1217,1664,1651
29-Jan-08,40,1,4,28
25-May-08,135,81,308,90
08-Jul-08,1394,33,302,218
22-Nov-07,1,22,1,4
20-Mar-08,121,21,31,68
19-Mar-08,55,147,33,47
24-Oct-07,0,1356,1626,1534
04-Nov-07,762,394,906,812
28-Dec-07,43,2,35,4
28-Feb-08,12,9,3,3
26-Feb-08,10,30,23,97
27-May-08,165,134,211,140
18-Jan-08,112,11,52,34
18-Apr-08,56,20,225,19
02-Feb-08,16,27,47,50
31-Mar-08,23,10,61,85
23-Feb-08,16,12,24,157
17-Mar-08,523,96,20,120
