Day,382067,382070,382049,382069
07-Dec-07,227,6894,1065,748
25-Feb-08,415,1313,140,788
28-Jul-08,179,0,0,7
30-Dec-07,92,32,570,146
27-Jan-08,638,469,197,206
29-Jun-08,3399,17,300,1471
05-Jul-08,154,28,1057,204
18-Feb-08,569,320,820,605
03-Feb-08,1410,401,484,879
08-Nov-07,6,508,6,27
25-Oct-07,17,207,1371,1116
17-Jan-08,483,131,288,640
08-Feb-08,753,160,320,1149
04-Jan-08,21,389,345,42
30-May-08,4264,7933,6835,5009
12-May-08,5691,4503,8489,5118
28-Apr-08,3448,1138,1375,3022
12-Nov-07,47,265,65,28
30-Jan-08,465,306,455,737
18-Jun-08,7123,513,3016,5651
06-Feb-08,1079,743,293,800
16-Nov-07,31,163,15,0
29-Feb-08,1188,870,112,1230
14-May-08,4988,1499,6486,5917
11-May-08,5094,5271,8104,5820
25-Jun-08,3181,425,804,2646
23-Mar-08,2537,245,299,1620
22-Mar-08,1976,202,337,2675
25-Mar-08,1079,597,68,958
30-Mar-08,1441,673,599,612
11-Dec-07,193,3450,1916,1681
22-Jan-08,287,513,357,570
10-Jan-08,145,0,285,590
29-Oct-07,1140,89,810,1024
29-Mar-08,1111,441,287,293
13-Apr-08,3305,713,543,938
09-Jul-08,2372,105,172,125
26-Jan-08,1210,393,428,285
27-Jul-08,291,0,0,223
31-Jan-08,1020,116,237,887
17-May-08,7282,6452,7629,4699
15-Feb-08,461,329,534,738
04-May-08,4360,4015,3450,2687
11-Mar-08,588,517,874,2269
16-Jun-08,7901,2074,3982,3704
18-May-08,6353,7603,7852,3999
24-Jun-08,3255,361,737,3078
19-Jul-08,335,340,69,236
06-May-08,3716,1834,2356,3742
07-Jun-08,5238,3320,3251,4464
02-Jan-08,62,92,492,111
14-Dec-07,293,10497,2603,1695
04-Jul-08,425,5,1388,359
27-Oct-07,6,2,7,0
23-Jun-08,4369,144,1325,3494
24-Jan-08,621,276,430,349
13-Dec-07,525,11012,3024,1827
07-Jul-08,2728,179,1397,181
10-Nov-07,28,430,322,135
21-Feb-08,642,192,320,1603
23-Nov-07,8,322,64,53
22-Jun-08,5949,739,1733,3122
30-Nov-07,8,74,934,7
03-Jan-08,13,742,706,219
24-Dec-07,28,663,871,389
22-May-08,7246,6227,6443,5117
21-Oct-07,0,271,296,0
05-Dec-07,270,4755,452,444
13-Jan-08,1637,490,80,692
12-Jun-08,7170,2590,3004,5955
19-May-08,8301,7220,6553,4305
06-Jul-08,91,184,393,155
07-Mar-08,665,341,364,979
17-Apr-08,4516,349,822,2679
28-Oct-07,372,191,791,422
21-Apr-08,2478,657,1070,1930
08-Dec-07,251,2982,2397,828
27-Nov-07,250,486,89,307
09-May-08,3857,2203,6318,5587
31-May-08,6365,7985,6756,6834
12-Apr-08,3519,477,230,1319
16-Feb-08,786,565,682,552
14-Mar-08,1630,193,912,2330
25-Jul-08,898,0,0,214
14-Jun-08,7085,3384,3211,4755
26-Jul-08,150,0,0,442
03-Mar-08,1050,1801,297,1898
23-Dec-07,328,409,620,784
01-Jan-08,134,328,337,716
03-Nov-07,264,626,497,406
13-Feb-08,957,533,1030,716
24-Jul-08,73,0,0,212
10-May-08,3899,4947,7685,4339
08-Mar-08,663,1012,697,950
19-Apr-08,2315,1195,891,800
05-Mar-08,1519,1755,234,2404
17-Feb-08,872,276,534,565
03-Apr-08,1965,318,480,934
21-Jul-08,210,0,0,24
07-Nov-07,6,78,6,0
01-Jul-08,240,13,139,203
30-Jun-08,798,1,203,340
05-Jun-08,6437,3444,4598,4309
02-Mar-08,872,1302,273,1754
30-Jul-08,9,0,0,1
07-May-08,4692,3426,2424,5423
25-Nov-07,9,28,9,10
22-Feb-08,417,571,342,1354
17-Jun-08,7430,1529,2826,4106
12-Dec-07,115,10194,2530,2188
18-Nov-07,7,124,6,0
05-Feb-08,1234,616,230,1151
01-Dec-07,65,1144,978,217
14-Jul-08,445,932,83,379
05-Apr-08,2288,174,584,967
09-Dec-07,729,6142,3855,1487
05-May-08,4738,4454,3003,3992
28-Jan-08,1098,46,129,660
06-Nov-07,6,23,6,0
26-May-08,7203,6363,7135,6119
11-Feb-08,1045,371,773,2384
27-Apr-08,2988,1368,1352,3100
15-Apr-08,4039,303,1108,2338
24-Feb-08,436,754,282,959
26-Oct-07,268,0,259,418
09-Nov-07,20,140,396,39
20-Jan-08,453,243,357,649
20-Nov-07,7,11,6,1
20-Jun-08,6606,661,3061,4334
04-Jun-08,7095,4703,5532,5563
20-May-08,7796,7097,6953,4129
15-Dec-07,893,10577,2613,1376
08-May-08,3439,2782,5872,4903
20-Feb-08,397,257,369,1416
18-Jul-08,946,0,367,142
02-Apr-08,1042,514,529,828
22-Dec-07,182,2414,218,224
10-Jun-08,6930,4186,3110,4862
19-Nov-07,13,728,6,1
25-Jan-08,1041,811,687,173
11-Nov-07,28,1107,108,19
14-Nov-07,7,111,21,5
20-Apr-08,2663,826,1167,1153
22-Jul-08,136,0,0,150
21-Nov-07,13,21,7,3
09-Jun-08,6238,3993,3389,5135
01-Apr-08,2040,1138,1008,1130
07-Apr-08,2902,482,244,429
07-Jan-08,58,0,50,449
10-Jul-08,1225,291,820,150
26-Dec-07,350,2351,628,578
06-Mar-08,1980,874,588,1117
24-May-08,6880,6592,5045,4425
29-Nov-07,87,1032,409,81
15-Jul-08,679,142,160,613
12-Jul-08,2539,1633,28,132
21-Jan-08,349,126,320,145
08-Apr-08,2480,182,309,875
12-Mar-08,960,377,2210,2611
09-Feb-08,599,185,373,1575
02-Jul-08,403,153,267,173
13-Mar-08,1379,218,2643,2696
26-Nov-07,21,239,70,11
09-Jan-08,51,97,738,209
17-Jul-08,680,0,17,98
01-Feb-08,919,360,116,904
19-Dec-07,169,10697,1136,344
28-Jun-08,2270,275,217,1080
05-Nov-07,6,82,6,0
30-Apr-08,3862,1500,1194,3072
19-Feb-08,231,252,411,1144
02-May-08,3289,1090,2780,3087
10-Apr-08,3722,296,427,429
20-Dec-07,431,10389,701,170
06-Jun-08,5220,5128,5891,4782
02-Jun-08,6593,3896,5686,6201
24-Apr-08,2274,1020,1425,2967
29-May-08,6329,3910,5606,4926
27-Mar-08,1440,785,305,455
23-Apr-08,1908,496,2189,3283
15-May-08,5408,6188,8385,6088
27-Feb-08,525,549,114,685
13-Jul-08,210,0,12,129
01-Jun-08,5229,4676,6591,4711
01-Nov-07,476,237,912,1134
23-May-08,6664,6996,5884,4551
15-Jan-08,813,112,809,646
31-Jul-08,29,0,0,0
10-Dec-07,436,3082,4295,907
03-Aug-08,110,0,0,0
26-Apr-08,3896,829,1237,1708
02-Nov-07,1465,803,980,1615
01-May-08,2805,1612,2278,3856
04-Dec-07,56,596,428,142
23-Jul-08,168,0,0,364
01-Aug-08,116,0,0,0
