Day,382067,382070,382049,382069
07-Dec-07,0,1,2,0
25-Feb-08,5,22,27,1
28-Jul-08,29,0,0,2
30-Dec-07,23,21,38,6
29-Jun-08,35,0,59,6
27-Jan-08,8,19,11,8
05-Jul-08,24,10,235,13
18-Feb-08,1,23,0,1
03-Feb-08,31,85,13,8
08-Nov-07,0,27,112,125
25-Oct-07,0,3,255,1161
17-Jan-08,7,9,11,33
08-Feb-08,37,2,37,25
04-Jan-08,0,0,3,8
30-May-08,22,19,47,22
12-May-08,2,0,47,47
28-Apr-08,6,6,20,0
12-Nov-07,1,0,6,15
30-Jan-08,2,1,3,1
18-Jun-08,16,41,5,24
06-Feb-08,25,1,10,1
16-Nov-07,2,1,91,25
29-Feb-08,56,2,24,19
14-May-08,1,2,5,59
11-May-08,5,0,34,35
25-Jun-08,58,10,4,58
23-Mar-08,3,21,32,3
22-Mar-08,15,12,36,16
25-Mar-08,0,4,10,16
30-Mar-08,5,19,17,42
11-Dec-07,0,1,2,1
22-Jan-08,0,3,6,3
10-Jan-08,13,0,34,13
29-Oct-07,679,2,93,1133
13-Apr-08,21,7,46,31
29-Mar-08,9,1,11,55
09-Jul-08,0,7,3,12
26-Jan-08,15,86,14,20
31-Jan-08,4,1,17,4
27-Jul-08,39,0,0,28
15-Feb-08,2,0,35,0
17-May-08,4,1,26,7
04-May-08,3,0,61,15
11-Mar-08,16,56,63,217
16-Jun-08,37,4,67,33
18-May-08,8,0,26,79
24-Jun-08,54,28,19,25
19-Jul-08,87,9,7,16
07-Jun-08,120,19,4,11
06-May-08,5,0,47,1
02-Jan-08,2,0,0,0
04-Jul-08,34,9,18,7
14-Dec-07,1,0,1,0
27-Oct-07,1,1,48,24
23-Jun-08,75,15,27,33
24-Jan-08,0,2,9,1
07-Jul-08,59,6,53,40
13-Dec-07,2,6,0,9
10-Nov-07,0,0,232,175
21-Feb-08,0,9,8,3
23-Nov-07,0,3,1,7
22-Jun-08,83,30,6,16
30-Nov-07,0,0,0,6
03-Jan-08,3,1,5,3
24-Dec-07,2,21,2,6
22-May-08,43,4,20,11
21-Oct-07,0,0,10,0
05-Dec-07,0,3,2,1
13-Jan-08,20,3,23,25
19-May-08,45,2,93,13
06-Jul-08,52,50,45,1
12-Jun-08,33,16,108,32
07-Mar-08,6,1,1,1
17-Apr-08,64,8,70,36
28-Oct-07,384,0,425,365
21-Apr-08,15,57,124,6
08-Dec-07,0,0,0,1
27-Nov-07,0,1,0,1
09-May-08,9,1,6,14
31-May-08,14,19,16,25
12-Apr-08,38,8,9,32
16-Feb-08,1,2,3,2
14-Mar-08,1,64,61,37
14-Jun-08,67,2,8,17
25-Jul-08,34,0,0,51
26-Jul-08,42,0,0,16
03-Mar-08,0,36,48,3
23-Dec-07,6,0,0,0
01-Jan-08,5,0,1,128
03-Nov-07,156,1,295,461
13-Feb-08,0,0,33,9
10-May-08,0,0,134,11
24-Jul-08,27,0,0,18
08-Mar-08,8,0,2,4
19-Apr-08,0,0,12,0
05-Mar-08,0,16,95,17
17-Feb-08,0,2,2,2
03-Apr-08,0,0,1,4
07-Nov-07,0,0,3,0
21-Jul-08,17,0,0,4
01-Jul-08,14,14,14,19
30-Jun-08,11,0,11,9
05-Jun-08,5,1,11,1
02-Mar-08,1,75,24,2
07-May-08,5,0,38,10
25-Nov-07,0,0,1,15
22-Feb-08,1,1,1,0
12-Dec-07,1,9,9,10
17-Jun-08,27,1,30,27
18-Nov-07,0,0,2,1
01-Dec-07,0,0,1,15
14-Jul-08,12,5,40,37
05-Feb-08,8,122,38,24
05-Apr-08,7,1,65,6
09-Dec-07,0,85,3,1
05-May-08,2,0,48,6
06-Nov-07,0,6,3,1
28-Jan-08,5,7,2,0
26-May-08,9,17,53,17
27-Apr-08,0,9,10,1
15-Apr-08,9,4,57,30
11-Feb-08,10,55,4,14
24-Feb-08,4,22,11,22
26-Oct-07,0,4,124,219
09-Nov-07,3,34,130,62
20-Jan-08,3,3,1,0
20-Nov-07,0,1,0,0
04-Jun-08,3,0,4,0
20-Jun-08,47,13,19,26
15-Dec-07,0,2,17,2
20-May-08,32,17,65,12
08-May-08,29,3,0,17
18-Jul-08,12,18,2,46
20-Feb-08,7,2,72,11
02-Apr-08,5,0,2,10
22-Dec-07,8,1,0,7
10-Jun-08,57,16,45,30
19-Nov-07,4,1,3,0
25-Jan-08,11,0,1,1
11-Nov-07,0,2,49,25
14-Nov-07,19,1,566,1148
20-Apr-08,5,24,104,8
22-Jul-08,29,0,0,32
09-Jun-08,38,7,92,24
01-Apr-08,10,0,32,14
