20-May-08,266,534,203,180
08-May-08,106,38,107,194
20-Feb-08,88,288,229,322
18-Jul-08,209,5,266,171
22-Dec-07,65,483,32,13
02-Apr-08,105,31,66,60
10-Jun-08,286,162,154,203
19-Nov-07,9,569,0,0
25-Jan-08,87,24,60,24
11-Nov-07,191,823,112,3
14-Nov-07,15,50,39,34
20-Apr-08,56,161,289,18
22-Jul-08,30,0,0,178
21-Nov-07,0,1,0,2
09-Jun-08,190,213,220,207
01-Apr-08,131,76,317,90
07-Apr-08,90,31,59,15
07-Jan-08,75,0,48,69
10-Jul-08,854,29,910,186
26-Dec-07,51,850,12,24
06-Mar-08,73,58,125,231
24-May-08,268,276,205,181
29-Nov-07,6,1300,692,14
15-Jul-08,93,47,57,507
12-Jul-08,1867,226,32,124
21-Jan-08,17,30,29,10
08-Apr-08,60,19,224,46
12-Mar-08,59,57,69,227
09-Feb-08,59,9,37,186
02-Jul-08,1137,52,236,165
13-Mar-08,79,9,85,99
26-Nov-07,6,268,23,7
09-Jan-08,20,5,220,9
17-Jul-08,123,0,23,130
01-Feb-08,35,21,28,86
19-Dec-07,65,5256,748,53
05-Nov-07,0,830,0,0
28-Jun-08,852,56,86,75
30-Apr-08,75,247,175,197
19-Feb-08,21,11,25,58
02-May-08,63,357,268,87
10-Apr-08,202,0,213,1
20-Dec-07,51,3985,54,45
02-Jun-08,254,43,188,266
06-Jun-08,216,522,284,197
24-Apr-08,154,238,186,95
29-May-08,225,120,237,163
27-Mar-08,241,197,30,33
23-Apr-08,42,17,173,273
15-May-08,176,893,847,442
27-Feb-08,18,30,29,59
13-Jul-08,171,0,7,155
01-Jun-08,262,64,330,164
01-Nov-07,962,553,1294,1379
23-May-08,409,543,188,217
31-Jul-08,56,0,0,0
15-Jan-08,188,35,130,122
10-Dec-07,26,1063,2161,437
03-Aug-08,200,0,0,0
26-Apr-08,91,215,62,48
02-Nov-07,1605,1083,1082,1649
01-May-08,43,130,379,318
04-Dec-07,4,143,32,17
23-Jul-08,59,0,0,545
01-Aug-08,67,0,0,0
29-Jul-08,66,0,0,5
08-Jun-08,222,192,224,164
28-Nov-07,15,1173,228,67
23-Jan-08,55,96,0,11
06-Apr-08,45,10,73,26
22-Oct-07,0,804,1430,1212
16-Apr-08,105,50,54,118
15-Nov-07,17,276,2,0
19-Jan-08,78,83,95,122
06-Jan-08,92,61,7,33
04-Apr-08,45,9,88,25
06-Dec-07,8,3446,136,51
15-Mar-08,174,10,30,99
02-Dec-09,1,0,0,0
10-Feb-08,32,15,72,53
04-Mar-08,71,78,88,114
02-Dec-07,13,2684,879,149
29-Dec-07,105,74,138,24
18-Mar-08,36,46,21,151
13-Nov-07,111,93,61,11
18-Dec-07,32,4701,414,293
24-Nov-07,42,312,23,29
16-Jan-08,103,13,36,68
22-Apr-08,80,30,215,70
27-Dec-07,27,1119,36,74
15-Jun-08,362,44,172,193
05-Jan-08,682,211,22,16
16-May-08,272,1288,749,194
16-Dec-07,72,3763,839,646
27-Jun-08,220,136,319,164
24-Mar-08,201,100,10,97
11-Apr-08,170,2,236,56
12-Jan-08,135,5,9,99
26-Mar-08,106,95,27,18
14-Apr-08,98,14,31,18
16-Jul-08,219,7,4,234
03-May-08,84,220,187,29
25-Dec-07,64,259,5,22
20-Jul-08,65,33,49,28
11-Jul-08,995,93,37,189
03-Dec-07,17,81,157,109
21-Jun-08,377,386,124,138
14-Feb-08,55,13,84,19
25-Apr-08,108,307,114,167
13-Jun-08,368,146,384,187
30-Oct-07,1287,543,1297,1796
31-Oct-07,1242,373,1165,1702
02-Aug-08,231,0,0,0
13-May-08,391,55,381,249
31-Dec-07,3,167,45,37
21-Dec-07,60,1817,4,55
26-Jun-08,199,183,89,104
29-Apr-08,202,129,34,87
10-Mar-08,132,70,163,47
04-Feb-08,114,27,45,70
03-Jun-08,411,183,228,372
07-Feb-08,80,2,59,183
08-Jan-08,48,0,27,90
12-Feb-08,49,57,46,254
17-Dec-07,30,5671,395,760
28-May-08,353,696,426,136
21-Mar-08,86,74,8,74
21-May-08,487,675,225,203
28-Mar-08,62,22,2,22
03-Jul-08,437,4,691,51
09-Mar-08,197,49,101,49
14-Jan-08,32,0,67,96
01-Mar-08,28,53,14,155
17-Nov-07,83,68,0,0
16-Mar-08,198,7,117,229
19-Jun-08,314,61,135,293
11-Jan-08,75,27,97,55
11-Jun-08,283,185,139,292
09-Apr-08,146,4,321,9
23-Oct-07,0,1329,1661,1619
29-Jan-08,90,4,9,74
25-May-08,304,466,516,235
08-Jul-08,2011,21,691,352
22-Nov-07,1,92,0,0
20-Mar-08,161,66,30,206
19-Mar-08,79,128,24,124
24-Oct-07,0,1382,1649,1555
04-Nov-07,767,628,873,821
28-Dec-07,50,7,34,3
28-Feb-08,12,34,2,31
26-Feb-08,18,29,31,222
27-May-08,302,423,465,254
18-Jan-08,89,22,52,89
18-Apr-08,90,63,220,32
02-Feb-08,17,32,56,90
31-Mar-08,120,19,81,157
23-Feb-08,18,51,47,174
17-Mar-08,442,76,51,146
