16-Feb-08,425,573,803,314
14-Mar-08,1262,42,421,1923
25-Jul-08,130,0,0,148
14-Jun-08,6242,1852,1946,3529
26-Jul-08,66,0,0,88
03-Mar-08,762,2319,141,1429
23-Dec-07,128,641,496,766
01-Jan-08,26,549,141,1056
03-Nov-07,35,290,203,194
13-Feb-08,817,371,1537,575
24-Jul-08,46,0,0,120
10-May-08,2822,5220,6707,2930
08-Mar-08,413,1126,634,517
19-Apr-08,1519,795,501,682
05-Mar-08,1267,1480,144,1857
17-Feb-08,614,191,325,298
03-Apr-08,1216,205,270,758
21-Jul-08,118,0,0,15
07-Nov-07,6,123,6,0
01-Jul-08,96,1,98,134
30-Jun-08,546,0,169,205
05-Jun-08,4561,2236,2146,3024
02-Mar-08,572,1798,170,1369
30-Jul-08,7,0,0,0
07-May-08,3073,3013,1280,4418
25-Nov-07,7,9,7,4
22-Feb-08,274,587,370,916
17-Jun-08,6088,795,2079,2381
12-Dec-07,39,9941,58,17
18-Nov-07,9,281,6,0
05-Feb-08,792,522,49,730
01-Dec-07,42,116,106,29
14-Jul-08,2239,230,18,52
05-Apr-08,1404,69,377,635
09-Dec-07,326,4374,244,25
05-May-08,3240,3540,1637,3019
28-Jan-08,521,26,101,486
06-Nov-07,7,53,6,0
26-May-08,5479,5513,4893,4520
11-Feb-08,507,172,668,1968
27-Apr-08,2140,1208,820,2863
15-Apr-08,2788,302,667,1734
24-Feb-08,140,720,224,670
26-Oct-07,6,0,10,24
09-Nov-07,8,70,499,3
20-Jan-08,557,429,318,812
20-Nov-07,6,9,6,1
20-Jun-08,5352,431,1904,2718
04-Jun-08,5550,3457,3583,3964
20-May-08,6246,6205,4984,2786
15-Dec-07,555,9768,33,22
08-May-08,2268,2938,5173,3667
20-Feb-08,438,116,202,846
18-Jul-08,340,1,73,76
02-Apr-08,543,205,352,669
22-Dec-07,96,1703,151,280
10-Jun-08,5445,2590,2044,3387
19-Nov-07,17,682,6,0
25-Jan-08,347,913,708,64
11-Nov-07,14,607,7,0
14-Nov-07,6,93,6,0
20-Apr-08,1831,1136,550,857
22-Jul-08,101,0,0,58
21-Nov-07,150,248,9,44
09-Jun-08,4728,2543,2168,3294
01-Apr-08,1304,677,658,446
07-Apr-08,1618,297,125,233
07-Jan-08,25,0,60,1447
10-Jul-08,231,81,230,87
26-Dec-07,481,571,415,237
06-Mar-08,1455,755,869,1167
24-May-08,5475,5921,3593,2741
29-Nov-07,98,70,9,0
15-Jul-08,2080,12,15,110
12-Jul-08,729,1298,6,86
21-Jan-08,410,150,241,292
08-Apr-08,1540,101,155,632
12-Mar-08,530,92,1529,2134
09-Feb-08,316,187,348,1024
02-Jul-08,87,61,107,111
13-Mar-08,918,48,1616,2029
26-Nov-07,8,141,12,4
09-Jan-08,9,55,554,281
17-Jul-08,374,0,8,61
01-Feb-08,403,165,59,622
19-Dec-07,87,9291,231,390
28-Jun-08,1678,29,117,700
05-Nov-07,6,96,6,0
30-Apr-08,2630,1293,756,2737
19-Feb-08,79,196,277,624
02-May-08,2164,780,1511,2482
10-Apr-08,2989,84,211,130
20-Dec-07,550,7300,454,21
06-Jun-08,3929,3512,4115,3524
02-Jun-08,4810,3162,3247,4610
24-Apr-08,1248,916,984,2410
29-May-08,4659,3016,3761,3259
27-Mar-08,1288,727,394,221
23-Apr-08,1126,354,1202,3045
15-May-08,3241,6050,7285,4161
27-Feb-08,231,591,84,529
13-Jul-08,115,0,6,78
01-Jun-08,4101,3789,4208,3206
01-Nov-07,6,1,219,278
23-May-08,5553,6372,4314,2914
15-Jan-08,581,100,589,498
31-Jul-08,8,0,0,0
10-Dec-07,24,3008,305,10
03-Aug-08,16,0,0,0
26-Apr-08,3051,683,729,1623
02-Nov-07,104,321,624,1057
01-May-08,1700,1020,1781,3519
04-Dec-07,190,582,348,113
23-Jul-08,88,0,0,143
01-Aug-08,20,0,0,0
29-Jul-08,18,0,0,21
08-Jun-08,4439,2346,1835,4312
28-Nov-07,96,118,6,220
23-Jan-08,453,377,105,641
06-Apr-08,1559,97,186,213
22-Oct-07,0,0,108,368
16-Apr-08,2969,231,272,1986
15-Nov-07,9,458,6,0
19-Jan-08,202,335,428,1266
06-Jan-08,19,144,6,2
04-Apr-08,1774,71,144,417
15-Mar-08,799,15,153,1061
06-Dec-07,41,4349,705,299
02-Dec-09,1,0,0,0
10-Feb-08,513,130,437,1126
04-Mar-08,939,1001,112,656
02-Dec-07,67,113,184,12
29-Dec-07,165,177,38,63
18-Mar-08,291,88,58,1040
13-Nov-07,7,101,6,0
18-Dec-07,18,8733,678,65
24-Nov-07,9,55,7,0
16-Jan-08,1252,38,307,1104
22-Apr-08,1172,576,866,1410
15-Jun-08,6243,1272,1768,3289
27-Dec-07,118,130,75,1259
05-Jan-08,365,530,35,5
16-Dec-07,293,8191,181,60
16-May-08,4712,6829,6811,3503
27-Jun-08,2153,77,294,457
11-Apr-08,2587,89,462,206
24-Mar-08,588,388,62,1156
12-Jan-08,756,27,29,801
26-Mar-08,1030,422,256,397
14-Apr-08,2703,164,708,1467
16-Jul-08,1927,0,6,61
03-May-08,2414,920,1220,1089
25-Dec-07,509,461,167,544
20-Jul-08,79,425,813,26
11-Jul-08,139,362,14,114
03-Dec-07,169,3,59,5
21-Jun-08,4422,382,1363,2331
14-Feb-08,889,372,475,437
25-Apr-08,1718,1493,913,1638
13-Jun-08,5855,1550,2426,3450
30-Oct-07,35,0,7,185
31-Oct-07,6,1,10,86
02-Aug-08,27,0,0,0
13-May-08,3440,1977,6730,3984
31-Dec-07,6,414,99,52
21-Dec-07,461,4486,721,148
26-Jun-08,2191,342,335,958
29-Apr-08,3510,696,556,2154
10-Mar-08,524,549,1048,425
04-Feb-08,602,655,101,760
03-Jun-08,5861,4993,3836,5386
07-Feb-08,437,198,526,785
08-Jan-08,31,0,124,1579
12-Feb-08,654,286,774,852
17-Dec-07,17,9108,157,88
28-May-08,5862,7311,5530,3160
21-Mar-08,1193,145,235,1324
21-May-08,6684,7818,4954,3860
28-Mar-08,800,131,91,120
03-Jul-08,134,7,252,56
09-Mar-08,378,807,266,726
14-Jan-08,75,0,56,99
01-Mar-08,467,1335,79,1843
17-Nov-07,6,150,8,0
16-Mar-08,172,0,480,693
19-Jun-08,4843,129,1918,2415
11-Jun-08,5747,1681,2063,3580
11-Jan-08,47,41,349,255
09-Apr-08,2390,59,70,110
23-Oct-07,0,13,606,388
08-Jul-08,1336,65,505,41
25-May-08,4881,7155,5402,3767
29-Jan-08,412,440,179,795
22-Nov-07,7,2,37,1
20-Mar-08,1414,734,473,2564
19-Mar-08,516,109,68,2078
24-Oct-07,0,12,28,281
04-Nov-07,39,1,102,1
28-Dec-07,582,282,142,371
26-Feb-08,281,398,45,696
28-Feb-08,224,793,37,856
27-May-08,5257,5968,5195,3633
18-Jan-08,476,225,75,817
18-Apr-08,2862,320,846,1724
02-Feb-08,492,160,25,644
31-Mar-08,1161,187,310,243
17-Mar-08,838,48,84,1159
23-Feb-08,151,1011,248,641
