T,,70.51246,-149.937755,7,24,2008,12,32,24,9.912205,1.00E+25,1.00E+25,SM,0.127,1.3131,89.185,30.49047,15
T,,70.51271167,-149.942065,7,24,2008,12,32,36,8.335462,1.00E+25,1.00E+25,SM,0.1009,1.414,89.2859,30.256134,12
T,,70.513165,-149.9476867,7,24,2008,12,32,52,0.450955,1.00E+25,1.00E+25,SM,0.1333,1.5473,89.4192,29.99398,16
T,,70.5138,-149.952905,7,24,2008,12,33,7,6.758724,1.00E+25,1.00E+25,SM,0.128,1.6753,89.5472,30.726545,15
T,,70.51432667,-149.9581217,7,24,2008,12,33,22,6.758724,1.00E+25,1.00E+25,SM,0.1256,1.8009,89.6728,30.14856,15
T,,70.51448167,-149.9624517,7,24,2008,12,33,34,0.450955,1.00E+25,1.00E+25,SM,0.1004,1.9013,89.7732,30.110551,12
T,,70.51460833,-149.969275,7,24,2008,12,33,53,-1.126588,1.00E+25,1.00E+25,SM,0.1575,2.0588,89.9307,29.842629,19
T,,70.51466667,-149.971265,7,24,2008,12,34,0,-5.857211,1.00E+25,1.00E+25,SM,0.046,2.1048,89.9767,23.678062,7
T,,70.514685,-149.9720167,7,24,2008,12,34,6,-12.16498,1.00E+25,1.00E+25,SM,0.0174,2.1222,89.9941,10.422016,6
T,,70.51465167,-149.9723783,7,24,2008,12,34,11,-16.896004,1.00E+25,1.00E+25,SM,0.0086,2.1308,90.0028,6.226358,5
T,,70.514665,-149.9727917,7,24,2008,12,34,22,-27.935198,1.00E+25,1.00E+25,SM,0.0096,2.1404,90.0123,3.132199,11
T,,70.51476667,-149.9733933,7,24,2008,12,34,46,6.758724,1.00E+25,1.00E+25,SM,0.0155,2.1559,90.0279,2.331659,24
T,,70.514805,-149.9735833,7,24,2008,12,35,4,-1.126588,1.00E+25,1.00E+25,SM,0.0051,2.1611,90.033,1.023524,18
T,,70.51482333,-149.973795,7,24,2008,12,35,22,-1.126588,1.00E+25,1.00E+25,SM,0.005,2.1661,90.038,1.008012,18
T,,70.51483,-149.9738817,7,24,2008,12,35,34,-5.857211,1.00E+25,1.00E+25,SM,0.002,2.1682,90.0401,0.614949,12
T,,70.51484167,-149.9739533,7,24,2008,12,35,49,5.181581,1.00E+25,1.00E+25,SM,0.0018,2.17,90.0419,0.441097,15
T,,70.51483167,-149.9740283,7,24,2008,12,36,11,5.181581,1.00E+25,1.00E+25,SM,0.0019,2.1719,90.0438,0.304609,22
T,,70.51481167,-149.9741317,7,24,2008,12,37,8,0.450955,1.00E+25,1.00E+25,SM,0.0028,2.1746,90.0465,0.173899,57
T,,70.51479333,-149.9742333,7,24,2008,12,37,13,-4.280472,1.00E+25,1.00E+25,SM,0.0027,2.1773,90.0492,1.917788,5
T,,70.51473167,-149.9748417,7,24,2008,12,37,33,6.758724,1.00E+25,1.00E+25,SM,0.0147,2.1919,90.0639,2.637615,20
T,,70.51466667,-149.97572,7,24,2008,12,37,48,6.758724,1.00E+25,1.00E+25,SM,0.0207,2.2127,90.0846,4.976463,15
T,,70.51467833,-149.9770533,7,24,2008,12,38,1,11.489347,1.00E+25,1.00E+25,SM,0.0307,2.2434,90.1153,8.512647,13
T,,70.514545,-149.9789317,7,24,2008,12,38,17,9.912205,1.00E+25,1.00E+25,SM,0.0443,2.2877,90.1596,9.958444,16
T,,70.514205,-149.9812467,7,24,2008,12,38,37,3.604439,1.00E+25,1.00E+25,SM,0.0583,2.346,90.2179,10.493572,20
T,,70.513995,-149.983315,7,24,2008,12,38,54,2.027697,1.00E+25,1.00E+25,SM,0.0498,2.3958,90.2677,10.552195,17
T,,70.513915,-149.9857767,7,24,2008,12,39,13,-1.126588,1.00E+25,1.00E+25,SM,0.057,2.4528,90.3247,10.800956,19
T,,70.513945,-149.9882517,7,24,2008,12,39,29,-9.011496,1.00E+25,1.00E+25,SM,0.0571,2.5099,90.3818,12.843326,16
T,,70.51399667,-149.990645,7,24,2008,12,39,38,0.450955,1.00E+25,1.00E+25,SM,0.0553,2.5652,90.4371,22.110732,9
T,,70.51411833,-149.995755,7,24,2008,12,39,57,6.758724,1.00E+25,1.00E+25,SM,0.1181,2.6832,90.5552,22.371949,19
T,,70.51408333,-150.0000767,7,24,2008,12,40,12,2.027697,1.00E+25,1.00E+25,SM,0.0996,2.7829,90.6548,23.91223,15
T,,70.513945,-150.0053517,7,24,2008,12,40,29,11.489347,1.00E+25,1.00E+25,SM,0.122,2.9048,90.7767,25.825304,17
T,,70.51395,-150.0104783,7,24,2008,12,40,45,8.335462,1.00E+25,1.00E+25,SM,0.1182,3.023,90.8949,26.58596,16
T,,70.513935,-150.0146917,7,24,2008,12,40,58,16.219974,1.00E+25,1.00E+25,SM,0.0971,3.1201,90.992,26.893213,13
T,,70.51384333,-150.0211217,7,24,2008,12,41,18,6.758724,1.00E+25,1.00E+25,SM,0.1483,3.2684,91.1403,26.70016,20
T,,70.51382833,-150.0253517,7,24,2008,12,41,31,13.06649,1.00E+25,1.00E+25,SM,0.0975,3.3659,91.2378,26.999725,13
T,,70.51374,-150.03057,7,24,2008,12,41,47,-2.70373,1.00E+25,1.00E+25,SM,0.1204,3.4863,91.3583,27.096249,16
T,,70.51351667,-150.03586,7,24,2008,12,42,3,2.027697,1.00E+25,1.00E+25,SM,0.1229,3.6092,91.4812,27.652122,16
T,,70.51342167,-150.0406233,7,24,2008,12,42,18,5.181581,1.00E+25,1.00E+25,SM,0.11,3.7192,91.5912,26.396124,15
T,,70.513475,-150.046145,7,24,2008,12,42,35,14.643231,1.00E+25,1.00E+25,SM,0.1273,3.8466,91.7185,26.961828,17
T,,70.513645,-150.049015,7,24,2008,12,42,44,3.604439,1.00E+25,1.00E+25,SM,0.0672,3.9137,91.7857,26.873487,9
T,,70.51392,-150.0513467,7,24,2008,12,42,52,0.450955,1.00E+25,1.00E+25,SM,0.057,3.9707,91.8427,25.650327,8
T,,70.51372333,-150.0548517,7,24,2008,12,43,3,-7.434354,1.00E+25,1.00E+25,SM,0.0819,4.0527,91.9246,26.809701,11
T,,70.513425,-150.0591417,7,24,2008,12,43,16,-10.588238,1.00E+25,1.00E+25,SM,0.101,4.1537,92.0256,27.970165,13
T,,70.513165,-150.06465,7,24,2008,12,43,33,-2.70373,1.00E+25,1.00E+25,SM,0.1282,4.2819,92.1538,27.153462,17
T,,70.51299833,-150.0704733,7,24,2008,12,43,51,-1.126588,1.00E+25,1.00E+25,SM,0.1347,4.4166,92.2885,26.942978,18
T,,70.51305167,-150.0763983,7,24,2008,12,44,9,3.604439,1.00E+25,1.00E+25,SM,0.1366,4.5532,92.4251,27.323042,18
T,,70.51321333,-150.081485,7,24,2008,12,44,25,5.181581,1.00E+25,1.00E+25,SM,0.1178,4.671,92.5429,26.498929,16
T,,70.51357667,-150.0858667,7,24,2008,12,44,39,-4.280472,1.00E+25,1.00E+25,SM,0.1041,4.775,92.647,26.759485,14
T,,70.51388667,-150.0899367,7,24,2008,12,44,52,-1.126588,1.00E+25,1.00E+25,SM,0.0962,4.8713,92.7432,26.645684,13
T,,70.51413667,-150.0949433,7,24,2008,12,45,8,-4.280472,1.00E+25,1.00E+25,SM,0.1167,4.9879,92.8599,26.252745,16
T,,70.514425,-150.09998,7,24,2008,12,45,24,5.181581,1.00E+25,1.00E+25,SM,0.1178,5.1057,92.9777,26.500537,16
T,,70.51458333,-150.105515,7,24,2008,12,45,41,2.027697,1.00E+25,1.00E+25,SM,0.128,5.2338,93.1057,27.113357,17
T,,70.51458,-150.1126233,7,24,2008,12,46,3,-1.126588,1.00E+25,1.00E+25,SM,0.1638,5.3976,93.2695,26.808181,22
T,,70.51449333,-150.118215,7,24,2008,12,46,20,-16.896004,1.00E+25,1.00E+25,SM,0.129,5.5266,93.3985,27.320173,17
T,,70.51434,-150.1232983,7,24,2008,12,46,36,-13.742123,1.00E+25,1.00E+25,SM,0.1176,5.6442,93.5162,26.468076,16
T,,70.51394333,-150.13247,7,24,2008,12,47,5,-31.088681,1.00E+25,1.00E+25,SM,0.2132,5.8574,93.7293,26.460706,29
T,,70.51366,-150.13824,7,24,2008,12,47,23,-26.358056,1.00E+25,1.00E+25,SM,0.1344,5.9918,93.8637,26.884192,18
T,,70.51322333,-150.14432,7,24,2008,12,47,42,-16.896004,1.00E+25,1.00E+25,SM,0.1433,6.1352,94.0071,27.160348,19
T,,70.51261667,-150.149915,7,24,2008,12,48,0,-42.127474,1.00E+25,1.00E+25,SM,0.1356,6.2708,94.1427,27.120239,18
T,,70.51176167,-150.155915,7,24,2008,12,48,20,-29.51194,1.00E+25,1.00E+25,SM,0.1504,6.4212,94.2931,27.069924,20
T,,70.511035,-150.1609733,7,24,2008,12,48,37,-15.319265,1.00E+25,1.00E+25,SM,0.1269,6.5481,94.42,26.883411,17
T,,70.510435,-150.1644133,7,24,2008,12,48,49,-15.319265,1.00E+25,1.00E+25,SM,0.0895,6.6376,94.5095,26.844072,12
T,,70.50955333,-150.16892,7,24,2008,12,49,5,-12.16498,1.00E+25,1.00E+25,SM,0.1204,6.758,94.6299,27.097338,16
T,,70.50857,-150.17349,7,24,2008,12,49,22,0.450955,1.00E+25,1.00E+25,SM,0.1254,6.8834,94.7553,26.547299,17
T,,70.50706333,-150.1807267,7,24,2008,12,49,48,-7.434354,1.00E+25,1.00E+25,SM,0.1967,7.08,94.952,27.22904,26
T,,70.50631667,-150.1834733,7,24,2008,12,49,59,-10.588238,1.00E+25,1.00E+25,SM,0.0817,7.1617,95.0336,26.732204,11
T,,70.50558333,-150.1866317,7,24,2008,12,50,11,-15.319265,1.00E+25,1.00E+25,SM,0.0887,7.2504,95.1224,26.614456,12
T,,70.50453167,-150.19191,7,24,2008,12,50,30,-23.203772,1.00E+25,1.00E+25,SM,0.1417,7.3922,95.2641,26.857747,19
T,,70.50353833,-150.1957983,7,24,2008,12,50,45,-24.780515,1.00E+25,1.00E+25,SM,0.1129,7.5051,95.377,27.099534,15
T,,70.502585,-150.2000783,7,24,2008,12,51,1,-13.742123,1.00E+25,1.00E+25,SM,0.1187,7.6238,95.4957,26.698395,16
T,,70.502125,-150.2037433,7,24,2008,12,51,13,-13.742123,1.00E+25,1.00E+25,SM,0.0903,7.714,95.586,27.089256,12
T,,70.501475,-150.21073,7,24,2008,12,51,35,-5.857211,1.00E+25,1.00E+25,SM,0.1673,7.8813,95.7532,27.370963,22
T,,70.50092167,-150.215745,7,24,2008,12,51,51,-26.358056,1.00E+25,1.00E+25,SM,0.1218,8.0031,95.8751,27.408015,16
T,,70.50044,-150.22141,7,24,2008,12,52,9,-27.935198,1.00E+25,1.00E+25,SM,0.1348,8.138,96.0099,26.964841,18
T,,70.49979333,-150.2286667,7,24,2008,12,52,32,-20.049889,1.00E+25,1.00E+25,SM,0.1732,8.3112,96.1831,27.113787,23
T,,70.499125,-150.2340783,7,24,2008,12,52,49,-21.627031,1.00E+25,1.00E+25,SM,0.1331,8.4443,96.3162,28.182745,17
T,,70.49869667,-150.2401067,7,24,2008,12,53,7,-16.896004,1.00E+25,1.00E+25,SM,0.1422,8.5864,96.4584,28.431733,18
T,,70.498345,-150.2457933,7,24,2008,12,53,24,0.450955,1.00E+25,1.00E+25,SM,0.1334,8.7198,96.5917,28.248873,17
T,,70.49818333,-150.2477833,7,24,2008,12,53,30,-1.126588,1.00E+25,1.00E+25,SM,0.0472,8.7671,96.639,28.344328,6
T,,70.49744833,-150.2516883,7,24,2008,12,53,43,-4.280472,1.00E+25,1.00E+25,SM,0.1034,8.8705,96.7424,28.634833,13
T,,70.49690833,-150.25352,7,24,2008,12,53,51,-10.588238,1.00E+25,1.00E+25,SM,0.0564,8.9268,96.7988,25.365097,8
T,,70.49626,-150.2551033,7,24,2008,12,54,2,-20.049889,1.00E+25,1.00E+25,SM,0.0578,8.9846,96.8566,18.91578,11
T,,70.49605667,-150.2556267,7,24,2008,12,54,9,-18.472747,1.00E+25,1.00E+25,SM,0.0185,9.0032,96.8751,9.526312,7
T,,70.49577667,-150.2560933,7,24,2008,12,54,27,-20.049889,1.00E+25,1.00E+25,SM,0.0221,9.0253,96.8972,4.427932,18
T,,70.495415,-150.2563867,7,24,2008,12,54,46,-13.742123,1.00E+25,1.00E+25,SM,0.0259,9.0512,96.9231,4.905242,19
T,,70.49503,-150.2559467,7,24,2008,12,55,5,-10.588238,1.00E+25,1.00E+25,SM,0.0285,9.0797,96.9516,5.394653,19
T,,70.49466667,-150.2552533,7,24,2008,12,55,26,-34.242965,1.00E+25,1.00E+25,SM,0.0298,9.1094,96.9813,5.102834,21
T,,70.49449,-150.25435,7,24,2008,12,55,42,-26.358056,1.00E+25,1.00E+25,SM,0.0242,9.1336,97.0055,5.43411,16
T,,70.49436833,-150.25358,7,24,2008,12,56,0,-13.742123,1.00E+25,1.00E+25,SM,0.0197,9.1532,97.0252,3.930535,18
T,,70.49427667,-150.2530417,7,24,2008,12,56,15,-13.742123,1.00E+25,1.00E+25,SM,0.0139,9.1672,97.0391,3.345897,15
T,,70.49430667,-150.2521617,7,24,2008,12,56,35,-13.742123,1.00E+25,1.00E+25,SM,0.0204,9.1876,97.0595,3.673337,20
T,,70.49446833,-150.2517017,7,24,2008,12,56,51,-5.857211,1.00E+25,1.00E+25,SM,0.0154,9.203,97.0749,3.466693,16
T,,70.49451667,-150.251615,7,24,2008,12,57,6,-5.857211,1.00E+25,1.00E+25,SM,0.0039,9.2069,97.0788,0.934151,15
T,,70.49453833,-150.2517667,7,24,2008,12,57,14,-2.70373,1.00E+25,1.00E+25,SM,0.0038,9.2107,97.0826,1.712591,8
T,,70.49453,-150.2518217,7,24,2008,12,57,26,-12.16498,1.00E+25,1.00E+25,SM,0.0014,9.2121,97.084,0.418014,12
T,,70.49453667,-150.251845,7,24,2008,12,57,46,-2.70373,1.00E+25,1.00E+25,SM,0.0007,9.2128,97.0847,0.127526,20
T,,70.49454167,-150.2518567,7,24,2008,12,58,11,2.027697,1.00E+25,1.00E+25,SM,0.0004,9.2132,97.0851,0.063063,25
T,,70.49454833,-150.2517867,7,24,2008,13,0,18,0.450955,1.00E+25,1.00E+25,SM,0.0017,9.2149,97.0868,0.047602,127
N,,70.49456833,-150.2518483,7,24,2008,13,2,21,6.758724,1.00E+25,1.00E+25,SM,0.002,0,97.0888,0.058048,123
T,,70.49459667,-150.2518833,7,24,2008,13,2,40,36.720817,1.00E+25,1.00E+25,SM,0.0021,0.0021,97.0909,0.401235,19
N,,70.49413833,-150.2524533,7,24,2008,13,6,16,-18.472747,1.00E+25,1.00E+25,SM,0.0343,0,97.1252,0.571492,216
T,,70.49409333,-150.2526833,7,24,2008,13,6,20,-18.472747,1.00E+25,1.00E+25,SM,0.0062,0.0062,97.1314,5.535045,4
T,,70.49395167,-150.252315,7,24,2008,13,6,35,-18.472747,1.00E+25,1.00E+25,SM,0.013,0.0191,97.1443,3.11094,15
T,,70.49436167,-150.2540167,7,24,2008,13,6,58,-18.472747,1.00E+25,1.00E+25,SM,0.0484,0.0675,97.1927,7.577499,23
N,,70.49476,-150.2546817,7,24,2008,13,7,22,-18.472747,1.00E+25,1.00E+25,SM,0.0315,0,97.2242,4.726391,24
T,,70.49475167,-150.25475,7,24,2008,13,7,32,-18.472747,1.00E+25,1.00E+25,SM,0.0017,0.0017,97.2259,0.604186,10
T,,70.494915,-150.2555533,7,24,2008,13,7,50,-18.472747,1.00E+25,1.00E+25,SM,0.0217,0.0234,97.2476,4.339662,18
T,,70.495255,-150.2554033,7,24,2008,13,8,29,-13.742123,1.00E+25,1.00E+25,SM,0.0237,0.0471,97.2714,2.191868,39
T,,70.49565333,-150.2554133,7,24,2008,13,8,49,-12.16498,1.00E+25,1.00E+25,SM,0.0275,0.0746,97.2989,4.954168,20
T,,70.496005,-150.255435,7,24,2008,13,9,6,-12.16498,1.00E+25,1.00E+25,SM,0.0243,0.0989,97.3232,5.146511,17
T,,70.497005,-150.2543033,7,24,2008,13,9,56,-9.011496,1.00E+25,1.00E+25,SM,0.0739,0.1728,97.3971,5.317953,50
T,,70.49722,-150.2538317,7,24,2008,13,10,9,-7.434354,1.00E+25,1.00E+25,SM,0.0184,0.1912,97.4155,5.099051,13
T,,70.49746833,-150.252815,7,24,2008,13,10,27,-4.280472,1.00E+25,1.00E+25,SM,0.0291,0.2203,97.4445,5.811598,18
T,,70.49786667,-150.2514117,7,24,2008,13,10,53,-23.203772,1.00E+25,1.00E+25,SM,0.0425,0.2628,97.487,5.883045,26
T,,70.49826167,-150.2501467,7,24,2008,13,11,17,-24.780515,1.00E+25,1.00E+25,SM,0.04,0.3027,97.527,5.992934,24
T,,70.498565,-150.249575,7,24,2008,13,11,30,-15.319265,1.00E+25,1.00E+25,SM,0.0248,0.3275,97.5517,6.856953,13
T,,70.49901667,-150.2494417,7,24,2008,13,11,44,-21.627031,1.00E+25,1.00E+25,SM,0.0314,0.3588,97.5831,8.063571,14
T,,70.49954833,-150.2493183,7,24,2008,13,11,53,-24.780515,1.00E+25,1.00E+25,SM,0.0368,0.3957,97.6199,14.737845,9
T,,70.500845,-150.2485967,7,24,2008,13,12,12,-29.51194,1.00E+25,1.00E+25,SM,0.0911,0.4868,97.7111,17.265604,19
T,,70.50209167,-150.2484617,7,24,2008,13,12,30,-32.665823,1.00E+25,1.00E+25,SM,0.0862,0.573,97.7973,17.238527,18
T,,70.50258333,-150.2484967,7,24,2008,13,12,40,-35.819707,1.00E+25,1.00E+25,SM,0.034,0.607,97.8312,12.232976,10
