X,Y,LATITUDE,LONGITUDE,LABEL,ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_2,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9
843227.346,7859342.390,70° 36' 07.64" N,149° 42' 31.57" W,,7,SM,0.0672,19.9218,68.0099,24.18597,10,24,2008,16,43,17,-14.282471,1.00E+25,1.00E+25
843328.683,7859383.457,70° 36' 08.45" N,149° 42' 21.25" W,,7,SM,0.0676,19.9894,68.0775,24.334221,10,24,2008,16,43,27,-15.243652,1.00E+25,1.00E+25
843426.090,7859430.890,70° 36' 09.48" N,149° 42' 11.21" W,,7,SM,0.067,20.0564,68.1445,24.112882,10,24,2008,16,43,37,-13.801758,1.00E+25,1.00E+25
843520.238,7859457.673,70° 36' 09.87" N,149° 42' 01.79" W,,7,SM,0.0605,20.1169,68.205,21.783449,10,24,2008,16,43,47,-12.840454,1.00E+25,1.00E+25
843557.508,7859405.229,70° 36' 08.01" N,149° 41' 58.99" W,,7,SM,0.0398,20.1567,68.2448,14.326886,10,24,2008,16,43,57,-12.359863,1.00E+25,1.00E+25
843489.198,7859361.528,70° 36' 06.96" N,149° 42' 06.19" W,,7,SM,0.0501,20.2068,68.2949,18.049097,10,24,2008,16,44,7,-12.359863,1.00E+25,1.00E+25
843389.417,7859338.776,70° 36' 06.72" N,149° 42' 16.09" W,,7,SM,0.0633,20.2701,68.3582,22.775943,10,24,2008,16,44,17,-9.956543,1.00E+25,1.00E+25
843286.751,7859320.103,70° 36' 06.63" N,149° 42' 26.20" W,,7,SM,0.0645,20.3346,68.4227,23.222541,10,24,2008,16,44,27,-10.437256,1.00E+25,1.00E+25
843183.489,7859281.755,70° 36' 05.92" N,149° 42' 36.67" W,,7,SM,0.0681,20.4027,68.4908,24.514451,10,24,2008,16,44,37,-10.437256,1.00E+25,1.00E+25
843088.447,7859228.672,70° 36' 04.70" N,149° 42' 46.56" W,,7,SM,0.0673,20.47,68.5581,24.229058,10,24,2008,16,44,47,-8.995239,1.00E+25,1.00E+25
843009.422,7859165.067,70° 36' 03.06" N,149° 42' 55.07" W,,7,SM,0.0627,20.5327,68.6208,22.579775,10,24,2008,16,44,57,-6.111206,1.00E+25,1.00E+25
842928.804,7859104.045,70° 36' 01.51" N,149° 43' 03.70" W,,7,SM,0.0625,20.5952,68.6833,22.504812,10,24,2008,16,45,7,-7.07251,1.00E+25,1.00E+25
842846.194,7859037.258,70° 35' 59.79" N,149° 43' 12.61" W,,7,SM,0.0657,20.6609,68.749,23.645988,10,24,2008,16,45,17,-5.630493,1.00E+25,1.00E+25
842752.469,7858975.919,70° 35' 58.29" N,149° 43' 22.49" W,,7,SM,0.0693,20.7302,68.8183,24.930799,10,24,2008,16,45,27,-4.188599,1.00E+25,1.00E+25
842656.315,7858931.161,70° 35' 57.34" N,149° 43' 32.37" W,,7,SM,0.0656,20.7958,68.8838,23.605207,10,24,2008,16,45,37,-5.630493,1.00E+25,1.00E+25
842556.893,7858891.742,70° 35' 56.57" N,149° 43' 42.48" W,,7,SM,0.0661,20.8619,68.95,23.80257,10,24,2008,16,45,47,-5.149902,1.00E+25,1.00E+25
842483.442,7858824.311,70° 35' 54.78" N,149° 43' 50.52" W,,7,SM,0.0617,20.9235,69.0116,22.195131,10,24,2008,16,45,57,-4.669312,1.00E+25,1.00E+25
842440.953,7858730.195,70° 35' 51.99" N,149° 43' 55.98" W,,7,SM,0.0639,20.9874,69.0755,22.992462,10,24,2008,16,46,7,-3.707886,1.00E+25,1.00E+25
842410.767,7858633.831,70° 35' 49.07" N,149° 44' 00.29" W,,7,SM,0.0625,21.0499,69.1379,22.486619,10,24,2008,16,46,17,-1.304688,1.00E+25,1.00E+25
842382.571,7858535.891,70° 35' 46.09" N,149° 44' 04.44" W,,7,SM,0.063,21.1129,69.201,22.69534,10,24,2008,16,46,27,-2.265991,1.00E+25,1.00E+25
842349.165,7858438.845,70° 35' 43.16" N,149° 44' 09.07" W,,7,SM,0.0635,21.1764,69.2645,22.854538,10,24,2008,16,46,37,-2.746704,1.00E+25,1.00E+25
842326.561,7858337.059,70° 35' 40.03" N,149° 44' 12.73" W,,7,SM,0.0645,21.2409,69.329,23.218838,10,24,2008,16,46,47,-3.707886,1.00E+25,1.00E+25
842309.759,7858237.861,70° 35' 36.95" N,149° 44' 15.81" W,,7,SM,0.0622,21.3031,69.3912,22.405767,10,24,2008,16,46,57,-2.265991,1.00E+25,1.00E+25
842295.895,7858134.595,70° 35' 33.73" N,149° 44' 18.66" W,,7,SM,0.0645,21.3676,69.4557,23.203496,10,24,2008,16,47,7,-0.824097,1.00E+25,1.00E+25
842288.428,7858030.054,70° 35' 30.44" N,149° 44' 20.91" W,,7,SM,0.0648,21.4324,69.5205,23.341288,10,24,2008,16,47,17,-0.824097,1.00E+25,1.00E+25
842290.689,7857924.937,70° 35' 27.08" N,149° 44' 22.24" W,,7,SM,0.065,21.4975,69.5855,23.415942,10,24,2008,16,47,27,-1.304688,1.00E+25,1.00E+25
842296.606,7857821.701,70° 35' 23.76" N,149° 44' 23.20" W,,7,SM,0.064,21.5614,69.6495,23.029588,10,24,2008,16,47,37,-1.785278,1.00E+25,1.00E+25
842305.976,7857718.808,70° 35' 20.43" N,149° 44' 23.82" W,,7,SM,0.0639,21.6253,69.7134,23.01043,10,24,2008,16,47,47,-1.785278,1.00E+25,1.00E+25
842316.481,7857616.277,70° 35' 17.12" N,149° 44' 24.32" W,,7,SM,0.0638,21.6891,69.7772,22.954371,10,24,2008,16,47,57,-2.746704,1.00E+25,1.00E+25
842323.280,7857510.540,70° 35' 13.71" N,149° 44' 25.23" W,,7,SM,0.0655,21.7547,69.8427,23.597459,10,24,2008,16,48,7,-3.707886,1.00E+25,1.00E+25
842319.110,7857406.883,70° 35' 10.43" N,149° 44' 27.15" W,,7,SM,0.0642,21.8188,69.9069,23.103784,10,24,2008,16,48,17,-4.188599,1.00E+25,1.00E+25
842289.830,7857308.030,70° 35' 07.43" N,149° 44' 31.41" W,,7,SM,0.0638,21.8826,69.9707,22.95844,10,24,2008,16,48,27,-3.227295,1.00E+25,1.00E+25
842203.099,7857259.292,70° 35' 06.30" N,149° 44' 40.44" W,,7,SM,0.0615,21.9441,70.0322,22.142316,10,24,2008,16,48,37,-5.149902,1.00E+25,1.00E+25
842096.966,7857247.126,70° 35' 06.43" N,149° 44' 50.78" W,,7,SM,0.066,22.0101,70.0982,23.77464,10,24,2008,16,48,47,-7.07251,1.00E+25,1.00E+25
841990.298,7857241.285,70° 35' 06.77" N,149° 45' 01.08" W,,7,SM,0.066,22.0762,70.1643,23.774222,10,24,2008,16,48,57,-4.669312,1.00E+25,1.00E+25
841907.237,7857188.606,70° 35' 05.49" N,149° 45' 09.81" W,,7,SM,0.0608,22.137,70.2251,21.891919,10,24,2008,16,49,7,-4.669312,1.00E+25,1.00E+25
841874.524,7857100.156,70° 35' 02.84" N,149° 45' 14.25" W,,7,SM,0.0583,22.1953,70.2834,20.99966,10,24,2008,16,49,17,-4.669312,1.00E+25,1.00E+25
841879.666,7856996.050,70° 34' 59.49" N,149° 45' 15.28" W,,7,SM,0.0645,22.2598,70.3479,23.213756,10,24,2008,16,49,27,-5.149902,1.00E+25,1.00E+25
841881.788,7856894.495,70° 34' 56.25" N,149° 45' 16.57" W,,7,SM,0.0628,22.3227,70.4107,22.622596,10,24,2008,16,49,37,-5.149902,1.00E+25,1.00E+25
841878.908,7856786.332,70° 34' 52.82" N,149° 45' 18.44" W,,7,SM,0.0669,22.3896,70.4777,24.097129,10,24,2008,16,49,47,-4.188599,1.00E+25,1.00E+25
841872.191,7856674.569,70° 34' 49.29" N,149° 45' 20.73" W,,7,SM,0.0693,22.4589,70.5469,24.935377,10,24,2008,16,49,57,-0.824097,1.00E+25,1.00E+25
841862.578,7856566.128,70° 34' 45.88" N,149° 45' 23.24" W,,7,SM,0.0673,22.5262,70.6143,24.244945,10,24,2008,16,50,7,0.618042,1.00E+25,1.00E+25
841847.152,7856464.139,70° 34' 42.71" N,149° 45' 26.22" W,,7,SM,0.0638,22.59,70.6781,22.971301,10,24,2008,16,50,17,0.137451,1.00E+25,1.00E+25
841820.948,7856370.666,70° 34' 39.86" N,149° 45' 30.10" W,,7,SM,0.06,22.6501,70.7382,24.019181,9,24,2008,16,50,26,1.579346,1.00E+25,1.00E+25
841779.929,7856258.160,70° 34' 36.47" N,149° 45' 35.68" W,,7,SM,0.0741,22.7241,70.8122,24.241346,11,24,2008,16,50,37,-0.824097,1.00E+25,1.00E+25
841740.825,7856157.249,70° 34' 33.45" N,149° 45' 40.90" W,,7,SM,0.0669,22.7911,70.8792,24.098525,10,24,2008,16,50,47,-3.707886,1.00E+25,1.00E+25
841702.030,7856057.141,70° 34' 30.45" N,149° 45' 46.09" W,,7,SM,0.0664,22.8575,70.9456,23.906913,10,24,2008,16,50,57,-7.553101,1.00E+25,1.00E+25
841663.177,7855960.225,70° 34' 27.55" N,149° 45' 51.23" W,,7,SM,0.0646,22.9221,71.0102,23.249568,10,24,2008,16,51,7,-7.07251,1.00E+25,1.00E+25
841627.212,7855862.059,70° 34' 24.60" N,149° 45' 56.12" W,,7,SM,0.0647,22.9867,71.0748,23.28035,10,24,2008,16,51,17,-7.553101,1.00E+25,1.00E+25
841591.365,7855761.842,70° 34' 21.58" N,149° 46' 01.02" W,,7,SM,0.0658,23.0526,71.1407,23.700747,10,24,2008,16,51,27,-7.07251,1.00E+25,1.00E+25
841551.590,7855660.646,70° 34' 18.55" N,149° 46' 06.31" W,,7,SM,0.0673,23.1198,71.2079,24.211535,10,24,2008,16,51,37,-5.149902,1.00E+25,1.00E+25
841511.633,7855559.801,70° 34' 15.53" N,149° 46' 11.61" W,,7,SM,0.0671,23.1869,71.275,24.15404,10,24,2008,16,51,47,-5.149902,1.00E+25,1.00E+25
841471.341,7855459.470,70° 34' 12.53" N,149° 46' 16.94" W,,7,SM,0.0669,23.2538,71.3419,24.07502,10,24,2008,16,51,57,-5.149902,1.00E+25,1.00E+25
841429.899,7855360.471,70° 34' 09.58" N,149° 46' 22.36" W,,7,SM,0.0664,23.3202,71.4083,23.897476,10,24,2008,16,52,7,-5.630493,1.00E+25,1.00E+25
841383.339,7855263.327,70° 34' 06.71" N,149° 46' 28.24" W,,7,SM,0.0666,23.3868,71.4749,23.986253,10,24,2008,16,52,17,-8.514648,1.00E+25,1.00E+25
841333.443,7855168.309,70° 34' 03.93" N,149° 46' 34.41" W,,7,SM,0.0664,23.4532,71.5413,23.896092,10,24,2008,16,52,27,-8.995239,1.00E+25,1.00E+25
841293.251,7855070.071,70° 34' 00.99" N,149° 46' 39.69" W,,7,SM,0.0657,23.5188,71.6069,23.634763,10,24,2008,16,52,37,-7.553101,1.00E+25,1.00E+25
841284.139,7854964.542,70° 33' 57.68" N,149° 46' 42.11" W,,7,SM,0.0655,23.5844,71.6724,23.589431,10,24,2008,16,52,47,-7.07251,1.00E+25,1.00E+25
841277.778,7854856.609,70° 33' 54.27" N,149° 46' 44.30" W,,7,SM,0.0669,23.6512,71.7393,24.079239,10,24,2008,16,52,57,-5.149902,1.00E+25,1.00E+25
841265.432,7854749.644,70° 33' 50.92" N,149° 46' 47.05" W,,7,SM,0.0666,23.7179,71.8059,23.97967,10,24,2008,16,53,7,-5.149902,1.00E+25,1.00E+25
841245.254,7854644.681,70° 33' 47.67" N,149° 46' 50.52" W,,7,SM,0.0661,23.784,71.8721,23.802886,10,24,2008,16,53,17,-3.227295,1.00E+25,1.00E+25
841226.538,7854539.566,70° 33' 44.42" N,149° 46' 53.85" W,,7,SM,0.066,23.85,71.9381,23.777081,10,24,2008,16,53,27,-3.227295,1.00E+25,1.00E+25
841259.480,7854437.838,70° 33' 41.01" N,149° 46' 52.19" W,,7,SM,0.0662,23.9162,72.0043,23.814184,10,24,2008,16,53,37,0.137451,1.00E+25,1.00E+25
841320.443,7854343.977,70° 33' 37.73" N,149° 46' 47.73" W,,7,SM,0.0692,23.9854,72.0735,24.923588,10,24,2008,16,53,47,3.982666,1.00E+25,1.00E+25
841398.567,7854259.335,70° 33' 34.65" N,149° 46' 41.49" W,,7,SM,0.0712,24.0566,72.1447,25.647362,10,24,2008,16,53,57,4.463257,1.00E+25,1.00E+25
841485.019,7854184.632,70° 33' 31.85" N,149° 46' 34.32" W,,7,SM,0.0707,24.1273,72.2154,25.438814,10,24,2008,16,54,7,5.905273,1.00E+25,1.00E+25
841578.056,7854119.414,70° 33' 29.31" N,149° 46' 26.37" W,,7,SM,0.0703,24.1976,72.2857,25.294558,10,24,2008,16,54,17,4.943848,1.00E+25,1.00E+25
841670.061,7854052.346,70° 33' 26.73" N,149° 46' 18.56" W,,7,SM,0.0704,24.268,72.3561,25.348126,10,24,2008,16,54,27,3.02124,1.00E+25,1.00E+25
841756.730,7853976.366,70° 33' 23.88" N,149° 46' 11.38" W,,7,SM,0.0713,24.3393,72.4274,25.66151,10,24,2008,16,54,37,3.02124,1.00E+25,1.00E+25
841826.182,7853886.261,70° 33' 20.67" N,149° 46' 06.06" W,,7,SM,0.0704,24.4096,72.4977,25.332554,10,24,2008,16,54,47,-0.343384,1.00E+25,1.00E+25
841869.278,7853784.776,70° 33' 17.23" N,149° 46' 03.42" W,,7,SM,0.0682,24.4778,72.5659,24.554894,10,24,2008,16,54,57,2.060059,1.00E+25,1.00E+25
841897.581,7853677.067,70° 33' 13.66" N,149° 46' 02.30" W,,7,SM,0.0689,24.5467,72.6348,24.802417,10,24,2008,16,55,7,3.501953,1.00E+25,1.00E+25
841898.414,7853569.291,70° 33' 10.22" N,149° 46' 03.80" W,,7,SM,0.0667,24.6134,72.7015,24.003592,10,24,2008,16,55,17,2.540649,1.00E+25,1.00E+25
841854.792,7853472.780,70° 33' 07.36" N,149° 46' 09.38" W,,7,SM,0.0655,24.6789,72.767,23.583003,10,24,2008,16,55,27,5.424561,1.00E+25,1.00E+25
841770.238,7853395.611,70° 33' 05.31" N,149° 46' 18.60" W,,7,SM,0.0708,24.7497,72.8378,25.482149,10,24,2008,16,55,37,5.905273,1.00E+25,1.00E+25
841690.502,7853315.605,70° 33' 03.15" N,149° 46' 27.39" W,,7,SM,0.0698,24.8195,72.9076,25.143929,10,24,2008,16,55,47,5.424561,1.00E+25,1.00E+25
841636.652,7853219.795,70° 33' 00.36" N,149° 46' 33.95" W,,7,SM,0.068,24.8875,72.9756,24.47089,10,24,2008,16,55,57,1.579346,1.00E+25,1.00E+25
841598.097,7853114.652,70° 32' 57.20" N,149° 46' 39.17" W,,7,SM,0.0693,24.9568,73.0449,24.937394,10,24,2008,16,56,7,-6.591919,1.00E+25,1.00E+25
841551.498,7853012.800,70° 32' 54.18" N,149° 46' 45.12" W,,7,SM,0.0693,25.0261,73.1142,24.939625,10,24,2008,16,56,17,-6.111206,1.00E+25,1.00E+25
841477.074,7852928.723,70° 32' 51.87" N,149° 46' 53.46" W,,7,SM,0.0694,25.0955,73.1836,24.996761,10,24,2008,16,56,27,-4.188599,1.00E+25,1.00E+25
841381.047,7852863.564,70° 32' 50.26" N,149° 47' 03.60" W,,7,SM,0.0717,25.1673,73.2553,25.829686,10,24,2008,16,56,37,-5.149902,1.00E+25,1.00E+25
841278.981,7852805.019,70° 32' 48.89" N,149° 47' 14.21" W,,7,SM,0.0727,25.24,73.3281,26.188323,10,24,2008,16,56,47,-4.669312,1.00E+25,1.00E+25
841171.927,7852762.664,70° 32' 48.06" N,149° 47' 25.07" W,,7,SM,0.0712,25.3112,73.3993,25.622578,10,24,2008,16,56,57,0.137451,1.00E+25,1.00E+25
841059.715,7852746.265,70° 32' 48.09" N,149° 47' 36.03" W,,7,SM,0.0701,25.3813,73.4694,25.238743,10,24,2008,16,57,7,1.098633,1.00E+25,1.00E+25
840948.055,7852721.294,70° 32' 47.84" N,149° 47' 47.08" W,,7,SM,0.0707,25.452,73.5401,25.463513,10,24,2008,16,57,17,3.501953,1.00E+25,1.00E+25
840854.965,7852657.740,70° 32' 46.26" N,149° 47' 56.90" W,,7,SM,0.0697,25.5217,73.6098,25.088304,10,24,2008,16,57,27,3.02124,1.00E+25,1.00E+25
840830.183,7852556.606,70° 32' 43.16" N,149° 48' 00.75" W,,7,SM,0.0644,25.5861,73.6742,23.188182,10,24,2008,16,57,37,4.463257,1.00E+25,1.00E+25
840850.236,7852447.068,70° 32' 39.57" N,149° 48' 00.43" W,,7,SM,0.0689,25.655,73.7431,24.801496,10,24,2008,16,57,47,3.982666,1.00E+25,1.00E+25
840864.695,7852333.474,70° 32' 35.88" N,149° 48' 00.71" W,,7,SM,0.0708,25.7259,73.8139,25.50336,10,24,2008,16,57,57,2.540649,1.00E+25,1.00E+25
840837.776,7852226.554,70° 32' 32.61" N,149° 48' 04.84" W,,7,SM,0.0682,25.7941,73.8821,24.553356,10,24,2008,16,58,7,2.060059,1.00E+25,1.00E+25
840748.425,7852163.014,70° 32' 31.02" N,149° 48' 14.31" W,,7,SM,0.0678,25.8618,73.9499,24.404015,10,24,2008,16,58,17,4.463257,1.00E+25,1.00E+25
840648.258,7852112.328,70° 32' 29.89" N,149° 48' 24.62" W,,7,SM,0.0694,25.9312,74.0193,24.985676,10,24,2008,16,58,27,6.866455,1.00E+25,1.00E+25
840544.315,7852067.848,70° 32' 28.98" N,149° 48' 35.21" W,,7,SM,0.0699,26.0011,74.0892,25.16259,10,24,2008,16,58,37,5.424561,1.00E+25,1.00E+25
840449.798,7852008.055,70° 32' 27.53" N,149° 48' 45.11" W,,7,SM,0.0691,26.0703,74.1584,24.893534,10,24,2008,16,58,47,5.424561,1.00E+25,1.00E+25
840369.873,7851927.895,70° 32' 25.37" N,149° 48' 53.92" W,,7,SM,0.07,26.1403,74.2284,25.199216,10,24,2008,16,58,57,3.982666,1.00E+25,1.00E+25
840310.686,7851831.884,70° 32' 22.59" N,149° 49' 00.98" W,,7,SM,0.0698,26.21,74.2981,25.112146,10,24,2008,16,59,7,6.385864,1.00E+25,1.00E+25
840256.328,7851731.338,70° 32' 19.65" N,149° 49' 07.64" W,,7,SM,0.0707,26.2807,74.3688,25.449373,10,24,2008,16,59,17,5.424561,1.00E+25,1.00E+25
840196.371,7851633.708,70° 32' 16.83" N,149° 49' 14.79" W,,7,SM,0.0709,26.3516,74.4397,25.508887,10,24,2008,16,59,27,4.463257,1.00E+25,1.00E+25
840129.795,7851540.344,70° 32' 14.18" N,149° 49' 22.51" W,,7,SM,0.0709,26.4225,74.5106,25.52977,10,24,2008,16,59,37,2.540649,1.00E+25,1.00E+25
840057.779,7851452.556,70° 32' 11.73" N,149° 49' 30.67" W,,7,SM,0.0702,26.4927,74.5808,25.278302,10,24,2008,16,59,47,-0.343384,1.00E+25,1.00E+25
839986.538,7851363.384,70° 32' 09.24" N,149° 49' 38.78" W,,7,SM,0.0706,26.5633,74.6514,25.410427,10,24,2008,16,59,57,1.098633,1.00E+25,1.00E+25
839918.088,7851273.133,70° 32' 06.69" N,149° 49' 46.63" W,,7,SM,0.07,26.6334,74.7215,25.217922,10,24,2008,17,0,7,0.618042,1.00E+25,1.00E+25
839850.622,7851183.411,70° 32' 04.16" N,149° 49' 54.38" W,,7,SM,0.0694,26.7028,74.7909,24.9924,10,24,2008,17,0,17,1.098633,1.00E+25,1.00E+25
839781.044,7851094.313,70° 32' 01.66" N,149° 50' 02.33" W,,7,SM,0.0699,26.7727,74.8608,25.167625,10,24,2008,17,0,27,1.098633,1.00E+25,1.00E+25
839713.000,7851003.756,70° 31' 59.10" N,149° 50' 10.15" W,,7,SM,0.07,26.8427,74.9308,25.21789,10,24,2008,17,0,37,-2.265991,1.00E+25,1.00E+25
839645.618,7850912.550,70° 31' 56.52" N,149° 50' 17.91" W,,7,SM,0.0701,26.9129,75.001,25.246541,10,24,2008,17,0,47,-1.785278,1.00E+25,1.00E+25
839578.548,7850822.525,70° 31' 53.98" N,149° 50' 25.63" W,,7,SM,0.0694,26.9823,75.0704,24.993281,10,24,2008,17,0,57,0.618042,1.00E+25,1.00E+25
839511.682,7850731.968,70° 31' 51.42" N,149° 50' 33.33" W,,7,SM,0.0696,27.0519,75.14,25.061774,10,24,2008,17,1,7,-1.785278,1.00E+25,1.00E+25
839446.758,7850642.651,70° 31' 48.89" N,149° 50' 40.83" W,,7,SM,0.0683,27.1202,75.2083,24.583939,10,24,2008,17,1,17,-1.785278,1.00E+25,1.00E+25
839381.113,7850552.661,70° 31' 46.34" N,149° 50' 48.41" W,,7,SM,0.0689,27.1891,75.2772,24.799102,10,24,2008,17,1,27,-2.265991,1.00E+25,1.00E+25
839317.214,7850461.058,70° 31' 43.73" N,149° 50' 55.84" W,,7,SM,0.0691,27.2582,75.3463,24.86626,10,24,2008,17,1,37,-4.669312,1.00E+25,1.00E+25
839253.249,7850371.519,70° 31' 41.18" N,149° 51' 03.25" W,,7,SM,0.0681,27.3262,75.4143,24.499445,10,24,2008,17,1,47,-4.188599,1.00E+25,1.00E+25
839187.919,7850283.468,70° 31' 38.69" N,149° 51' 10.77" W,,7,SM,0.0678,27.394,75.4821,24.409391,10,24,2008,17,1,57,-3.227295,1.00E+25,1.00E+25
839121.859,7850196.064,70° 31' 36.23" N,149° 51' 18.35" W,,7,SM,0.0678,27.4618,75.5499,24.39192,10,24,2008,17,2,7,-0.343384,1.00E+25,1.00E+25
839056.567,7850106.895,70° 31' 33.70" N,149° 51' 25.88" W,,7,SM,0.0683,27.5301,75.6182,24.605646,10,24,2008,17,2,17,-0.343384,1.00E+25,1.00E+25
838993.403,7850017.300,70° 31' 31.15" N,149° 51' 33.21" W,,7,SM,0.0678,27.5979,75.686,24.406164,10,24,2008,17,2,27,0.618042,1.00E+25,1.00E+25
838924.994,7849931.618,70° 31' 28.75" N,149° 51' 40.99" W,,7,SM,0.0678,27.6657,75.7538,24.409599,10,24,2008,17,2,37,3.501953,1.00E+25,1.00E+25
838854.446,7849848.815,70° 31' 26.45" N,149° 51' 48.93" W,,7,SM,0.0673,27.733,75.8211,24.217387,10,24,2008,17,2,47,8.308594,1.00E+25,1.00E+25
838781.789,7849766.638,70° 31' 24.18" N,149° 51' 57.06" W,,7,SM,0.0678,27.8008,75.8889,24.419989,10,24,2008,17,2,57,10.711792,1.00E+25,1.00E+25
838712.635,7849681.605,70° 31' 21.81" N,149° 52' 04.89" W,,7,SM,0.0678,27.8686,75.9567,24.400597,10,24,2008,17,3,7,11.192505,1.00E+25,1.00E+25
838650.796,7849590.154,70° 31' 19.19" N,149° 52' 12.12" W,,7,SM,0.0683,27.9369,76.025,24.579409,10,24,2008,17,3,17,8.789185,1.00E+25,1.00E+25
838595.179,7849495.317,70° 31' 16.44" N,149° 52' 18.81" W,,7,SM,0.068,28.0049,76.093,24.47896,10,24,2008,17,3,27,5.424561,1.00E+25,1.00E+25
838537.543,7849400.931,70° 31' 13.71" N,149° 52' 25.68" W,,7,SM,0.0684,28.0733,76.1614,24.623911,10,24,2008,17,3,37,3.501953,1.00E+25,1.00E+25
838488.921,7849303.394,70° 31' 10.83" N,149° 52' 31.73" W,,7,SM,0.0674,28.1407,76.2288,24.267118,10,24,2008,17,3,47,3.501953,1.00E+25,1.00E+25
838434.427,7849208.922,70° 31' 08.09" N,149° 52' 38.30" W,,7,SM,0.0675,28.2081,76.2962,24.28324,10,24,2008,17,3,57,2.540649,1.00E+25,1.00E+25
838369.472,7849120.023,70° 31' 05.57" N,149° 52' 45.79" W,,7,SM,0.0681,28.2762,76.3643,24.512762,10,24,2008,17,4,7,3.02124,1.00E+25,1.00E+25
838313.503,7849026.087,70° 31' 02.84" N,149° 52' 52.49" W,,7,SM,0.0676,28.3439,76.432,24.346293,10,24,2008,17,4,17,4.463257,1.00E+25,1.00E+25
838280.415,7848919.611,70° 30' 59.61" N,149° 52' 57.19" W,,7,SM,0.069,28.4128,76.5009,24.829391,10,24,2008,17,4,27,1.579346,1.00E+25,1.00E+25
838277.095,7848808.230,70° 30' 56.07" N,149° 52' 59.12" W,,7,SM,0.0689,28.4818,76.5699,24.817731,10,24,2008,17,4,37,-0.343384,1.00E+25,1.00E+25
838272.233,7848698.308,70° 30' 52.59" N,149° 53' 01.17" W,,7,SM,0.0681,28.5498,76.6379,24.505154,10,24,2008,17,4,47,-0.824097,1.00E+25,1.00E+25
838251.911,7848585.483,70° 30' 49.10" N,149° 53' 04.74" W,,7,SM,0.0709,28.6208,76.7089,25.531051,10,24,2008,17,4,57,-3.707886,1.00E+25,1.00E+25
838245.322,7848473.231,70° 30' 45.55" N,149° 53' 06.99" W,,7,SM,0.0696,28.6903,76.7784,25.043349,10,24,2008,17,5,7,-5.630493,1.00E+25,1.00E+25
838214.917,7848367.166,70° 30' 42.32" N,149° 53' 11.42" W,,7,SM,0.0683,28.7586,76.8467,24.57123,10,24,2008,17,5,17,-6.111206,1.00E+25,1.00E+25
838250.296,7848271.615,70° 30' 39.10" N,149° 53' 09.42" W,,7,SM,0.063,28.8216,76.9097,22.6927,10,24,2008,17,5,27,-6.111206,1.00E+25,1.00E+25
838355.038,7848233.618,70° 30' 37.38" N,149° 52' 59.97" W,,7,SM,0.0689,28.8905,76.9786,24.801483,10,24,2008,17,5,37,-10.917847,1.00E+25,1.00E+25
838468.030,7848201.769,70° 30' 35.82" N,149° 52' 49.65" W,,7,SM,0.0726,28.9631,77.0512,26.130393,10,24,2008,17,5,47,-13.801758,1.00E+25,1.00E+25
838559.953,7848170.876,70° 30' 34.40" N,149° 52' 41.32" W,,7,SM,0.06,29.0231,77.1111,21.58528,10,24,2008,17,5,57,-10.437256,1.00E+25,1.00E+25
838592.315,7848160.150,70° 30' 33.90" N,149° 52' 38.39" W,,7,SM,0.0211,29.0441,77.1322,18.971685,4,24,2008,17,6,1,-11.398438,1.00E+25,1.00E+25
829008.774,7855544.258,70° 35' 15.00" N,150° 06' 09.60" W,OBH_VA,,,,,,,,,,,,,,,
