X,Y,,,,,,0,60641.1,,,,123.2091312,,
539465,7796154.8,,,,,,4998.200036,62817.6,,,,134.2004355,,
539465.6,7796154.8,,,,,,4998.200036,62817.6,,,,135.4004354,,
539465.6,7796154.8,,,,,,4998.700036,62817.8,,,,136.1004791,,
539466.1,7796154.8,,,,,,4999.800036,62818.3,,,,136.200479,,
539467.2,7796154.8,,,,,,5000.900049,62818.8,,,,136.3004659,,
539468.3,7796154.9,,,,,,5002.000049,62819.3,,,,136.4004658,,
539469.4,7796154.9,,,,,,5003.100064,62819.8,,,,136.5004964,,
539470.5,7796155,,,,,,5004.200081,62820.3,,,,136.7004793,,
539471.6,7796155.1,,,,,,5005.300081,62820.8,,,,136.8004792,,
539472.7,7796155.1,,,,,,5006.4001,62821.3,,,,136.9005077,,
539473.8,7796155.2,,,,,,5007.5001,62821.8,,,,137.0005076,,
539474.9,7796155.2,,,,,,5008.7001,62822.3,,,,137.0005075,,
539476.1,7796155.2,,,,,,5009.8001,62822.8,,,,137.1005074,,
539477.2,7796155.2,,,,,,5010.9001,62823.3,,,,137.3005072,,
539478.3,7796155.2,,,,,,5012.0001,62823.8,,,,137.4005071,,
539479.4,7796155.2,,,,,,5013.200121,62824.3,,,,137.400486,,
539480.6,7796155.3,,,,,,5014.300121,62824.8,,,,137.5004859,,
539481.7,7796155.3,,,,,,5015.400121,62825.3,,,,137.7004858,,
539482.8,7796155.3,,,,,,5016.500144,62825.8,,,,137.8004628,,
539483.9,7796155.4,,,,,,5017.600143,62826.3,,,,137.9004627,,
539485,7796155.4,,,,,,5018.700143,62826.8,,,,138.0004625,,
539486.1,7796155.4,,,,,,5019.800168,62827.3,,,,138.1004375,,
539487.2,7796155.5,,,,,,5021.000168,62827.8,,,,138.2004374,,
539488.4,7796155.5,,,,,,5022.100143,62828.3,,,,138.3004622,,
539489.5,7796155.4,,,,,,5023.200143,62828.8,,,,138.4004621,,
539490.6,7796155.4,,,,,,5024.300143,62829.3,,,,138.600462,,
539491.7,7796155.4,,,,,,5025.500168,62829.8,,,,138.600437,,
539492.9,7796155.5,,,,,,5026.600168,62830.3,,,,138.7004369,,
539494,7796155.5,,,,,,5027.700168,62830.8,,,,138.9004368,,
539495.1,7796155.5,,,,,,5028.800168,62831.3,,,,139.0003893,,
539496.2,7796155.5,,,,,,5030.000168,62831.8,,,,139.0003892,,
539497.4,7796155.5,,,,,,5031.100168,62832.3,,,,139.2003891,,
539498.5,7796155.5,,,,,,5032.200168,62832.8,,,,139.300389,,
539499.6,7796155.5,,,,,,5033.300143,62833.3,,,,139.5004137,,
539500.7,7796155.4,,,,,,5034.500168,62833.8,,,,139.5003888,,
539501.9,7796155.5,,,,,,5035.600168,62834.3,,,,139.6003887,,
539503,7796155.5,,,,,,5036.700168,62834.8,,,,139.8003886,,
539504.1,7796155.5,,,,,,5037.900168,62835.3,,,,139.8003431,,
539505.3,7796155.5,,,,,,5039.000143,62835.8,,,,139.9003678,,
539506.4,7796155.4,,,,,,5040.100143,62836.3,,,,140.1003677,,
539507.5,7796155.4,,,,,,5041.200143,62836.8,,,,140.3003242,,
539508.6,7796155.4,,,,,,5042.400143,62837.3,,,,140.3003241,,
539509.8,7796155.4,,,,,,5043.500143,62837.8,,,,140.5003241,,
539510.9,7796155.4,,,,,,5044.700143,62838.3,,,,140.500324,,
539512.1,7796155.4,,,,,,5045.80012,62838.8,,,,140.6003467,,
539513.2,7796155.3,,,,,,5046.90012,62839.3,,,,140.8003052,,
539514.3,7796155.3,,,,,,5048.10012,62839.8,,,,140.9003051,,
539515.5,7796155.3,,,,,,5049.200099,62840.3,,,,141.0003258,,
539516.6,7796155.2,,,,,,5050.300099,62840.8,,,,141.1003257,,
539517.7,7796155.2,,,,,,5051.500099,62841.3,,,,141.2003257,,
539518.9,7796155.2,,,,,,5052.600099,62841.8,,,,141.3003256,,
539520,7796155.2,,,,,,5053.800099,62842.3,,,,141.4003255,,
539521.2,7796155.2,,,,,,5054.90008,62842.8,,,,141.5003442,,
539522.3,7796155.1,,,,,,5056.00008,62843.3,,,,141.7003047,,
539523.4,7796155.1,,,,,,5057.200063,62843.8,,,,141.0003215,,
539524.6,7796155,,,,,,5058.300063,62844.3,,,,139.9003215,,
539525.7,7796155,,,,,,5059.500048,62844.8,,,,139.5003363,,
539526.9,7796154.9,,,,,,5060.600048,62845.3,,,,139.6003362,,
539528,7796154.9,,,,,,5061.800048,62845.8,,,,139.7002986,,
539529.2,7796154.9,,,,,,5062.900048,62846.3,,,,139.9002985,,
539530.3,7796154.9,,,,,,5064.100048,62846.8,,,,139.9002985,,
539531.5,7796154.9,,,,,,5065.200036,62847.3,,,,140.1003112,,
539532.6,7796154.8,,,,,,5066.400025,62847.8,,,,140.100322,,
539533.8,7796154.7,,,,,,5067.500025,62848.3,,,,140.3003219,,
539534.9,7796154.7,,,,,,5068.700016,62848.8,,,,140.4003307,,
539536.1,7796154.6,,,,,,5069.800016,62849.3,,,,140.5003306,,
539537.2,7796154.6,,,,,,5071.000016,62849.8,,,,140.6003306,,
539538.4,7796154.6,,,,,,5072.200016,62850.3,,,,140.6003305,,
539539.6,7796154.6,,,,,,5073.300009,62850.8,,,,140.8003373,,
539540.7,7796154.5,,,,,,5074.500009,62851.3,,,,140.9003018,,
539541.9,7796154.5,,,,,,5075.600004,62851.8,,,,141.1003066,,
539543,7796154.4,,,,,,5076.800001,62852.3,,,,141.1003095,,
539544.2,7796154.3,,,,,,5078.000001,62852.8,,,,141.2003094,,
539545.4,7796154.3,,,,,,5079.1,62853.3,,,,141.4003103,,
539546.5,7796154.2,,,,,,5080.3,62853.8,,,,141.5003457,,
539547.7,7796154.2,,,,,,5081.400001,62854.3,,,,141.6003446,,
539548.8,7796154.1,,,,,,5082.600001,62854.8,,,,141.7003445,,
539550,7796154.1,,,,,,5083.800001,62855.3,,,,141.7003444,,
539551.2,7796154.1,,,,,,5084.900004,62855.8,,,,141.900306,,
539552.3,7796154,,,,,,5086.100004,62856.3,,,,142.0003059,,
539553.5,7796154,,,,,,5087.300004,62856.8,,,,142.1003059,,
539554.7,7796154,,,,,,5088.400009,62857.3,,,,142.2003009,,
539555.8,7796153.9,,,,,,5089.600016,62857.8,,,,142.3002939,,
539557,7796153.8,,,,,,5090.800016,62858.3,,,,142.4003292,,
539558.2,7796153.8,,,,,,5091.900025,62858.8,,,,142.6003203,,
539559.3,7796153.7,,,,,,5093.100025,62859.3,,,,142.7003574,,
539560.5,7796153.7,,,,,,5094.300035,62859.8,,,,142.7003466,,
539561.7,7796153.6,,,,,,5095.500035,62860.3,,,,142.8003465,,
539562.9,7796153.6,,,,,,5096.700035,62860.8,,,,142.9003092,,
539564.1,7796153.6,,,,,,5097.800048,62861.3,,,,143.1002963,,
539565.2,7796153.5,,,,,,5098.200048,62861.5,,,,144.0002963,,
539565.6,7796153.5,,,,,,5098.200048,62861.5,,,,145.2003334,,
539565.6,7796153.5,,,,,,5099.000063,62861.8,,,,145.7003577,,
539566.4,7796153.4,,,,,,5100.200063,62862.3,,,,145.8003576,,
539567.6,7796153.4,,,,,,5101.300079,62862.8,,,,145.9003818,,
539568.7,7796153.3,,,,,,5102.500079,62863.3,,,,146.0003817,,
539569.9,7796153.3,,,,,,5103.700098,62863.8,,,,146.1004059,,
539571.1,7796153.2,,,,,,5104.900098,62864.3,,,,146.2003629,,
539572.3,7796153.2,,,,,,5106.100118,62864.8,,,,146.3003423,,
539573.5,7796153.1,,,,,,5107.300118,62865.3,,,,146.4003422,,
539574.7,7796153.1,,,,,,5108.500141,62865.8,,,,146.5003196,,
539575.9,7796153,,,,,,5109.600165,62866.3,,,,146.7003378,,
539577,7796152.9,,,,,,5110.800165,62866.8,,,,146.7003825,,
539578.2,7796152.9,,,,,,5112.000192,62867.3,,,,146.8004025,,
539579.4,7796152.8,,,,,,5113.200192,62867.8,,,,146.9004509,,
539580.6,7796152.8,,,,,,5114.40022,62868.3,,,,147.0004224,,
539581.8,7796152.7,,,,,,5115.60022,62868.8,,,,147.1004727,,
539583,7796152.7,,,,,,5116.80022,62869.3,,,,147.2004726,,
539584.2,7796152.7,,,,,,5118.00025,62869.8,,,,147.3003918,,
539585.4,7796152.6,,,,,,5119.200282,62870.3,,,,147.4003595,,
539586.6,7796152.5,,,,,,5120.400282,62870.8,,,,147.5004097,,
539587.8,7796152.5,,,,,,5121.600316,62871.3,,,,147.5003755,,
539589,7796152.4,,,,,,5122.800316,62871.8,,,,147.6004275,,
539590.2,7796152.4,,,,,,5124.000352,62872.3,,,,147.7004454,,
539591.4,7796152.3,,,,,,5125.200352,62872.8,,,,147.8004453,,
539592.6,7796152.3,,,,,,5126.40039,62873.3,,,,147.9004631,,
539593.8,7796152.2,,,,,,5127.60039,62873.8,,,,148.0004629,,
539595,7796152.2,,,,,,5128.80043,62874.3,,,,148.1004806,,
539596.2,7796152.1,,,,,,5130.00043,62874.8,,,,148.2004805,,
539597.4,7796152.1,,,,,,5131.20043,62875.3,,,,148.3005401,,
539598.6,7796152.1,,,,,,5132.400472,62875.8,,,,148.400498,,
539599.8,7796152,,,,,,5133.600471,62876.3,,,,148.5004979,,
539601,7796152,,,,,,5134.800515,62876.8,,,,148.6005155,,
539602.2,7796151.9,,,,,,5136.000515,62877.3,,,,148.7005153,,
539603.4,7796151.9,,,,,,5137.200515,62877.8,,,,148.8005152,,
539604.6,7796151.9,,,,,,5138.400515,62878.3,,,,148.9005784,,
539605.8,7796151.9,,,,,,5139.60056,62878.8,,,,149.0005326,,
539607,7796151.8,,,,,,5140.90056,62879.3,,,,149.0005977,,
539608.3,7796151.8,,,,,,5142.10056,62879.8,,,,149.1005975,,
539609.5,7796151.8,,,,,,5143.300608,62880.3,,,,149.1006168,,
539610.7,7796151.7,,,,,,5144.500607,62880.8,,,,149.2006167,,
539611.9,7796151.7,,,,,,5145.700607,62881.3,,,,149.4006165,,
539613.1,7796151.7,,,,,,5146.900607,62881.8,,,,149.5006163,,
539614.3,7796151.7,,,,,,5148.200607,62882.3,,,,149.5006162,,
539615.6,7796151.7,,,,,,5149.400607,62882.8,,,,148.8006162,,
539616.8,7796151.7,,,,,,5150.600607,62883.3,,,,147.6006163,,
539618,7796151.7,,,,,,5151.800607,62883.8,,,,147.2006163,,
539619.2,7796151.7,,,,,,5153.100606,62884.3,,,,147.200685,,
539620.5,7796151.7,,,,,,5154.300606,62884.8,,,,147.3006848,,
539621.7,7796151.7,,,,,,5155.500606,62885.3,,,,147.4006847,,
539622.9,7796151.7,,,,,,5156.700606,62885.8,,,,147.5006845,,
539624.1,7796151.7,,,,,,5157.900606,62886.3,,,,147.6006843,,
539625.3,7796151.7,,,,,,5159.200606,62886.8,,,,147.6006841,,
539626.6,7796151.7,,,,,,5160.400606,62887.3,,,,147.7007546,,
539627.8,7796151.7,,,,,,5161.600605,62887.8,,,,147.8007544,,
539629,7796151.7,,,,,,5162.900605,62888.3,,,,147.8007542,,
539630.3,7796151.7,,,,,,5164.100605,62888.8,,,,147.9006835,,
539631.5,7796151.7,,,,,,5165.300605,62889.3,,,,148.1006833,,
539632.7,7796151.7,,,,,,5166.600605,62889.8,,,,148.1006831,,
539634,7796151.7,,,,,,5167.800557,62890.3,,,,148.2007303,,
539635.2,7796151.8,,,,,,5169.000557,62890.8,,,,148.3007301,,
539636.4,7796151.8,,,,,,5170.300557,62891.3,,,,148.30073,,
539637.7,7796151.8,,,,,,5171.500557,62891.8,,,,148.4007298,,
539638.9,7796151.8,,,,,,5172.800557,62892.3,,,,148.4007296,,
539640.2,7796151.8,,,,,,5174.000557,62892.8,,,,148.5007294,,
539641.4,7796151.8,,,,,,5175.200557,62893.3,,,,148.6006607,,
539642.6,7796151.8,,,,,,5176.500556,62893.8,,,,148.7006605,,
539643.9,7796151.8,,,,,,5177.700511,62894.3,,,,148.8007057,,
539645.1,7796151.9,,,,,,5178.900511,62894.8,,,,148.9007055,,
539646.3,7796151.9,,,,,,5180.200511,62895.3,,,,148.9007054,,
539647.6,7796151.9,,,,,,5181.500467,62895.8,,,,148.900682,,
539648.9,7796152,,,,,,5182.700467,62896.3,,,,149.0006819,,
539650.1,7796152,,,,,,5184.000467,62896.8,,,,149.0006817,,
539651.4,7796152,,,,,,5185.200467,62897.3,,,,149.1006815,,
539652.6,7796152,,,,,,5186.400467,62897.8,,,,149.3006167,,
539653.8,7796152,,,,,,5187.700425,62898.3,,,,149.300658,,
539655.1,7796152.1,,,,,,5189.000425,62898.8,,,,149.3006578,,
539656.4,7796152.1,,,,,,5190.200425,62899.3,,,,149.4006576,,
539657.6,7796152.1,,,,,,5191.400425,62899.8,,,,149.5006575,,
539658.8,7796152.1,,,,,,5192.700425,62900.3,,,,149.5005946,,
539660.1,7796152.1,,,,,,5193.900425,62900.8,,,,149.6005945,,
539661.3,7796152.1,,,,,,5195.200424,62901.3,,,,149.7005943,,
539662.6,7796152.1,,,,,,5196.400424,62901.8,,,,149.8005334,,
539663.8,7796152.1,,,,,,5197.700385,62902.3,,,,149.8005727,,
539665.1,7796152.2,,,,,,5198.200385,62902.5,,,,150.6005725,,
539665.6,7796152.2,,,,,,5198.200385,62902.5,,,,151.9005722,,
539665.6,7796152.2,,,,,,5199.000385,62902.8,,,,152.4005721,,
539666.4,7796152.2,,,,,,5200.200385,62903.3,,,,152.5005131,,
539667.6,7796152.2,,,,,,5201.500347,62903.8,,,,152.6005504,,
539668.9,7796152.3,,,,,,5202.800347,62904.3,,,,152.6004933,,
539670.2,7796152.3,,,,,,5204.000347,62904.8,,,,152.7004932,,
539671.4,7796152.3,,,,,,5205.300347,62905.3,,,,152.7004931,,
539672.7,7796152.3,,,,,,5206.500347,62905.8,,,,152.800493,,
539673.9,7796152.3,,,,,,5207.800347,62906.3,,,,152.8004929,,
539675.2,7796152.3,,,,,,5209.100347,62906.8,,,,152.8004377,,
539676.5,7796152.3,,,,,,5210.300346,62907.3,,,,153.0004376,,
539677.7,7796152.3,,,,,,5211.600346,62907.8,,,,153.0004375,,
539679,7796152.3,,,,,,5212.800346,62908.3,,,,153.1003843,,
539680.2,7796152.3,,,,,,5214.100346,62908.8,,,,153.1003842,,
539681.5,7796152.3,,,,,,5215.400311,62909.3,,,,153.1003683,,
539682.8,7796152.4,,,,,,5216.700311,62909.8,,,,153.2003682,,
539684.1,7796152.4,,,,,,5217.90031,62910.3,,,,153.3003681,,
539685.3,7796152.4,,,,,,5219.20031,62910.8,,,,153.3003681,,
539686.6,7796152.4,,,,,,5220.50031,62911.3,,,,153.300368,,
539687.9,7796152.4,,,,,,5221.800346,62911.8,,,,153.3003325,,
539689.2,7796152.3,,,,,,5223.000346,62912.3,,,,153.4003324,,
539690.4,7796152.3,,,,,,5224.300346,62912.8,,,,153.500283,,
539691.7,7796152.3,,,,,,5225.500345,62913.3,,,,153.6002829,,
539692.9,7796152.3,,,,,,5226.80031,62913.8,,,,153.6002709,,
539694.2,7796152.4,,,,,,5228.10031,62914.3,,,,153.6002708,,
539695.5,7796152.4,,,,,,5229.40031,62914.8,,,,153.6002707,,
539696.8,7796152.4,,,,,,5230.60031,62915.3,,,,153.8002707,,
539698,7796152.4,,,,,,5231.90031,62915.8,,,,153.8002706,,
539699.3,7796152.4,,,,,,5233.200345,62916.3,,,,153.8002352,,
539700.6,7796152.3,,,,,,5234.500345,62916.8,,,,153.8002351,,
539701.9,7796152.3,,,,,,5235.800382,62917.3,,,,153.9001978,,
539703.2,7796152.2,,,,,,5237.000382,62917.8,,,,154.0001523,,
539704.4,7796152.2,,,,,,5238.300382,62918.3,,,,154.0001523,,
539705.7,7796152.2,,,,,,5239.600344,62918.8,,,,154.0001459,,
539707,7796152.3,,,,,,5240.900344,62919.3,,,,154.1001459,,
539708.3,7796152.3,,,,,,5242.200344,62919.8,,,,154.1001894,,
539709.6,7796152.3,,,,,,5243.400381,62920.3,,,,154.2001521,,
539710.8,7796152.2,,,,,,5244.70042,62920.8,,,,153.5001131,,
539712.1,7796152.1,,,,,,5246.00042,62921.3,,,,152.2001132,,
539713.4,7796152.1,,,,,,5247.200461,62921.8,,,,151.7000722,,
539714.6,7796152,,,,,,5248.500461,62922.3,,,,151.8000287,,
539715.9,7796152,,,,,,5249.800504,62922.8,,,,151.7999858,,
539717.2,7796151.9,,,,,,5251.100461,62923.3,,,,151.8000287,,
539718.5,7796152,,,,,,5252.400461,62923.8,,,,151.9000287,,
539719.8,7796152,,,,,,5253.700461,62924.3,,,,151.9000287,,
539721.1,7796152,,,,,,5255.000461,62924.8,,,,151.9000287,,
539722.4,7796152,,,,,,5256.300503,62925.3,,,,151.8999859,,
539723.7,7796151.9,,,,,,5257.500548,62925.8,,,,151.9999412,,
539724.9,7796151.8,,,,,,5258.800594,62926.3,,,,152.0998946,,
539726.2,7796151.7,,,,,,5260.100643,62926.8,,,,152.0998461,,
539727.5,7796151.6,,,,,,5261.400642,62927.3,,,,152.0998462,,
539728.8,7796151.6,,,,,,5262.700693,62927.8,,,,152.1997543,,
539730.1,7796151.5,,,,,,5264.000692,62928.3,,,,152.1997544,,
539731.4,7796151.5,,,,,,5265.300642,62928.8,,,,152.2998048,,
539732.7,7796151.6,,,,,,5266.600642,62929.3,,,,152.2998048,,
539734,7796151.6,,,,,,5267.900692,62929.8,,,,152.2997961,,
539735.3,7796151.5,,,,,,5269.100692,62930.3,,,,152.3997961,,
539736.5,7796151.5,,,,,,5270.400744,62930.8,,,,152.499744,,
539737.8,7796151.4,,,,,,5271.700798,62931.3,,,,152.49969,,
539739.1,7796151.3,,,,,,5273.000797,62931.8,,,,152.4996486,,
539740.4,7796151.3,,,,,,5274.300853,62932.3,,,,152.5995927,,
539741.7,7796151.2,,,,,,5275.600853,62932.8,,,,152.5995928,,
539743,7796151.2,,,,,,5276.900911,62933.3,,,,152.5995351,,
539744.3,7796151.1,,,,,,5278.20091,62933.8,,,,152.6995353,,
539745.6,7796151.1,,,,,,5279.50097,62934.3,,,,152.6994757,,
539746.9,7796151,,,,,,5280.80097,62934.8,,,,152.6994758,,
539748.2,7796151,,,,,,5282.100969,62935.3,,,,152.799476,,
539749.5,7796151,,,,,,5283.401031,62935.8,,,,152.7994146,,
539750.8,7796150.9,,,,,,5284.70103,62936.3,,,,152.7994147,,
539752.1,7796150.9,,,,,,5286.00103,62936.8,,,,152.8994149,,
539753.4,7796150.9,,,,,,5287.301093,62937.3,,,,152.8993517,,
539754.7,7796150.8,,,,,,5288.601093,62937.8,,,,152.8993518,,
539756,7796150.8,,,,,,5289.901158,62938.3,,,,152.8992868,,
539757.3,7796150.7,,,,,,5291.201158,62938.8,,,,152.9992869,,
539758.6,7796150.7,,,,,,5292.401224,62939.3,,,,153.09922,,
539759.8,7796150.6,,,,,,5293.701224,62939.8,,,,153.0991807,,
539761.1,7796150.6,,,,,,5295.101224,62940.3,,,,153.0991809,,
539762.5,7796150.6,,,,,,5296.401223,62940.8,,,,153.0991812,,
539763.8,7796150.6,,,,,,5297.701223,62941.3,,,,153.0991814,,
539765.1,7796150.6,,,,,,5298.201223,62941.5,,,,153.9991814,,
539765.6,7796150.6,,,,,,5298.201223,62941.5,,,,155.2991813,,
539765.6,7796150.6,,,,,,5299.001223,62941.8,,,,155.7991814,,
539766.4,7796150.6,,,,,,5300.301291,62942.3,,,,155.7991127,,
539767.7,7796150.5,,,,,,5301.601291,62942.8,,,,155.8991129,,
539769,7796150.5,,,,,,5302.901291,62943.3,,,,155.8991131,,
539770.3,7796150.5,,,,,,5304.20129,62943.8,,,,155.8991134,,
539771.6,7796150.5,,,,,,5305.50129,62944.3,,,,155.8991136,,
539772.9,7796150.5,,,,,,5306.80129,62944.8,,,,155.8990763,,
539774.2,7796150.5,,,,,,5308.10136,62945.3,,,,155.8990058,,
539775.5,7796150.4,,,,,,5309.40136,62945.8,,,,155.8990061,,
539776.8,7796150.4,,,,,,5310.70136,62946.3,,,,155.8990063,,
539778.1,7796150.4,,,,,,5312.001289,62946.8,,,,155.8990772,,
539779.4,7796150.5,,,,,,5313.401288,62947.3,,,,155.7990774,,
539780.8,7796150.5,,,,,,5314.701288,62947.8,,,,155.7991151,,
539782.1,7796150.5,,,,,,5316.001288,62948.3,,,,155.7991154,,
539783.4,7796150.5,,,,,,5317.301287,62948.8,,,,155.6991156,,
539784.7,7796150.5,,,,,,5318.601287,62949.3,,,,155.6990784,,
539786,7796150.5,,,,,,5319.901287,62949.8,,,,155.6990786,,
539787.3,7796150.5,,,,,,5321.201286,62950.3,,,,155.6990432,,
539788.6,7796150.5,,,,,,5322.501286,62950.8,,,,155.6990434,,
539789.9,7796150.5,,,,,,5323.801217,62951.3,,,,155.5991122,,
539791.2,7796150.6,,,,,,5325.201217,62951.8,,,,155.4991125,,
539792.6,7796150.6,,,,,,5326.501217,62952.3,,,,155.4991483,,
539793.9,7796150.6,,,,,,5327.801216,62952.8,,,,155.3991485,,
539795.2,7796150.6,,,,,,5329.101216,62953.3,,,,155.3991487,,
539796.5,7796150.6,,,,,,5330.401149,62953.8,,,,155.2992155,,
539797.8,7796150.7,,,,,,5331.701149,62954.3,,,,155.2992157,,
539799.1,7796150.7,,,,,,5333.001149,62954.8,,,,155.1991804,,
539800.4,7796150.7,,,,,,5334.301148,62955.3,,,,155.1991806,,
539801.7,7796150.7,,,,,,5335.701083,62955.8,,,,154.9992455,,
539803.1,7796150.8,,,,,,5337.001083,62956.3,,,,154.9992457,,
539804.4,7796150.8,,,,,,5338.301083,62956.8,,,,154.8992458,,
539805.7,7796150.8,,,,,,5339.601082,62957.3,,,,154.899246,,
539807,7796150.8,,,,,,5340.901082,62957.8,,,,154.7992462,,
539808.3,7796150.8,,,,,,5342.201019,62958.3,,,,154.6993091,,
539809.6,7796150.9,,,,,,5343.501019,62958.8,,,,154.6993093,,
539810.9,7796150.9,,,,,,5344.901019,62959.3,,,,153.2993096,,
539812.3,7796150.9,,,,,,5346.200958,62959.8,,,,151.9994061,,
539813.6,7796151,,,,,,5347.500957,62960.3,,,,151.8994062,,
539814.9,7796151,,,,,,5348.800957,62960.8,,,,151.7994064,,
539816.2,7796151,,,,,,5350.100957,62961.3,,,,151.6994065,,
539817.5,7796151,,,,,,5351.400957,62961.8,,,,151.5993712,,
539818.8,7796151,,,,,,5352.700898,62962.3,,,,151.5994302,,
539820.1,7796151.1,,,,,,5354.100897,62962.8,,,,151.3993968,,
539821.5,7796151.1,,,,,,5355.40084,62963.3,,,,151.2994539,,
539822.8,7796151.2,,,,,,5356.70084,62963.8,,,,151.1994876,,
539824.1,7796151.2,,,,,,5358.00084,62964.3,,,,151.1994878,,
539825.4,7796151.2,,,,,,5359.30084,62964.8,,,,151.0994879,,
539826.7,7796151.2,,,,,,5360.600839,62965.3,,,,150.9995234,,
539828,7796151.2,,,,,,5361.900784,62965.8,,,,150.8995786,,
539829.3,7796151.3,,,,,,5363.300784,62966.3,,,,150.6995787,,
539830.7,7796151.3,,,,,,5364.600784,62966.8,,,,150.5995434,,
539832,7796151.3,,,,,,5365.900731,62967.3,,,,150.4995967,,
539833.3,7796151.4,,,,,,5367.20073,62967.8,,,,150.3995968,,
539834.6,7796151.4,,,,,,5368.500679,62968.3,,,,150.2996481,,
539835.9,7796151.5,,,,,,5369.900679,62968.8,,,,150.0996482,,
539837.3,7796151.5,,,,,,5371.200679,62969.3,,,,149.9996483,,
539838.6,7796151.5,,,,,,5372.500678,62969.8,,,,149.8996484,,
539839.9,7796151.5,,,,,,5373.800678,62970.3,,,,149.7996485,,
539841.2,7796151.5,,,,,,5375.100678,62970.8,,,,149.5996486,,
539842.5,7796151.5,,,,,,5376.400678,62971.3,,,,149.4996487,,
539843.8,7796151.5,,,,,,5377.800629,62971.8,,,,149.2996981,,
539845.2,7796151.6,,,,,,5379.100628,62972.3,,,,149.1996981,,
539846.5,7796151.6,,,,,,5380.400581,62972.8,,,,149.0997456,,
539847.8,7796151.7,,,,,,5381.700581,62973.3,,,,148.8997457,,
539849.1,7796151.7,,,,,,5383.000581,62973.8,,,,148.7997458,,
539850.4,7796151.7,,,,,,5384.40058,62974.3,,,,148.5997458,,
539851.8,7796151.7,,,,,,5385.70058,62974.8,,,,148.3997459,,
539853.1,7796151.7,,,,,,5387.00058,62975.3,,,,148.299746,,
539854.4,7796151.7,,,,,,5388.30058,62975.8,,,,148.1997461,,
539855.7,7796151.7,,,,,,5389.70058,62976.3,,,,147.9997461,,
539857.1,7796151.7,,,,,,5391.000534,62976.8,,,,147.8997583,,
539858.4,7796151.8,,,,,,5392.300534,62977.3,,,,147.7997583,,
539859.7,7796151.8,,,,,,5393.60049,62977.8,,,,147.599802,,
539861,7796151.9,,,,,,5395.00049,62978.3,,,,147.399802,,
539862.4,7796151.9,,,,,,5396.300534,62978.8,,,,147.2997919,,
539863.7,7796151.8,,,,,,5397.600534,62979.3,,,,147.099792,,
539865,7796151.8,,,,,,5398.200534,62979.6,,,,147.699792,,
539865.6,7796151.8,,,,,,5398.200534,62979.6,,,,148.7997919,,
539865.6,7796151.8,,,,,,5398.900533,62979.8,,,,149.2997919,,
539866.3,7796151.8,,,,,,5400.30049,62980.3,,,,148.9998355,,
539867.7,7796151.9,,,,,,5401.60049,62980.8,,,,148.8998022,,
539869,7796151.9,,,,,,5402.90049,62981.3,,,,148.6998023,,
539870.3,7796151.9,,,,,,5404.300489,62981.8,,,,148.4998023,,
539871.7,7796151.9,,,,,,5405.600489,62982.3,,,,148.3998357,,
539873,7796151.9,,,,,,5406.900489,62982.8,,,,148.1998357,,
539874.3,7796151.9,,,,,,5408.200489,62983.3,,,,148.0998709,,
539875.6,7796151.9,,,,,,5409.500489,62983.8,,,,147.8998709,,
539876.9,7796151.9,,,,,,5410.900489,62984.3,,,,147.699871,,
539878.3,7796151.9,,,,,,5412.200489,62984.8,,,,147.499871,,
539879.6,7796151.9,,,,,,5413.500489,62985.3,,,,147.299836,,
539880.9,7796151.9,,,,,,5414.900447,62985.8,,,,147.0998776,,
539882.3,7796152,,,,,,5416.200447,62986.3,,,,146.8998777,,
539883.6,7796152,,,,,,5417.600447,62986.8,,,,146.6998777,,
539885,7796152,,,,,,5418.900447,62987.3,,,,146.4998777,,
539886.3,7796152,,,,,,5420.200488,62987.8,,,,146.3998363,,
539887.6,7796151.9,,,,,,5421.500488,62988.3,,,,146.1998713,,
539888.9,7796151.9,,,,,,5422.900488,62988.8,,,,145.9998714,,
539890.3,7796151.9,,,,,,5424.200488,62989.3,,,,145.7998714,,
539891.6,7796151.9,,,,,,5425.500446,62989.8,,,,145.6999129,,
539892.9,7796152,,,,,,5426.900446,62990.3,,,,145.399913,,
539894.3,7796152,,,,,,5428.200446,62990.8,,,,145.199913,,
539895.6,7796152,,,,,,5429.500446,62991.3,,,,144.9999131,,
539896.9,7796152,,,,,,5430.900446,62991.8,,,,144.7999131,,
539898.3,7796152,,,,,,5432.200445,62992.3,,,,144.5999131,,
539899.6,7796152,,,,,,5433.500445,62992.8,,,,144.3999132,,
539900.9,7796152,,,,,,5434.900445,62993.3,,,,144.0999132,,
539902.3,7796152,,,,,,5436.200445,62993.8,,,,143.99995,,
539903.6,7796152,,,,,,5437.500445,62994.3,,,,143.79995,,
539904.9,7796152,,,,,,5438.900445,62994.8,,,,143.59995,,
539906.3,7796152,,,,,,5440.200445,62995.3,,,,143.3999501,,
539907.6,7796152,,,,,,5441.500445,62995.8,,,,143.1999501,,
539908.9,7796152,,,,,,5442.800445,62996.3,,,,142.9999501,,
539910.2,7796152,,,,,,5444.200445,62996.8,,,,142.6999502,,
539911.6,7796152,,,,,,5445.500444,62997.3,,,,142.5999502,,
539912.9,7796152,,,,,,5446.800405,62997.8,,,,142.3999897,,
539914.2,7796152.1,,,,,,5448.200405,62998.3,,,,142.0999897,,
