Time,file,SequenceRepRate,numberOfPulses,AvgSPL,AvgSEL
25-Oct-07 04:39:29,shell-BDCB1895.a29..1193287163.2007-10-25-04-39-23.wav_chan0.xml,10.163446426391602,31,266.5152351625504,271.15436061478897
25-Oct-07 04:44:44,shell-BDCB1895.a29..1193287163.2007-10-25-04-39-23.wav_chan0.xml,10.123494148254395,32,266.5280714035034,271.9536548912242
25-Oct-07 04:50:09,shell-BDCB1895.a29..1193287163.2007-10-25-04-39-23.wav_chan0.xml,10.086502075195312,31,266.31141908707156,272.10890305836693
25-Oct-07 04:55:31,shell-BDCB1895.a29..1193287163.2007-10-25-04-39-23.wav_chan0.xml,10.020689010620117,31,266.20019629693803,272.2639829171893
25-Oct-07 05:00:51,shell-BDCB1895.a29..1193287163.2007-10-25-04-39-23.wav_chan0.xml,9.999945640563965,29,265.8724828259698,271.4126087616498
24-Oct-07 17:58:48,shell-BDCB1876.a29..1193248713.2007-10-24-17-58-33.wav_chan0.xml,10.183945655822754,24,268.5225474039714,274.90250807866374
24-Oct-07 18:03:54,shell-BDCB1876.a29..1193248713.2007-10-24-17-58-33.wav_chan0.xml,10.316478729248047,26,268.9499077430138,274.7646901098569
24-Oct-07 18:09:23,shell-BDCB1876.a29..1193248713.2007-10-24-17-58-33.wav_chan0.xml,10.25642204284668,27,269.1096756546586,275.1928976845319
21-Sep-07 13:34:03,shell-BDCB0459.a29..1190381634.2007-09-21-13-33-54.wav_chan0.xml,20.595937728881836,11,277.3347056995739,281.98548320489226
25-Oct-07 06:21:09,shell-BDCB1898.a29..1193293235.2007-10-25-06-20-35.wav_chan0.xml,10.525426864624023,20,265.8544555664063,271.1385353995856
25-Oct-07 06:26:04,shell-BDCB1898.a29..1193293235.2007-10-25-06-20-35.wav_chan0.xml,10.534072875976562,22,265.4293740012429,270.8814250886871
25-Oct-07 06:37:57,shell-BDCB1898.a29..1193293235.2007-10-25-06-20-35.wav_chan0.xml,10.546098709106445,13,266.22337928185095,272.67504908904647
25-Oct-07 06:40:46,shell-BDCB1898.a29..1193293235.2007-10-25-06-20-35.wav_chan0.xml,10.625155448913574,5,265.22821655273435,271.61563449528666
25-Oct-07 06:42:01,shell-BDCB1898.a29..1193293235.2007-10-25-06-20-35.wav_chan0.xml,10.932897567749023,27,265.61872242115163,271.8903144632802
25-Oct-07 02:58:31,shell-BDCB1892.a29..1193281095.2007-10-25-02-58-15.wav_chan0.xml,10.128097534179688,22,266.3504014448686,270.71988022162736
25-Oct-07 03:09:00,shell-BDCB1892.a29..1193281095.2007-10-25-02-58-15.wav_chan0.xml,10.086396217346191,30,266.16754455566405,270.82174216491785
25-Oct-07 03:14:23,shell-BDCB1892.a29..1193281095.2007-10-25-02-58-15.wav_chan0.xml,10.093907356262207,23,266.49706102454144,271.25650397894884
25-Oct-07 03:19:38,shell-BDCB1892.a29..1193281095.2007-10-25-02-58-15.wav_chan0.xml,10.208995819091797,28,266.0635288783482,270.6569071866772
25-Oct-07 03:25:04,shell-BDCB1892.a29..1193281095.2007-10-25-02-58-15.wav_chan0.xml,10.15158462524414,28,266.28912571498324,271.023900919214
24-Oct-07 17:25:30,shell-BDCB1875.a29..1193246691.2007-10-24-17-24-51.wav_chan0.xml,10.15367603302002,25,269.08322265625,274.57199063038746
24-Oct-07 17:37:07,shell-BDCB1875.a29..1193246691.2007-10-24-17-24-51.wav_chan0.xml,10.529011726379395,16,269.02384185791016,274.840532077339
25-Oct-07 03:32:00,shell-BDCB1893.a29..1193283118.2007-10-25-03-31-58.wav_chan0.xml,10.169153213500977,26,265.9107020451472,270.6097573666702
25-Oct-07 03:37:25,shell-BDCB1893.a29..1193283118.2007-10-25-03-31-58.wav_chan0.xml,10.214384078979492,31,266.2001647949219,270.614694077409
25-Oct-07 03:42:42,shell-BDCB1893.a29..1193283118.2007-10-25-03-31-58.wav_chan0.xml,10.18958854675293,31,266.95414192445816,271.697614724235
25-Oct-07 03:48:08,shell-BDCB1893.a29..1193283118.2007-10-25-03-31-58.wav_chan0.xml,10.241229057312012,29,266.63735120049836,271.7802510096368
25-Oct-07 03:53:25,shell-BDCB1893.a29..1193283118.2007-10-25-03-31-58.wav_chan0.xml,10.211846351623535,29,265.79347492086475,270.8396130782801
25-Oct-07 03:58:42,shell-BDCB1893.a29..1193283118.2007-10-25-03-31-58.wav_chan0.xml,10.230880737304688,31,265.9792726578251,271.3427280470594
21-Sep-07 13:21:40,shell-BDCB0458.a29..1190379610.2007-09-21-13-00-10.wav_chan0.xml,20.565893173217773,15,277.1678853352865,282.07849565583575
21-Sep-07 13:27:09,shell-BDCB0458.a29..1190379610.2007-09-21-13-00-10.wav_chan0.xml,20.687137603759766,15,277.3432291666667,281.95607728120433
25-Oct-07 04:05:42,shell-BDCB1894.a29..1193285141.2007-10-25-04-05-41.wav_chan0.xml,10.15772533416748,30,266.32227783203126,271.63860879430166
25-Oct-07 04:17:09,shell-BDCB1894.a29..1193285141.2007-10-25-04-05-41.wav_chan0.xml,10.070374488830566,22,265.72582591663706,270.53213581375945
25-Oct-07 04:21:50,shell-BDCB1894.a29..1193285141.2007-10-25-04-05-41.wav_chan0.xml,10.033679962158203,31,266.02076081306706,270.7920351002329
25-Oct-07 04:27:31,shell-BDCB1894.a29..1193285141.2007-10-25-04-05-41.wav_chan0.xml,10.078803062438965,26,266.97553194486176,271.51609128416527
25-Oct-07 04:32:23,shell-BDCB1894.a29..1193285141.2007-10-25-04-05-41.wav_chan0.xml,10.133995056152344,31,266.6639670095136,271.5167999147519
02-Oct-07 22:27:55,shell-BDCB0944.a29..1191362792.2007-10-02-22-06-32.wav_chan0.xml,19.973886489868164,9,274.28712293836804,279.1458091708597
24-Oct-07 15:15:39,shell-BDCB1871.a29..1193238600.2007-10-24-15-10-00.wav_chan0.xml,10.200684547424316,27,270.5992702907986,274.81158146569555
