Time,file,confidence,Ntonals,maxFileSPL
05-Oct-07 10:00:53,shell-35570962.a23..1191578453.2007-10-05-10-00-53.wav_chan0.xml,0,0,0.0
17-Sep-07 01:05:12,shell-35570181.a23..1189991112.2007-09-17-01-05-12.wav_chan0.xml,0,0,0.0
19-Sep-07 15:11:06,shell-35570291.a23..1190214666.2007-09-19-15-11-06.wav_chan0.xml,0,0,0.0
21-Sep-07 07:49:50,shell-35570363.a23..1190360990.2007-09-21-07-49-50.wav_chan0.xml,0,0,0.0
04-Oct-07 05:13:12,shell-35570911.a23..1191474792.2007-10-04-05-13-12.wav_chan0.xml,0,0,0.0
04-Oct-07 17:04:32,shell-35570932.a23..1191517472.2007-10-04-17-04-32.wav_chan0.xml,0,0,0.0
21-Sep-07 02:11:14,shell-35570353.a23..1190340674.2007-09-21-02-11-14.wav_chan0.xml,0,0,0.0
15-Oct-07 19:01:02,shell-35571403.a23..1192474862.2007-10-15-19-01-02.wav_chan0.xml,0,0,0.0
30-Sep-07 21:36:40,shell-35570770.a23..1191188200.2007-09-30-21-36-40.wav_chan0.xml,0,0,0.0
30-Sep-07 12:34:40,shell-35570754.a23..1191155680.2007-09-30-12-34-40.wav_chan0.xml,0,0,0.0
15-Oct-07 15:03:55,shell-35571396.a23..1192460635.2007-10-15-15-03-55.wav_chan0.xml,0,0,0.0
08-Oct-07 11:58:39,shell-35571093.a23..1191844719.2007-10-08-11-58-39.wav_chan0.xml,0,0,0.0
03-Oct-07 13:58:29,shell-35570884.a23..1191419909.2007-10-03-13-58-29.wav_chan0.xml,0,0,0.0
09-Oct-07 00:23:55,shell-35571115.a23..1191889435.2007-10-09-00-23-55.wav_chan0.xml,0,0,0.0
12-Sep-07 22:18:09,shell-35570006.a23..1189635489.2007-09-12-22-18-09.wav_chan0.xml,0,0,0.0
24-Sep-07 17:07:36,shell-35570507.a23..1190653656.2007-09-24-17-07-36.wav_chan0.xml,0,0,0.0
09-Oct-07 15:04:46,shell-35571141.a23..1191942286.2007-10-09-15-04-46.wav_chan0.xml,0,0,0.0
16-Oct-07 00:39:52,shell-35571413.a23..1192495192.2007-10-16-00-39-52.wav_chan0.xml,0,0,0.0
17-Oct-07 12:48:13,shell-35571477.a23..1192625293.2007-10-17-12-48-13.wav_chan0.xml,0,0,0.0
22-Sep-07 20:31:37,shell-35570428.a23..1190493097.2007-09-22-20-31-37.wav_chan0.xml,0,0,0.0
01-Oct-07 17:22:17,shell-35570805.a23..1191259337.2007-10-01-17-22-17.wav_chan0.xml,0,0,0.0
12-Oct-07 22:07:47,shell-35571281.a23..1192226867.2007-10-12-22-07-47.wav_chan0.xml,0,0,0.0
24-Sep-07 22:12:38,shell-35570516.a23..1190671958.2007-09-24-22-12-38.wav_chan0.xml,0,0,0.0
15-Oct-07 16:45:31,shell-35571399.a23..1192466731.2007-10-15-16-45-31.wav_chan0.xml,0,0,0.0
06-Oct-07 02:23:16,shell-35570991.a23..1191637396.2007-10-06-02-23-16.wav_chan0.xml,0,0,0.0
14-Sep-07 04:13:06,shell-35570059.a23..1189743186.2007-09-14-04-13-06.wav_chan0.xml,0,0,0.0
01-Oct-07 18:30:00,shell-35570807.a23..1191263400.2007-10-01-18-30-00.wav_chan0.xml,0,0,0.0
25-Sep-07 05:33:03,shell-35570529.a23..1190698383.2007-09-25-05-33-03.wav_chan0.xml,0,0,0.0
17-Oct-07 19:34:54,shell-35571489.a23..1192649694.2007-10-17-19-34-54.wav_chan0.xml,0,0,0.0
21-Sep-07 11:13:11,shell-35570369.a23..1190373191.2007-09-21-11-13-11.wav_chan0.xml,0,0,0.0
26-Sep-07 22:45:39,shell-35570602.a23..1190846739.2007-09-26-22-45-39.wav_chan0.xml,0,0,0.0
13-Oct-07 21:50:38,shell-35571323.a23..1192312238.2007-10-13-21-50-38.wav_chan0.xml,0,0,0.0
16-Sep-07 18:52:34,shell-35570170.a23..1189968754.2007-09-16-18-52-34.wav_chan0.xml,0,0,0.0
15-Oct-07 08:17:18,shell-35571384.a23..1192436238.2007-10-15-08-17-18.wav_chan0.xml,0,0,0.0
04-Oct-07 01:15:56,shell-35570904.a23..1191460556.2007-10-04-01-15-56.wav_chan0.xml,0,0,0.0
19-Oct-07 01:30:41,shell-35571542.a23..1192757441.2007-10-19-01-30-41.wav_chan0.xml,0,0,0.0
17-Oct-07 05:27:43,shell-35571464.a23..1192598863.2007-10-17-05-27-43.wav_chan0.xml,0,0,0.0
06-Oct-07 11:25:17,shell-35571007.a23..1191669917.2007-10-06-11-25-17.wav_chan0.xml,0,0,0.0
13-Sep-07 15:14:09,shell-35570036.a23..1189696449.2007-09-13-15-14-09.wav_chan0.xml,0,0,0.0
14-Sep-07 09:51:41,shell-35570069.a23..1189763501.2007-09-14-09-51-41.wav_chan0.xml,0,0,0.0
18-Sep-07 02:29:25,shell-35570226.a23..1190082565.2007-09-18-02-29-25.wav_chan0.xml,0,0,0.0
15-Sep-07 19:43:55,shell-35570129.a23..1189885435.2007-09-15-19-43-55.wav_chan0.xml,0,0,0.0
02-Oct-07 12:33:59,shell-35570839.a23..1191328439.2007-10-02-12-33-59.wav_chan0.xml,0,0,0.0
02-Oct-07 08:03:04,shell-35570831.a23..1191312184.2007-10-02-08-03-04.wav_chan0.xml,0,0,0.0
16-Sep-07 04:45:53,shell-35570145.a23..1189917953.2007-09-16-04-45-53.wav_chan0.xml,0,0,0.0
16-Oct-07 16:28:34,shell-35571441.a23..1192552114.2007-10-16-16-28-34.wav_chan0.xml,0,0,0.0
08-Oct-07 04:38:11,shell-35571080.a23..1191818291.2007-10-08-04-38-11.wav_chan0.xml,0,0,0.0
18-Sep-07 07:34:10,shell-35570235.a23..1190100850.2007-09-18-07-34-10.wav_chan0.xml,0,0,0.0
14-Sep-07 08:43:58,shell-35570067.a23..1189759438.2007-09-14-08-43-58.wav_chan0.xml,0,0,0.0
15-Sep-07 15:46:42,shell-35570122.a23..1189871202.2007-09-15-15-46-42.wav_chan0.xml,0,0,0.0
16-Sep-07 15:29:24,shell-35570164.a23..1189956564.2007-09-16-15-29-24.wav_chan0.xml,0,0,0.0
15-Oct-07 18:27:08,shell-35571402.a23..1192472828.2007-10-15-18-27-08.wav_chan0.xml,0,0,0.0
14-Oct-07 03:29:26,shell-35571333.a23..1192332566.2007-10-14-03-29-26.wav_chan0.xml,0,0,0.0
23-Sep-07 03:51:55,shell-35570441.a23..1190519515.2007-09-23-03-51-55.wav_chan0.xml,0,0,0.0
16-Sep-07 14:21:41,shell-35570162.a23..1189952501.2007-09-16-14-21-41.wav_chan0.xml,0,0,0.0
15-Oct-07 01:30:48,shell-35571372.a23..1192411848.2007-10-15-01-30-48.wav_chan0.xml,0,0,0.0
15-Sep-07 15:12:50,shell-35570121.a23..1189869170.2007-09-15-15-12-50.wav_chan0.xml,0,0,0.0
02-Oct-07 03:32:00,shell-35570823.a23..1191295920.2007-10-02-03-32-00.wav_chan0.xml,0,0,0.0
05-Oct-07 04:22:00,shell-35570952.a23..1191558120.2007-10-05-04-22-00.wav_chan0.xml,0,0,0.0
08-Oct-07 13:06:22,shell-35571095.a23..1191848782.2007-10-08-13-06-22.wav_chan0.xml,0,0,0.0
23-Sep-07 10:04:35,shell-35570452.a23..1190541875.2007-09-23-10-04-35.wav_chan0.xml,0,0,0.0
16-Sep-07 00:48:40,shell-35570138.a23..1189903720.2007-09-16-00-48-40.wav_chan0.xml,0,0,0.0
19-Sep-07 23:39:12,shell-35570306.a23..1190245152.2007-09-19-23-39-12.wav_chan0.xml,0,0,0.0
09-Oct-07 16:12:29,shell-35571143.a23..1191946349.2007-10-09-16-12-29.wav_chan0.xml,0,0,0.0
29-Sep-07 12:17:59,shell-35570711.a23..1191068279.2007-09-29-12-17-59.wav_chan0.xml,0,0,0.0
16-Sep-07 00:14:47,shell-35570137.a23..1189901687.2007-09-16-00-14-47.wav_chan0.xml,0,0,0.0
09-Oct-07 08:52:04,shell-35571130.a23..1191919924.2007-10-09-08-52-04.wav_chan0.xml,0,0,0.0
30-Sep-07 14:16:15,shell-35570757.a23..1191161775.2007-09-30-14-16-15.wav_chan0.xml,0,0,0.0
15-Sep-07 06:10:54,shell-35570105.a23..1189836654.2007-09-15-06-10-54.wav_chan0.xml,0,0,0.0
04-Oct-07 08:36:21,shell-35570917.a23..1191486981.2007-10-04-08-36-21.wav_chan0.xml,0,0,0.0
19-Sep-07 10:06:13,shell-35570282.a23..1190196373.2007-09-19-10-06-13.wav_chan0.xml,0,0,0.0
11-Oct-07 12:48:51,shell-35571222.a23..1192106931.2007-10-11-12-48-51.wav_chan0.xml,0,0,0.0
03-Oct-07 00:59:20,shell-35570861.a23..1191373160.2007-10-03-00-59-20.wav_chan0.xml,0,0,0.0
13-Sep-07 17:29:35,shell-35570040.a23..1189704575.2007-09-13-17-29-35.wav_chan0.xml,0,0,0.0
11-Oct-07 03:12:59,shell-35571205.a23..1192072379.2007-10-11-03-12-59.wav_chan0.xml,0,0,0.0
02-Oct-07 15:57:18,shell-35570845.a23..1191340638.2007-10-02-15-57-18.wav_chan0.xml,0,0,0.0
27-Sep-07 05:32:10,shell-35570614.a23..1190871130.2007-09-27-05-32-10.wav_chan0.xml,0,0,0.0
14-Oct-07 13:05:22,shell-35571350.a23..1192367122.2007-10-14-13-05-22.wav_chan0.xml,0,0,0.0
14-Oct-07 06:18:48,shell-35571338.a23..1192342728.2007-10-14-06-18-48.wav_chan0.xml,0,0,0.0
06-Oct-07 08:35:47,shell-35571002.a23..1191659747.2007-10-06-08-35-47.wav_chan0.xml,0,0,0.0
11-Oct-07 10:33:27,shell-35571218.a23..1192098807.2007-10-11-10-33-27.wav_chan0.xml,0,0,0.0
01-Oct-07 12:51:16,shell-35570797.a23..1191243076.2007-10-01-12-51-16.wav_chan0.xml,0,0,0.0
10-Oct-07 19:52:31,shell-35571192.a23..1192045951.2007-10-10-19-52-31.wav_chan0.xml,0,0,0.0
12-Oct-07 17:02:46,shell-35571272.a23..1192208566.2007-10-12-17-02-46.wav_chan0.xml,0,0,0.0
04-Oct-07 10:17:56,shell-35570920.a23..1191493076.2007-10-04-10-17-56.wav_chan0.xml,0,0,0.0
08-Oct-07 02:22:44,shell-35571076.a23..1191810164.2007-10-08-02-22-44.wav_chan0.xml,0,0,0.0
05-Oct-07 06:03:39,shell-35570955.a23..1191564219.2007-10-05-06-03-39.wav_chan0.xml,0,0,0.0
15-Oct-07 00:56:53,shell-35571371.a23..1192409813.2007-10-15-00-56-53.wav_chan0.xml,0,0,0.0
16-Sep-07 21:42:01,shell-35570175.a23..1189978921.2007-09-16-21-42-01.wav_chan0.xml,0,0,0.0
14-Oct-07 20:25:53,shell-35571363.a23..1192393553.2007-10-14-20-25-53.wav_chan0.xml,0,0,0.0
20-Sep-07 19:58:31,shell-35570342.a23..1190318311.2007-09-20-19-58-31.wav_chan0.xml,0,0,0.0
14-Oct-07 18:44:18,shell-35571360.a23..1192387458.2007-10-14-18-44-18.wav_chan0.xml,0,0,0.0
18-Sep-07 12:39:06,shell-35570244.a23..1190119146.2007-09-18-12-39-06.wav_chan0.xml,0,0,0.0
30-Sep-07 01:51:03,shell-35570735.a23..1191117063.2007-09-30-01-51-03.wav_chan0.xml,0,0,0.0
10-Oct-07 13:39:56,shell-35571181.a23..1192023596.2007-10-10-13-39-56.wav_chan0.xml,0,0,0.0
11-Oct-07 08:51:51,shell-35571215.a23..1192092711.2007-10-11-08-51-51.wav_chan0.xml,0,0,0.0
13-Sep-07 01:41:21,shell-35570012.a23..1189647681.2007-09-13-01-41-21.wav_chan0.xml,0,0,0.0
01-Oct-07 05:30:57,shell-35570784.a23..1191216657.2007-10-01-05-30-57.wav_chan0.xml,0,0,0.0
14-Sep-07 05:20:50,shell-35570061.a23..1189747250.2007-09-14-05-20-50.wav_chan0.xml,0,0,0.0
03-Oct-07 03:48:45,shell-35570866.a23..1191383325.2007-10-03-03-48-45.wav_chan0.xml,0,0,0.0
13-Sep-07 05:38:29,shell-35570019.a23..1189661909.2007-09-13-05-38-29.wav_chan0.xml,0,0,0.0
15-Sep-07 11:15:50,shell-35570114.a23..1189854950.2007-09-15-11-15-50.wav_chan0.xml,0,0,0.0
11-Oct-07 19:01:36,shell-35571233.a23..1192129296.2007-10-11-19-01-36.wav_chan0.xml,0,0,0.0
14-Sep-07 16:38:11,shell-35570081.a23..1189787891.2007-09-14-16-38-11.wav_chan0.xml,0,0,0.0
13-Oct-07 11:06:54,shell-35571304.a23..1192273614.2007-10-13-11-06-54.wav_chan0.xml,0,0,0.0
16-Oct-07 06:52:38,shell-35571424.a23..1192517558.2007-10-16-06-52-38.wav_chan0.xml,0,0,0.0
13-Oct-07 08:17:35,shell-35571299.a23..1192263455.2007-10-13-08-17-35.wav_chan0.xml,0,0,0.0
06-Oct-07 15:22:18,shell-35571014.a23..1191684138.2007-10-06-15-22-18.wav_chan0.xml,0,0,0.0
30-Sep-07 13:42:23,shell-35570756.a23..1191159743.2007-09-30-13-42-23.wav_chan0.xml,0,0,0.0
04-Oct-07 19:19:59,shell-35570936.a23..1191525599.2007-10-04-19-19-59.wav_chan0.xml,0,0,0.0
13-Sep-07 22:34:30,shell-35570049.a23..1189722870.2007-09-13-22-34-30.wav_chan0.xml,0,0,0.0
28-Sep-07 08:38:07,shell-35570662.a23..1190968687.2007-09-28-08-38-07.wav_chan0.xml,0,0,0.0
18-Sep-07 00:47:49,shell-35570223.a23..1190076469.2007-09-18-00-47-49.wav_chan0.xml,0,0,0.0
16-Oct-07 20:25:36,shell-35571448.a23..1192566336.2007-10-16-20-25-36.wav_chan0.xml,0,0,0.0
25-Sep-07 00:28:05,shell-35570520.a23..1190680085.2007-09-25-00-28-05.wav_chan0.xml,0,0,0.0
19-Oct-07 09:25:06,shell-35571556.a23..1192785906.2007-10-19-09-25-06.wav_chan0.xml,0,0,0.0
19-Sep-07 21:23:41,shell-35570302.a23..1190237021.2007-09-19-21-23-41.wav_chan0.xml,0,0,0.0
22-Sep-07 12:03:33,shell-35570413.a23..1190462613.2007-09-22-12-03-33.wav_chan0.xml,0,0,0.0
19-Sep-07 16:52:41,shell-35570294.a23..1190220761.2007-09-19-16-52-41.wav_chan0.xml,0,0,0.0
18-Sep-07 04:44:50,shell-35570230.a23..1190090690.2007-09-18-04-44-50.wav_chan0.xml,0,0,0.0
13-Oct-07 16:45:48,shell-35571314.a23..1192293948.2007-10-13-16-45-48.wav_chan0.xml,0,0,0.0
