Time,file,SequenceRepRate,numberOfPulses,AvgSPL,AvgSEL
03-Sep-07 15:52:32,shell-1A2B1961.a19..1188832970.2007-09-03-15-22-50.wav_chan0.xml,6.922747611999512,8,292.16714096069336,296.9558765740284
27-Aug-07 19:11:21,shell-1A2B1670.a19..1188241795.2007-08-27-19-09-55.wav_chan0.xml,7.5932297706604,18,294.00345018174914,299.6366899108177
27-Aug-07 20:44:23,shell-1A2B1672.a19..1188245855.2007-08-27-20-17-35.wav_chan0.xml,7.460687160491943,9,295.6714138454861,300.10895646525535
16-Aug-07 00:40:54,shell-1A2B1169.a19..1187224197.2007-08-16-00-29-57.wav_chan0.xml,6.776569366455078,30,285.8516855875651,290.49663167654955
16-Aug-07 00:46:02,shell-1A2B1169.a19..1187224197.2007-08-16-00-29-57.wav_chan0.xml,6.93241024017334,32,284.7013740539551,289.4151530468257
16-Aug-07 00:46:22,shell-1A2B1169.a19..1187224197.2007-08-16-00-29-57.wav_chan0.xml,7.381111145019531,13,285.1557124211238,289.8222973852069
16-Aug-07 00:46:05,shell-1A2B1169.a19..1187224197.2007-08-16-00-29-57.wav_chan0.xml,6.582347393035889,13,284.85956045297473,289.6058317468587
16-Aug-07 00:51:20,shell-1A2B1169.a19..1187224197.2007-08-16-00-29-57.wav_chan0.xml,7.24212121963501,29,283.9844486631196,288.9269707700103
16-Aug-07 00:56:43,shell-1A2B1169.a19..1187224197.2007-08-16-00-29-57.wav_chan0.xml,8.974946022033691,24,283.79479853312176,288.44620920986563
20-Aug-07 20:25:29,shell-1A2B1374.a19..1187640555.2007-08-20-20-09-15.wav_chan0.xml,7.9694976806640625,8,291.0441093444824,296.334885501192
09-Sep-07 17:22:24,shell-1A2B2219.a19..1189357218.2007-09-09-17-00-18.wav_chan0.xml,9.454304695129395,13,291.42707003079926,295.7314023626867
09-Sep-07 17:27:28,shell-1A2B2219.a19..1189357218.2007-09-09-17-00-18.wav_chan0.xml,9.493439674377441,27,294.84411282009546,298.3631459681547
06-Sep-07 12:58:57,shell-1A2B2084.a19..1189082894.2007-09-06-12-48-14.wav_chan0.xml,9.733003616333008,16,269.45003509521484,273.6073253945194
03-Sep-07 01:16:30,shell-1A2B1936.a19..1188782190.2007-09-03-01-16-30.wav_chan0.xml,9.704168319702148,23,287.04350745159644,291.4086723099782
03-Sep-07 01:21:51,shell-1A2B1936.a19..1188782190.2007-09-03-01-16-30.wav_chan0.xml,9.813791275024414,28,286.9734627859933,291.3134028009212
