Time,file,SequenceRepRate,numberOfPulses,AvgSPL,AvgSEL
17-Oct-07 00:27:24,shell-2a1b1428.a20..1192579230.2007-10-17-00-00-30.wav_chan0.xml,14.265166282653809,8,269.47715759277344,275.75800702934345
17-Sep-07 18:25:07,shell-2a1b0179.a20..1190052424.2007-09-17-18-07-04.wav_chan0.xml,8.203705787658691,14,287.8387451171875,292.3973084768965
