Time,file,confidence,Ntonals,maxFileSPL
04-Aug-07 03:03:12,shell-367F0634.A28-B50..1185901212.2007-07-31-17-00-12.wav_chan0.xml,0,0,0.0
03-Aug-07 02:53:47,shell-367F0591.A28-B50..1185814247.2007-07-30-16-50-47.wav_chan0.xml,0,0,0.0
05-Aug-07 21:45:24,shell-367F0710.A28-B50..1186054944.2007-08-02-11-42-24.wav_chan0.xml,0,0,0.0
19-Aug-07 00:58:36,shell-367F1271.A28-B50..1187189736.2007-08-15-14-55-36.wav_chan0.xml,0,0,0.0
09-Sep-07 04:31:03,shell-367F2174.A28-B50..1189016883.2007-09-05-18-28-03.wav_chan0.xml,0,0,0.0
11-Aug-07 11:28:57,shell-367F0948.A28-B50..1186536357.2007-08-08-01-25-57.wav_chan0.xml,0,0,0.0
20-Aug-07 21:22:10,shell-367F1350.A28-B50..1187349550.2007-08-17-11-19-10.wav_chan0.xml,0,0,0.0
01-Aug-07 05:23:00,shell-367F0510.A28-B50..1185650400.2007-07-28-19-20-00.wav_chan0.xml,0,0,0.0
13-Aug-07 14:37:02,shell-367F1039.A28-B50..1186720442.2007-08-10-04-34-02.wav_chan0.xml,0,0,0.0
19-Aug-07 09:58:04,shell-367F1287.A28-B50..1187222104.2007-08-15-23-55-04.wav_chan0.xml,0,0,0.0
03-Sep-07 11:20:45,shell-367F1930.A28-B50..1188523065.2007-08-31-01-17-45.wav_chan0.xml,0,0,0.0
02-Sep-07 07:14:26,shell-367F1880.A28-B50..1188421886.2007-08-29-21-11-26.wav_chan0.xml,0,0,0.0
14-Aug-07 00:10:10,shell-367F1056.A28-B50..1186754830.2007-08-10-14-07-10.wav_chan0.xml,0,0,0.0
10-Sep-07 04:07:44,shell-367F2216.A28-B50..1189101884.2007-09-06-18-04-44.wav_chan0.xml,0,0,0.0
25-Aug-07 16:00:49,shell-367F1554.A28-B50..1187762269.2007-08-22-05-57-49.wav_chan0.xml,0,0,0.0
21-Aug-07 04:06:49,shell-367F1362.A28-B50..1187373829.2007-08-17-18-03-49.wav_chan0.xml,0,0,0.0
25-Aug-07 13:45:57,shell-367F1550.A28-B50..1187754177.2007-08-22-03-42-57.wav_chan0.xml,0,0,0.0
18-Aug-07 14:18:04,shell-367F1252.A28-B50..1187151304.2007-08-15-04-15-04.wav_chan0.xml,0,0,0.0
11-Aug-07 06:59:18,shell-367F0940.A28-B50..1186520178.2007-08-07-20-56-18.wav_chan0.xml,0,0,0.0
05-Aug-07 00:58:07,shell-367F0673.A28-B50..1185980107.2007-08-01-14-55-07.wav_chan0.xml,0,0,0.0
14-Aug-07 22:04:52,shell-367F1095.A28-B50..1186833712.2007-08-11-12-01-52.wav_chan0.xml,0,0,0.0
26-Jul-07 15:06:14,shell-367F0271.A28-B50..1185166994.2007-07-23-05-03-14.wav_chan0.xml,0,0,0.0
20-Aug-07 03:56:58,shell-367F1319.A28-B50..1187286838.2007-08-16-17-53-58.wav_chan0.xml,0,0,0.0
04-Aug-07 23:50:41,shell-367F0671.A28-B50..1185976061.2007-08-01-13-47-41.wav_chan0.xml,0,0,0.0
08-Aug-07 18:18:27,shell-367F0832.A28-B50..1186301727.2007-08-05-08-15-27.wav_chan0.xml,0,0,0.0
26-Aug-07 16:44:37,shell-367F1598.A28-B50..1187851297.2007-08-23-06-41-37.wav_chan0.xml,0,0,0.0
27-Jul-07 18:04:16,shell-367F0319.A28-B50..1185264076.2007-07-24-08-01-16.wav_chan0.xml,0,0,0.0
28-Aug-07 15:57:13,shell-367F1682.A28-B50..1188021253.2007-08-25-05-54-13.wav_chan0.xml,0,0,0.0
07-Sep-07 05:51:11,shell-367F2091.A28-B50..1188848891.2007-09-03-19-48-11.wav_chan0.xml,0,0,0.0
13-Aug-07 19:40:19,shell-367F1048.A28-B50..1186738639.2007-08-10-09-37-19.wav_chan0.xml,0,0,0.0
24-Jul-07 12:32:13,shell-367F0181.A28-B50..1184984953.2007-07-21-02-29-13.wav_chan0.xml,0,0,0.0
11-Aug-07 14:51:10,shell-367F0954.A28-B50..1186548490.2007-08-08-04-48-10.wav_chan0.xml,0,0,0.0
18-Aug-07 04:44:56,shell-367F1235.A28-B50..1187116916.2007-08-14-18-41-56.wav_chan0.xml,0,0,0.0
01-Aug-07 00:53:15,shell-367F0502.A28-B50..1185634215.2007-07-28-14-50-15.wav_chan0.xml,0,0,0.0
04-Aug-07 01:22:06,shell-367F0631.A28-B50..1185895146.2007-07-31-15-19-06.wav_chan0.xml,0,0,0.0
09-Aug-07 15:39:26,shell-367F0870.A28-B50..1186378586.2007-08-06-05-36-26.wav_chan0.xml,0,0,0.0
05-Aug-07 12:45:59,shell-367F0694.A28-B50..1186022579.2007-08-02-02-42-59.wav_chan0.xml,0,0,0.0
24-Jul-07 02:59:11,shell-367F0164.A28-B50..1184950571.2007-07-20-16-56-11.wav_chan0.xml,0,0,0.0
27-Aug-07 09:02:26,shell-367F1627.A28-B50..1187909966.2007-08-23-22-59-26.wav_chan0.xml,0,0,0.0
29-Aug-07 19:29:35,shell-367F1731.A28-B50..1188120395.2007-08-26-09-26-35.wav_chan0.xml,0,0,0.0
28-Jul-07 10:21:45,shell-367F0348.A28-B50..1185322725.2007-07-25-00-18-45.wav_chan0.xml,0,0,0.0
28-Jul-07 12:36:41,shell-367F0352.A28-B50..1185330821.2007-07-25-02-33-41.wav_chan0.xml,0,0,0.0
06-Aug-07 07:52:10,shell-367F0728.A28-B50..1186091350.2007-08-02-21-49-10.wav_chan0.xml,0,0,0.0
03-Aug-07 09:04:27,shell-367F0602.A28-B50..1185836487.2007-07-30-23-01-27.wav_chan0.xml,0,0,0.0
24-Jul-07 16:28:10,shell-367F0188.A28-B50..1184999110.2007-07-21-06-25-10.wav_chan0.xml,0,0,0.0
31-Aug-07 10:16:24,shell-367F1800.A28-B50..1188260004.2007-08-28-00-13-24.wav_chan0.xml,0,0,0.0
