Time,File,Total,bearded seal,Unknown,fin whale,killer whale,Walrus,Boating,minke,
05-Aug-07 12:35:04,shell-00EA0696.a26..1186317304.2007-08-05-12-35-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 13:08:56,shell-00EA0697.a26..1186319336.2007-08-05-13-08-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 13:42:49,shell-00EA0698.a26..1186321369.2007-08-05-13-42-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 14:16:42,shell-00EA0699.a26..1186323402.2007-08-05-14-16-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 14:50:36,shell-00EA0700.a26..1186325436.2007-08-05-14-50-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 15:24:29,shell-00EA0701.a26..1186327469.2007-08-05-15-24-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 15:58:23,shell-00EA0702.a26..1186329503.2007-08-05-15-58-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 16:32:17,shell-00EA0703.a26..1186331537.2007-08-05-16-32-17.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 17:06:11,shell-00EA0704.a26..1186333571.2007-08-05-17-06-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 17:40:02,shell-00EA0705.a26..1186335602.2007-08-05-17-40-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 18:13:54,shell-00EA0706.a26..1186337634.2007-08-05-18-13-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 18:47:46,shell-00EA0707.a26..1186339666.2007-08-05-18-47-46.wav_chan0.xml,1,0,0,1,0,0,0,0,
05-Aug-07 19:21:37,shell-00EA0708.a26..1186341697.2007-08-05-19-21-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 19:55:29,shell-00EA0709.a26..1186343729.2007-08-05-19-55-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 20:29:21,shell-00EA0710.a26..1186345761.2007-08-05-20-29-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 21:03:12,shell-00EA0711.a26..1186347792.2007-08-05-21-03-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 21:37:04,shell-00EA0712.a26..1186349824.2007-08-05-21-37-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 22:10:56,shell-00EA0713.a26..1186351856.2007-08-05-22-10-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 22:44:49,shell-00EA0714.a26..1186353889.2007-08-05-22-44-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 23:18:43,shell-00EA0715.a26..1186355923.2007-08-05-23-18-43.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Aug-07 23:52:37,shell-00EA0716.a26..1186357957.2007-08-05-23-52-37.wav_chan0.xml,0,0,0,0,0,0,0,
06-Aug-07 00:26:31,shell-00EA0717.a26..1186359991.2007-08-06-00-26-31.wav_chan0.xml,1,1,0,0,0,0,0,0,
06-Aug-07 01:00:25,shell-00EA0718.a26..1186362025.2007-08-06-01-00-25.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 01:34:19,shell-00EA0719.a26..1186364059.2007-08-06-01-34-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 02:08:11,shell-00EA0720.a26..1186366091.2007-08-06-02-08-11.wav_chan0.xml,0,0,0,0,
06-Aug-07 02:42:03,shell-00EA0721.a26..1186368123.2007-08-06-02-42-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 03:15:54,shell-00EA0722.a26..1186370154.2007-08-06-03-15-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 03:49:46,shell-00EA0723.a26..1186372186.2007-08-06-03-49-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 04:23:37,shell-00EA0724.a26..1186374217.2007-08-06-04-23-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 04:57:29,shell-00EA0725.a26..1186376249.2007-08-06-04-57-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 05:31:21,shell-00EA0726.a26..1186378281.2007-08-06-05-31-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 06:05:12,shell-00EA0727.a26..1186380312.2007-08-06-06-05-12.wav_chan0.xml,0,0,0,0,0,0,0,
06-Aug-07 06:39:04,shell-00EA0728.a26..1186382344.2007-08-06-06-39-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 07:12:56,shell-00EA0729.a26..1186384376.2007-08-06-07-12-56.wav_chan0.xml,19,0,14,0,5,0,0,0,
06-Aug-07 07:46:49,shell-00EA0730.a26..1186386409.2007-08-06-07-46-49.wav_chan0.xml,30,0,19,0,11,0,0,0,
06-Aug-07 08:20:42,shell-00EA0731.a26..1186388442.2007-08-06-08-20-42.wav_chan0.xml,7,0,4,0,3,0,0,0,
06-Aug-07 08:54:37,shell-00EA0732.a26..1186390477.2007-08-06-08-54-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 09:28:31,shell-00EA0733.a26..1186392511.2007-08-06-09-28-31.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 10:02:25,shell-00EA0734.a26..1186394545.2007-08-06-10-02-25.wav_chan0.xml,3,0,1,2,0,0,0,0,
06-Aug-07 10:36:19,shell-00EA0735.a26..1186396579.2007-08-06-10-36-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 11:10:13,shell-00EA0736.a26..1186398613.2007-08-06-11-10-13.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 11:44:05,shell-00EA0737.a26..1186400645.2007-08-06-11-44-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 12:17:56,shell-00EA0738.a26..1186402676.2007-08-06-12-17-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 12:51:48,shell-00EA0739.a26..1186404708.2007-08-06-12-51-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 13:25:40,shell-00EA0740.a26..1186406740.2007-08-06-13-25-40.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 13:59:31,shell-00EA0741.a26..1186408771.2007-08-06-13-59-31.wav_chan0.xml,1,0,0,1,0,0,0,0,
06-Aug-07 14:33:23,shell-00EA0742.a26..1186410803.2007-08-06-14-33-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 15:07:14,shell-00EA0743.a26..1186412834.2007-08-06-15-07-14.wav_chan0.xml,0,0,0,0,0,0,0,
06-Aug-07 15:41:06,shell-00EA0744.a26..1186414866.2007-08-06-15-41-06.wav_chan0.xml,2,0,2,0,0,0,0,0,
06-Aug-07 16:14:59,shell-00EA0745.a26..1186416899.2007-08-06-16-14-59.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 16:48:52,shell-00EA0746.a26..1186418932.2007-08-06-16-48-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 17:22:45,shell-00EA0747.a26..1186420965.2007-08-06-17-22-45.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 17:56:39,shell-00EA0748.a26..1186422999.2007-08-06-17-56-39.wav_chan0.xml,1,0,1,0,0,0,0,0,
06-Aug-07 18:30:33,shell-00EA0749.a26..1186425033.2007-08-06-18-30-33.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 19:04:27,shell-00EA0750.a26..1186427067.2007-08-06-19-04-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 19:38:21,shell-00EA0751.a26..1186429101.2007-08-06-19-38-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 20:12:13,shell-00EA0752.a26..1186431133.2007-08-06-20-12-13.wav_chan0.xml,1,0,0,1,0,0,0,0,
06-Aug-07 20:46:05,shell-00EA0753.a26..1186433165.2007-08-06-20-46-05.wav_chan0.xml,2,0,1,1,0,0,
06-Aug-07 21:19:56,shell-00EA0754.a26..1186435196.2007-08-06-21-19-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 21:53:48,shell-00EA0755.a26..1186437228.2007-08-06-21-53-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 22:27:39,shell-00EA0756.a26..1186439259.2007-08-06-22-27-39.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 23:01:31,shell-00EA0757.a26..1186441291.2007-08-06-23-01-31.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Aug-07 23:35:23,shell-00EA0758.a26..1186443323.2007-08-06-23-35-23.wav_chan0.xml,1,0,1,0,0,0,0,0,
07-Aug-07 00:09:14,shell-00EA0759.a26..1186445354.2007-08-07-00-09-14.wav_chan0.xml,1,0,1,0,0,0,0,0,
07-Aug-07 00:43:06,shell-00EA0760.a26..1186447386.2007-08-07-00-43-06.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 01:16:58,shell-00EA0761.a26..1186449418.2007-08-07-01-16-58.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 01:50:51,shell-00EA0762.a26..1186451451.2007-08-07-01-50-51.wav_chan0.xml,2,0,2,0,0,0,0,0,
07-Aug-07 02:24:44,shell-00EA0763.a26..1186453484.2007-08-07-02-24-44.wav_chan0.xml,2,0,1,1,0,0,0,0,
07-Aug-07 02:58:38,shell-00EA0764.a26..1186455518.2007-08-07-02-58-38.wav_chan0.xml,2,2,0,0,0,0,0,0,
07-Aug-07 03:32:32,shell-00EA0765.a26..1186457552.2007-08-07-03-32-32.wav_chan0.xml,3,1,2,0,0,0,0,0,
07-Aug-07 04:06:26,shell-00EA0766.a26..1186459586.2007-08-07-04-06-26.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 04:40:20,shell-00EA0767.a26..1186461620.2007-08-07-04-40-20.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 05:14:14,shell-00EA0768.a26..1186463654.2007-08-07-05-14-14.wav_chan0.xml,1,0,1,0,0,0,0,0,
07-Aug-07 05:48:06,shell-00EA0769.a26..1186465686.2007-08-07-05-48-06.wav_chan0.xml,2,2,0,0,0,0,0,0,
07-Aug-07 06:21:57,shell-00EA0770.a26..1186467717.2007-08-07-06-21-57.wav_chan0.xml,6,4,1,0,1,
07-Aug-07 06:55:49,shell-00EA0771.a26..1186469749.2007-08-07-06-55-49.wav_chan0.xml,5,2,3,0,0,0,0,0,
07-Aug-07 07:29:41,shell-00EA0772.a26..1186471781.2007-08-07-07-29-41.wav_chan0.xml,4,3,1,0,0,0,0,0,
07-Aug-07 08:03:32,shell-00EA0773.a26..1186473812.2007-08-07-08-03-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 08:37:24,shell-00EA0774.a26..1186475844.2007-08-07-08-37-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 09:11:15,shell-00EA0775.a26..1186477875.2007-08-07-09-11-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 09:45:07,shell-00EA0776.a26..1186479907.2007-08-07-09-45-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 10:18:59,shell-00EA0777.a26..1186481939.2007-08-07-10-18-59.wav_chan0.xml,1,0,0,1,0,0,0,0,
07-Aug-07 10:52:52,shell-00EA0778.a26..1186483972.2007-08-07-10-52-52.wav_chan0.xml,1,0,0,0,0,0,1,
07-Aug-07 11:26:46,shell-00EA0779.a26..1186486006.2007-08-07-11-26-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 12:00:39,shell-00EA0780.a26..1186488039.2007-08-07-12-00-39.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 12:34:33,shell-00EA0781.a26..1186490073.2007-08-07-12-34-33.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 13:08:25,shell-00EA0782.a26..1186492105.2007-08-07-13-08-25.wav_chan0.xml,1,1,0,0,0,0,0,0,
07-Aug-07 13:42:19,shell-00EA0783.a26..1186494139.2007-08-07-13-42-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 14:16:11,shell-00EA0784.a26..1186496171.2007-08-07-14-16-11.wav_chan0.xml,5,1,4,0,0,
07-Aug-07 14:50:02,shell-00EA0785.a26..1186498202.2007-08-07-14-50-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 15:23:54,shell-00EA0786.a26..1186500234.2007-08-07-15-23-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 15:57:46,shell-00EA0787.a26..1186502266.2007-08-07-15-57-46.wav_chan0.xml,3,1,2,0,0,0,0,0,
07-Aug-07 16:31:37,shell-00EA0788.a26..1186504297.2007-08-07-16-31-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 17:05:29,shell-00EA0789.a26..1186506329.2007-08-07-17-05-29.wav_chan0.xml,1,1,0,0,0,0,0,0,
07-Aug-07 17:39:21,shell-00EA0790.a26..1186508361.2007-08-07-17-39-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 18:13:12,shell-00EA0791.a26..1186510392.2007-08-07-18-13-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 18:47:04,shell-00EA0792.a26..1186512424.2007-08-07-18-47-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 19:20:56,shell-00EA0793.a26..1186514456.2007-08-07-19-20-56.wav_chan0.xml,10,5,5,0,0,0,0,0,
07-Aug-07 19:54:49,shell-00EA0794.a26..1186516489.2007-08-07-19-54-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 20:28:42,shell-00EA0795.a26..1186518522.2007-08-07-20-28-42.wav_chan0.xml,9,0,3,1,5,0,0,0,
07-Aug-07 21:02:36,shell-00EA0796.a26..1186520556.2007-08-07-21-02-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 21:36:30,shell-00EA0797.a26..1186522590.2007-08-07-21-36-30.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 22:10:24,shell-00EA0798.a26..1186524624.2007-08-07-22-10-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 22:44:17,shell-00EA0799.a26..1186526657.2007-08-07-22-44-17.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 23:18:12,shell-00EA0800.a26..1186528692.2007-08-07-23-18-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
07-Aug-07 23:52:03,shell-00EA0801.a26..1186530723.2007-08-07-23-52-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 00:25:55,shell-00EA0802.a26..1186532755.2007-08-08-00-25-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 00:59:47,shell-00EA0803.a26..1186534787.2007-08-08-00-59-47.wav_chan0.xml,1,0,0,1,0,0,0,0,
08-Aug-07 01:33:38,shell-00EA0804.a26..1186536818.2007-08-08-01-33-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 02:07:30,shell-00EA0805.a26..1186538850.2007-08-08-02-07-30.wav_chan0.xml,1,0,1,0,0,0,0,0,
08-Aug-07 02:41:21,shell-00EA0806.a26..1186540881.2007-08-08-02-41-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 03:15:13,shell-00EA0807.a26..1186542913.2007-08-08-03-15-13.wav_chan0.xml,2,0,0,2,0,0,0,0,
08-Aug-07 03:49:05,shell-00EA0808.a26..1186544945.2007-08-08-03-49-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 04:22:57,shell-00EA0809.a26..1186546977.2007-08-08-04-22-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 04:56:50,shell-00EA0810.a26..1186549010.2007-08-08-04-56-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 05:30:43,shell-00EA0811.a26..1186551043.2007-08-08-05-30-43.wav_chan0.xml,2,0,2,0,0,0,0,0,
08-Aug-07 06:04:37,shell-00EA0812.a26..1186553077.2007-08-08-06-04-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 06:38:31,shell-00EA0813.a26..1186555111.2007-08-08-06-38-31.wav_chan0.xml,1,1,0,0,0,0,0,0,
08-Aug-07 07:12:25,shell-00EA0814.a26..1186557145.2007-08-08-07-12-25.wav_chan0.xml,3,2,1,0,0,0,0,0,
08-Aug-07 07:46:19,shell-00EA0815.a26..1186559179.2007-08-08-07-46-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 08:20:10,shell-00EA0816.a26..1186561210.2007-08-08-08-20-10.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 08:54:02,shell-00EA0817.a26..1186563242.2007-08-08-08-54-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 09:27:54,shell-00EA0818.a26..1186565274.2007-08-08-09-27-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 10:01:45,shell-00EA0819.a26..1186567305.2007-08-08-10-01-45.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 10:35:37,shell-00EA0820.a26..1186569337.2007-08-08-10-35-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 11:09:29,shell-00EA0821.a26..1186571369.2007-08-08-11-09-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 11:43:20,shell-00EA0822.a26..1186573400.2007-08-08-11-43-20.wav_chan0.xml,1,0,0,1,0,0,0,0,
08-Aug-07 12:17:12,shell-00EA0823.a26..1186575432.2007-08-08-12-17-12.wav_chan0.xml,2,0,2,0,0,0,0,0,
08-Aug-07 12:51:03,shell-00EA0824.a26..1186577463.2007-08-08-12-51-03.wav_chan0.xml,5,2,2,1,0,0,0,0,
08-Aug-07 13:24:56,shell-00EA0825.a26..1186579496.2007-08-08-13-24-56.wav_chan0.xml,10,4,6,0,0,0,0,0,
08-Aug-07 13:58:48,shell-00EA0826.a26..1186581528.2007-08-08-13-58-48.wav_chan0.xml,12,6,6,0,0,0,0,0,
08-Aug-07 14:32:40,shell-00EA0827.a26..1186583560.2007-08-08-14-32-40.wav_chan0.xml,2,2,0,0,0,0,0,0,
08-Aug-07 15:06:34,shell-00EA0828.a26..1186585594.2007-08-08-15-06-34.wav_chan0.xml,5,4,1,0,0,0,0,0,
08-Aug-07 15:40:28,shell-00EA0829.a26..1186587628.2007-08-08-15-40-28.wav_chan0.xml,1,1,0,0,0,0,0,0,
08-Aug-07 16:14:22,shell-00EA0830.a26..1186589662.2007-08-08-16-14-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 16:48:15,shell-00EA0831.a26..1186591695.2007-08-08-16-48-15.wav_chan0.xml,3,0,2,1,0,0,0,0,
08-Aug-07 17:22:09,shell-00EA0832.a26..1186593729.2007-08-08-17-22-09.wav_chan0.xml,9,0,9,0,0,0,0,0,
08-Aug-07 17:56:01,shell-00EA0833.a26..1186595761.2007-08-08-17-56-01.wav_chan0.xml,54,3,30,15,6,0,0,0,
08-Aug-07 18:29:52,shell-00EA0834.a26..1186597792.2007-08-08-18-29-52.wav_chan0.xml,3,1,0,1,0,0,1,0,
08-Aug-07 19:03:44,shell-00EA0835.a26..1186599824.2007-08-08-19-03-44.wav_chan0.xml,1,0,1,0,0,0,0,0,
08-Aug-07 19:37:36,shell-00EA0836.a26..1186601856.2007-08-08-19-37-36.wav_chan0.xml,2,0,0,2,0,0,0,0,
08-Aug-07 20:11:27,shell-00EA0837.a26..1186603887.2007-08-08-20-11-27.wav_chan0.xml,2,0,0,2,0,0,0,0,
08-Aug-07 20:45:19,shell-00EA0838.a26..1186605919.2007-08-08-20-45-19.wav_chan0.xml,3,0,0,3,0,0,0,0,
08-Aug-07 21:19:10,shell-00EA0839.a26..1186607950.2007-08-08-21-19-10.wav_chan0.xml,6,0,0,6,0,0,0,0,
08-Aug-07 21:53:02,shell-00EA0840.a26..1186609982.2007-08-08-21-53-02.wav_chan0.xml,10,0,0,10,0,0,0,0,
08-Aug-07 22:26:54,shell-00EA0841.a26..1186612014.2007-08-08-22-26-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 23:00:47,shell-00EA0842.a26..1186614047.2007-08-08-23-00-47.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Aug-07 23:34:41,shell-00EA0843.a26..1186616081.2007-08-08-23-34-41.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 00:08:35,shell-00EA0844.a26..1186618115.2007-08-09-00-08-35.wav_chan0.xml,1,0,0,1,0,0,0,0,
09-Aug-07 00:42:29,shell-00EA0845.a26..1186620149.2007-08-09-00-42-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 01:16:23,shell-00EA0846.a26..1186622183.2007-08-09-01-16-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 01:50:17,shell-00EA0847.a26..1186624217.2007-08-09-01-50-17.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 02:24:09,shell-00EA0848.a26..1186626249.2007-08-09-02-24-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 02:58:00,shell-00EA0849.a26..1186628280.2007-08-09-02-58-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 03:31:52,shell-00EA0850.a26..1186630312.2007-08-09-03-31-52.wav_chan0.xml,0,0,0,0,0,0,0,
09-Aug-07 04:05:43,shell-00EA0851.a26..1186632343.2007-08-09-04-05-43.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 04:39:35,shell-00EA0852.a26..1186634375.2007-08-09-04-39-35.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 05:13:27,shell-00EA0853.a26..1186636407.2007-08-09-05-13-27.wav_chan0.xml,2,1,1,0,0,0,0,0,
09-Aug-07 05:47:18,shell-00EA0854.a26..1186638438.2007-08-09-05-47-18.wav_chan0.xml,10,1,7,0,2,0,0,0,
09-Aug-07 06:21:10,shell-00EA0855.a26..1186640470.2007-08-09-06-21-10.wav_chan0.xml,26,1,19,0,6,0,0,0,
09-Aug-07 06:55:02,shell-00EA0856.a26..1186642502.2007-08-09-06-55-02.wav_chan0.xml,36,1,27,0,8,0,0,
09-Aug-07 07:28:54,shell-00EA0857.a26..1186644534.2007-08-09-07-28-54.wav_chan0.xml,22,1,13,0,8,0,0,0,
09-Aug-07 08:02:47,shell-00EA0858.a26..1186646567.2007-08-09-08-02-47.wav_chan0.xml,2,1,0,1,0,0,0,0,
09-Aug-07 08:36:40,shell-00EA0859.a26..1186648600.2007-08-09-08-36-40.wav_chan0.xml,1,0,0,1,0,0,0,0,
09-Aug-07 09:10:34,shell-00EA0860.a26..1186650634.2007-08-09-09-10-34.wav_chan0.xml,4,0,0,4,0,0,0,0,
09-Aug-07 09:44:29,shell-00EA0861.a26..1186652669.2007-08-09-09-44-29.wav_chan0.xml,1,0,0,1,0,0,0,0,
09-Aug-07 10:18:21,shell-00EA0862.a26..1186654701.2007-08-09-10-18-21.wav_chan0.xml,4,0,0,4,0,0,0,0,
09-Aug-07 10:52:15,shell-00EA0863.a26..1186656735.2007-08-09-10-52-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 11:26:09,shell-00EA0864.a26..1186658769.2007-08-09-11-26-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 12:00:00,shell-00EA0865.a26..1186660800.2007-08-09-12-00-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 12:33:52,shell-00EA0866.a26..1186662832.2007-08-09-12-33-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 13:07:44,shell-00EA0867.a26..1186664864.2007-08-09-13-07-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 13:41:36,shell-00EA0868.a26..1186666896.2007-08-09-13-41-36.wav_chan0.xml,1,1,0,0,0,0,0,0,
09-Aug-07 14:15:27,shell-00EA0869.a26..1186668927.2007-08-09-14-15-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 14:49:19,shell-00EA0870.a26..1186670959.2007-08-09-14-49-19.wav_chan0.xml,3,0,0,3,0,0,0,0,
09-Aug-07 15:23:11,shell-00EA0871.a26..1186672991.2007-08-09-15-23-11.wav_chan0.xml,3,0,0,3,0,0,0,0,
09-Aug-07 15:57:03,shell-00EA0872.a26..1186675023.2007-08-09-15-57-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 16:30:55,shell-00EA0873.a26..1186677055.2007-08-09-16-30-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 17:04:48,shell-00EA0874.a26..1186679088.2007-08-09-17-04-48.wav_chan0.xml,1,0,0,1,
09-Aug-07 17:38:41,shell-00EA0875.a26..1186681121.2007-08-09-17-38-41.wav_chan0.xml,2,0,0,2,0,0,0,0,
09-Aug-07 18:12:35,shell-00EA0876.a26..1186683155.2007-08-09-18-12-35.wav_chan0.xml,9,7,0,2,0,0,0,0,
09-Aug-07 18:46:29,shell-00EA0877.a26..1186685189.2007-08-09-18-46-29.wav_chan0.xml,3,2,0,1,0,0,0,0,
09-Aug-07 19:20:23,shell-00EA0878.a26..1186687223.2007-08-09-19-20-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 19:54:17,shell-00EA0879.a26..1186689257.2007-08-09-19-54-17.wav_chan0.xml,3,0,0,3,0,0,0,0,
09-Aug-07 20:28:09,shell-00EA0880.a26..1186691289.2007-08-09-20-28-09.wav_chan0.xml,15,9,0,6,0,0,0,0,
09-Aug-07 21:02:01,shell-00EA0881.a26..1186693321.2007-08-09-21-02-01.wav_chan0.xml,3,0,1,2,0,0,0,0,
09-Aug-07 21:35:52,shell-00EA0882.a26..1186695352.2007-08-09-21-35-52.wav_chan0.xml,5,1,1,3,0,0,0,0,
09-Aug-07 22:09:44,shell-00EA0883.a26..1186697384.2007-08-09-22-09-44.wav_chan0.xml,1,0,0,1,0,0,0,0,
09-Aug-07 22:43:36,shell-00EA0884.a26..1186699416.2007-08-09-22-43-36.wav_chan0.xml,2,0,0,2,0,0,0,0,
09-Aug-07 23:17:27,shell-00EA0885.a26..1186701447.2007-08-09-23-17-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Aug-07 23:51:19,shell-00EA0886.a26..1186703479.2007-08-09-23-51-19.wav_chan0.xml,21,3,0,0,14,3,1,0,
10-Aug-07 00:25:11,shell-00EA0887.a26..1186705511.2007-08-10-00-25-11.wav_chan0.xml,1,0,0,1,0,0,0,0,
10-Aug-07 00:59:02,shell-00EA0888.a26..1186707542.2007-08-10-00-59-02.wav_chan0.xml,22,4,11,3,1,0,3,0,
10-Aug-07 01:32:54,shell-00EA0889.a26..1186709574.2007-08-10-01-32-54.wav_chan0.xml,17,9,5,0,0,0,3,0,
10-Aug-07 02:06:47,shell-00EA0890.a26..1186711607.2007-08-10-02-06-47.wav_chan0.xml,0,0,0,0,0,0,0,
10-Aug-07 02:40:40,shell-00EA0891.a26..1186713640.2007-08-10-02-40-40.wav_chan0.xml,1,0,1,0,0,0,0,
10-Aug-07 03:14:34,shell-00EA0892.a26..1186715674.2007-08-10-03-14-34.wav_chan0.xml,7,1,1,0,5,0,0,0,
