Time,file,SequenceRepRate,numberOfPulses,AvgSPL,AvgSEL
22-Oct-07 06:29:41,shell-4ed11642.a22..1193034571.2007-10-22-06-29-31.wav_chan0.xml,10.074081420898438,31,288.99881572108114,290.49689317495523
22-Oct-07 06:34:54,shell-4ed11642.a22..1193034571.2007-10-22-06-29-31.wav_chan0.xml,10.060253143310547,32,289.0437259674072,290.43874683172754
22-Oct-07 06:40:16,shell-4ed11642.a22..1193034571.2007-10-22-06-29-31.wav_chan0.xml,10.055755615234375,32,288.51231956481934,290.18706538948953
22-Oct-07 06:45:38,shell-4ed11642.a22..1193034571.2007-10-22-06-29-31.wav_chan0.xml,10.060816764831543,31,288.63031596522177,290.1452331933362
22-Oct-07 06:51:00,shell-4ed11642.a22..1193034571.2007-10-22-06-29-31.wav_chan0.xml,10.015192985534668,31,288.19249996062246,289.8001100661288
22-Oct-07 06:56:20,shell-4ed11642.a22..1193034571.2007-10-22-06-29-31.wav_chan0.xml,10.070943832397461,31,288.0663816390499,289.66844560077413
21-Oct-07 15:19:24,shell-4ed11615.a22..1192979957.2007-10-21-15-19-17.wav_chan0.xml,10.260835647583008,31,296.5051870038432,297.23658530808393
21-Oct-07 15:24:43,shell-4ed11615.a22..1192979957.2007-10-21-15-19-17.wav_chan0.xml,10.302750587463379,31,296.02412759104084,296.8798216126976
21-Oct-07 15:35:23,shell-4ed11615.a22..1192979957.2007-10-21-15-19-17.wav_chan0.xml,10.297436714172363,31,295.8389045961442,296.5258508453954
21-Oct-07 15:40:42,shell-4ed11615.a22..1192979957.2007-10-21-15-19-17.wav_chan0.xml,10.34783935546875,30,293.3829335530599,294.66028372716687
21-Oct-07 15:46:03,shell-4ed11615.a22..1192979957.2007-10-21-15-19-17.wav_chan0.xml,10.36028003692627,30,293.0125366210938,294.22132065391366
20-Oct-07 17:17:18,shell-4ed11575.a22..1192899026.2007-10-20-16-50-26.wav_chan0.xml,19.0256404876709,12,280.5384165445964,284.63075134089735
