Time,file,confidence,Ntonals,maxFileSPL
21-Sep-07 03:01:56,shell-2a1b0323.a20..1190343716.2007-09-21-03-01-56.wav_chan0.xml,0,0,0.0
20-Sep-07 14:40:16,shell-2a1b0301.a20..1190299216.2007-09-20-14-40-16.wav_chan0.xml,0,0,0.0
13-Oct-07 03:16:31,shell-2a1b1263.a20..1192245391.2007-10-13-03-16-31.wav_chan0.xml,0,0,0.0
15-Oct-07 18:47:00,shell-2a1b1376.a20..1192474020.2007-10-15-18-47-00.wav_chan0.xml,0,0,0.0
16-Oct-07 00:57:50,shell-2a1b1387.a20..1192496270.2007-10-16-00-57-50.wav_chan0.xml,0,0,0.0
26-Sep-07 01:02:19,shell-2a1b0533.a20..1190768539.2007-09-26-01-02-19.wav_chan0.xml,0,0,0.0
15-Sep-07 09:55:47,shell-2a1b0079.a20..1189850147.2007-09-15-09-55-47.wav_chan0.xml,0,0,0.0
17-Sep-07 16:59:41,shell-2a1b0177.a20..1190048381.2007-09-17-16-59-41.wav_chan0.xml,0,0,0.0
18-Oct-07 22:05:48,shell-2a1b1510.a20..1192745148.2007-10-18-22-05-48.wav_chan0.xml,0,0,0.0
13-Oct-07 10:34:48,shell-2a1b1276.a20..1192271688.2007-10-13-10-34-48.wav_chan0.xml,0,0,0.0
12-Oct-07 10:58:34,shell-2a1b1234.a20..1192186714.2007-10-12-10-58-34.wav_chan0.xml,0,0,0.0
15-Oct-07 08:06:14,shell-2a1b1357.a20..1192435574.2007-10-15-08-06-14.wav_chan0.xml,0,0,0.0
17-Sep-07 18:40:46,shell-2a1b0180.a20..1190054446.2007-09-17-18-40-46.wav_chan0.xml,0,0,0.0
20-Sep-07 14:06:32,shell-2a1b0300.a20..1190297192.2007-09-20-14-06-32.wav_chan0.xml,0,0,0.0
06-Oct-07 10:32:37,shell-2a1b0977.a20..1191666757.2007-10-06-10-32-37.wav_chan0.xml,0,0,0.0
27-Sep-07 08:30:29,shell-2a1b0589.a20..1190881829.2007-09-27-08-30-29.wav_chan0.xml,0,0,0.0
20-Sep-07 21:58:30,shell-2a1b0314.a20..1190325510.2007-09-20-21-58-30.wav_chan0.xml,0,0,0.0
26-Sep-07 06:05:49,shell-2a1b0542.a20..1190786749.2007-09-26-06-05-49.wav_chan0.xml,0,0,0.0
13-Sep-07 15:13:35,shell-2a1b0003.a20..1189696415.2007-09-13-15-13-35.wav_chan0.xml,0,0,0.0
03-Oct-07 18:28:49,shell-2a1b0863.a20..1191436129.2007-10-03-18-28-49.wav_chan0.xml,0,0,0.0
01-Oct-07 15:20:32,shell-2a1b0772.a20..1191252032.2007-10-01-15-20-32.wav_chan0.xml,0,0,0.0
17-Oct-07 22:29:26,shell-2a1b1468.a20..1192660166.2007-10-17-22-29-26.wav_chan0.xml,0,0,0.0
19-Sep-07 00:27:40,shell-2a1b0233.a20..1190161660.2007-09-19-00-27-40.wav_chan0.xml,0,0,0.0
22-Sep-07 13:52:17,shell-2a1b0385.a20..1190469137.2007-09-22-13-52-17.wav_chan0.xml,0,0,0.0
17-Sep-07 09:41:22,shell-2a1b0164.a20..1190022082.2007-09-17-09-41-22.wav_chan0.xml,0,0,0.0
14-Oct-07 04:33:52,shell-2a1b1308.a20..1192336432.2007-10-14-04-33-52.wav_chan0.xml,0,0,0.0
15-Sep-07 04:18:36,shell-2a1b0069.a20..1189829916.2007-09-15-04-18-36.wav_chan0.xml,0,0,0.0
27-Sep-07 18:03:39,shell-2a1b0606.a20..1190916219.2007-09-27-18-03-39.wav_chan0.xml,0,0,0.0
27-Sep-07 23:07:02,shell-2a1b0615.a20..1190934422.2007-09-27-23-07-02.wav_chan0.xml,0,0,0.0
30-Sep-07 09:33:38,shell-2a1b0719.a20..1191144818.2007-09-30-09-33-38.wav_chan0.xml,0,0,0.0
05-Oct-07 21:03:17,shell-2a1b0953.a20..1191618197.2007-10-05-21-03-17.wav_chan0.xml,0,0,0.0
26-Sep-07 08:54:25,shell-2a1b0547.a20..1190796865.2007-09-26-08-54-25.wav_chan0.xml,0,0,0.0
09-Oct-07 03:44:02,shell-2a1b1093.a20..1191901442.2007-10-09-03-44-02.wav_chan0.xml,0,0,0.0
02-Oct-07 02:01:04,shell-2a1b0791.a20..1191290464.2007-10-02-02-01-04.wav_chan0.xml,0,0,0.0
07-Oct-07 12:57:29,shell-2a1b1024.a20..1191761849.2007-10-07-12-57-29.wav_chan0.xml,0,0,0.0
11-Oct-07 07:26:18,shell-2a1b1185.a20..1192087578.2007-10-11-07-26-18.wav_chan0.xml,0,0,0.0
02-Oct-07 18:52:37,shell-2a1b0821.a20..1191351157.2007-10-02-18-52-37.wav_chan0.xml,0,0,0.0
02-Oct-07 23:22:23,shell-2a1b0829.a20..1191367343.2007-10-02-23-22-23.wav_chan0.xml,0,0,0.0
16-Sep-07 17:23:38,shell-2a1b0135.a20..1189963418.2007-09-16-17-23-38.wav_chan0.xml,0,0,0.0
16-Sep-07 03:54:36,shell-2a1b0111.a20..1189914876.2007-09-16-03-54-36.wav_chan0.xml,0,0,0.0
14-Oct-07 18:03:11,shell-2a1b1332.a20..1192384991.2007-10-14-18-03-11.wav_chan0.xml,0,0,0.0
04-Oct-07 14:08:57,shell-2a1b0898.a20..1191506937.2007-10-04-14-08-57.wav_chan0.xml,0,0,0.0
12-Oct-07 08:43:43,shell-2a1b1230.a20..1192178623.2007-10-12-08-43-43.wav_chan0.xml,0,0,0.0
13-Oct-07 06:05:02,shell-2a1b1268.a20..1192255502.2007-10-13-06-05-02.wav_chan0.xml,0,0,0.0
20-Sep-07 07:55:46,shell-2a1b0289.a20..1190274946.2007-09-20-07-55-46.wav_chan0.xml,0,0,0.0
16-Oct-07 08:16:12,shell-2a1b1400.a20..1192522572.2007-10-16-08-16-12.wav_chan0.xml,0,0,0.0
13-Oct-07 05:31:20,shell-2a1b1267.a20..1192253480.2007-10-13-05-31-20.wav_chan0.xml,0,0,0.0
02-Oct-07 06:30:56,shell-2a1b0799.a20..1191306656.2007-10-02-06-30-56.wav_chan0.xml,0,0,0.0
12-Oct-07 06:28:44,shell-2a1b1226.a20..1192170524.2007-10-12-06-28-44.wav_chan0.xml,0,0,0.0
19-Oct-07 00:20:40,shell-2a1b1514.a20..1192753240.2007-10-19-00-20-40.wav_chan0.xml,0,0,0.0
