Time,File,Total,Unknown,bowhead,bearded seal,beluga,Boating,minke,Walrus,
05-Oct-07 13:29:29,shell-00EA0974.a26..1191590969.2007-10-05-13-29-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 14:03:23,shell-00EA0975.a26..1191593003.2007-10-05-14-03-23.wav_chan0.xml,0,0,0,0,
05-Oct-07 14:37:14,shell-00EA0976.a26..1191595034.2007-10-05-14-37-14.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 15:11:06,shell-00EA0977.a26..1191597066.2007-10-05-15-11-06.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 15:44:57,shell-00EA0978.a26..1191599097.2007-10-05-15-44-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 16:18:49,shell-00EA0979.a26..1191601129.2007-10-05-16-18-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 16:52:41,shell-00EA0980.a26..1191603161.2007-10-05-16-52-41.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 17:26:32,shell-00EA0981.a26..1191605192.2007-10-05-17-26-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 18:00:24,shell-00EA0982.a26..1191607224.2007-10-05-18-00-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 18:34:16,shell-00EA0983.a26..1191609256.2007-10-05-18-34-16.wav_chan0.xml,1,1,0,0,0,0,0,0,
05-Oct-07 19:08:07,shell-00EA0984.a26..1191611287.2007-10-05-19-08-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 19:41:59,shell-00EA0985.a26..1191613319.2007-10-05-19-41-59.wav_chan0.xml,1,0,1,0,0,0,0,0,
05-Oct-07 20:15:52,shell-00EA0986.a26..1191615352.2007-10-05-20-15-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 20:49:45,shell-00EA0987.a26..1191617385.2007-10-05-20-49-45.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 21:23:40,shell-00EA0988.a26..1191619420.2007-10-05-21-23-40.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 21:57:34,shell-00EA0989.a26..1191621454.2007-10-05-21-57-34.wav_chan0.xml,0,0,0,0,0,0,0,0,
05-Oct-07 22:31:28,shell-00EA0990.a26..1191623488.2007-10-05-22-31-28.wav_chan0.xml,2,1,1,0,0,0,0,0,
05-Oct-07 23:05:22,shell-00EA0991.a26..1191625522.2007-10-05-23-05-22.wav_chan0.xml,4,4,0,0,0,0,0,0,
05-Oct-07 23:39:16,shell-00EA0992.a26..1191627556.2007-10-05-23-39-16.wav_chan0.xml,2,2,0,0,0,0,0,0,
06-Oct-07 00:13:08,shell-00EA0993.a26..1191629588.2007-10-06-00-13-08.wav_chan0.xml,3,3,0,0,0,0,0,0,
06-Oct-07 00:46:59,shell-00EA0994.a26..1191631619.2007-10-06-00-46-59.wav_chan0.xml,9,8,1,0,0,0,0,0,
06-Oct-07 01:20:51,shell-00EA0995.a26..1191633651.2007-10-06-01-20-51.wav_chan0.xml,3,2,1,0,0,0,0,0,
06-Oct-07 01:54:42,shell-00EA0996.a26..1191635682.2007-10-06-01-54-42.wav_chan0.xml,2,2,0,0,0,0,0,0,
06-Oct-07 02:28:34,shell-00EA0997.a26..1191637714.2007-10-06-02-28-34.wav_chan0.xml,6,4,1,1,0,
06-Oct-07 03:02:26,shell-00EA0998.a26..1191639746.2007-10-06-03-02-26.wav_chan0.xml,10,8,2,0,0,0,0,0,
06-Oct-07 03:36:17,shell-00EA0999.a26..1191641777.2007-10-06-03-36-17.wav_chan0.xml,9,5,3,1,0,0,0,0,
06-Oct-07 04:10:09,shell-00EA1000.a26..1191643809.2007-10-06-04-10-09.wav_chan0.xml,3,3,0,0,0,0,0,0,
06-Oct-07 04:44:01,shell-00EA1001.a26..1191645841.2007-10-06-04-44-01.wav_chan0.xml,2,0,1,1,0,0,0,0,
06-Oct-07 05:17:54,shell-00EA1002.a26..1191647874.2007-10-06-05-17-54.wav_chan0.xml,3,3,0,0,0,0,0,0,
06-Oct-07 05:51:48,shell-00EA1003.a26..1191649908.2007-10-06-05-51-48.wav_chan0.xml,7,5,1,1,0,0,0,0,
06-Oct-07 06:25:42,shell-00EA1004.a26..1191651942.2007-10-06-06-25-42.wav_chan0.xml,3,1,1,1,0,0,0,0,
06-Oct-07 06:59:37,shell-00EA1005.a26..1191653977.2007-10-06-06-59-37.wav_chan0.xml,3,0,2,1,0,0,0,0,
06-Oct-07 07:33:31,shell-00EA1006.a26..1191656011.2007-10-06-07-33-31.wav_chan0.xml,3,2,1,0,0,0,0,0,
06-Oct-07 08:07:25,shell-00EA1007.a26..1191658045.2007-10-06-08-07-25.wav_chan0.xml,1,0,1,0,0,0,0,0,
06-Oct-07 08:41:16,shell-00EA1008.a26..1191660076.2007-10-06-08-41-16.wav_chan0.xml,5,3,1,1,0,0,0,0,
06-Oct-07 09:15:07,shell-00EA1009.a26..1191662107.2007-10-06-09-15-07.wav_chan0.xml,2,2,0,0,0,0,0,0,
06-Oct-07 09:48:59,shell-00EA1010.a26..1191664139.2007-10-06-09-48-59.wav_chan0.xml,3,3,0,0,0,
06-Oct-07 10:22:51,shell-00EA1011.a26..1191666171.2007-10-06-10-22-51.wav_chan0.xml,1,1,0,0,0,0,0,0,
06-Oct-07 10:56:42,shell-00EA1012.a26..1191668202.2007-10-06-10-56-42.wav_chan0.xml,0,0,0,0,0,
06-Oct-07 11:30:34,shell-00EA1013.a26..1191670234.2007-10-06-11-30-34.wav_chan0.xml,2,1,1,0,0,
06-Oct-07 12:04:25,shell-00EA1014.a26..1191672265.2007-10-06-12-04-25.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Oct-07 12:38:17,shell-00EA1015.a26..1191674297.2007-10-06-12-38-17.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Oct-07 13:12:08,shell-00EA1016.a26..1191676328.2007-10-06-13-12-08.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Oct-07 13:46:01,shell-00EA1017.a26..1191678361.2007-10-06-13-46-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Oct-07 14:19:53,shell-00EA1018.a26..1191680393.2007-10-06-14-19-53.wav_chan0.xml,1,1,0,0,0,0,0,0,
06-Oct-07 14:53:47,shell-00EA1019.a26..1191682427.2007-10-06-14-53-47.wav_chan0.xml,1,1,0,0,0,0,0,0,
06-Oct-07 15:27:41,shell-00EA1020.a26..1191684461.2007-10-06-15-27-41.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Oct-07 16:01:35,shell-00EA1021.a26..1191686495.2007-10-06-16-01-35.wav_chan0.xml,5,4,0,1,0,0,0,0,
06-Oct-07 16:35:30,shell-00EA1022.a26..1191688530.2007-10-06-16-35-30.wav_chan0.xml,5,2,2,1,0,0,0,0,
06-Oct-07 17:09:24,shell-00EA1023.a26..1191690564.2007-10-06-17-09-24.wav_chan0.xml,2,2,0,0,0,0,0,0,
06-Oct-07 17:43:21,shell-00EA1024.a26..1191692601.2007-10-06-17-43-21.wav_chan0.xml,3,2,0,1,0,0,0,0,
06-Oct-07 18:17:13,shell-00EA1025.a26..1191694633.2007-10-06-18-17-13.wav_chan0.xml,1,1,0,0,0,0,0,0,
06-Oct-07 18:51:04,shell-00EA1026.a26..1191696664.2007-10-06-18-51-04.wav_chan0.xml,4,0,3,1,0,0,0,0,
06-Oct-07 19:24:56,shell-00EA1027.a26..1191698696.2007-10-06-19-24-56.wav_chan0.xml,2,0,0,2,0,0,0,0,
06-Oct-07 19:58:48,shell-00EA1028.a26..1191700728.2007-10-06-19-58-48.wav_chan0.xml,1,0,0,1,0,0,0,
06-Oct-07 20:32:39,shell-00EA1029.a26..1191702759.2007-10-06-20-32-39.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Oct-07 21:06:31,shell-00EA1030.a26..1191704791.2007-10-06-21-06-31.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Oct-07 21:40:22,shell-00EA1031.a26..1191706822.2007-10-06-21-40-22.wav_chan0.xml,1,0,0,1,0,0,0,0,
06-Oct-07 22:14:14,shell-00EA1032.a26..1191708854.2007-10-06-22-14-14.wav_chan0.xml,1,0,0,1,0,0,0,0,
06-Oct-07 22:48:06,shell-00EA1033.a26..1191710886.2007-10-06-22-48-06.wav_chan0.xml,4,0,0,4,0,0,0,0,
06-Oct-07 23:22:00,shell-00EA1034.a26..1191712920.2007-10-06-23-22-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
06-Oct-07 23:55:54,shell-00EA1035.a26..1191714954.2007-10-06-23-55-54.wav_chan0.xml,1,0,0,1,0,0,0,0,
07-Oct-07 00:29:48,shell-00EA1036.a26..1191716988.2007-10-07-00-29-48.wav_chan0.xml,1,0,0,1,0,0,0,0,
07-Oct-07 01:03:42,shell-00EA1037.a26..1191719022.2007-10-07-01-03-42.wav_chan0.xml,1,1,0,0,0,0,0,0,
07-Oct-07 01:37:36,shell-00EA1038.a26..1191721056.2007-10-07-01-37-36.wav_chan0.xml,3,0,1,2,0,0,0,0,
07-Oct-07 02:11:31,shell-00EA1039.a26..1191723091.2007-10-07-02-11-31.wav_chan0.xml,2,1,0,1,0,0,0,0,
07-Oct-07 02:45:22,shell-00EA1040.a26..1191725122.2007-10-07-02-45-22.wav_chan0.xml,10,3,1,6,0,0,0,0,
07-Oct-07 03:19:14,shell-00EA1041.a26..1191727154.2007-10-07-03-19-14.wav_chan0.xml,35,3,3,26,3,0,0,0,
07-Oct-07 03:53:05,shell-00EA1042.a26..1191729185.2007-10-07-03-53-05.wav_chan0.xml,1,0,1,0,0,0,0,0,
07-Oct-07 04:26:57,shell-00EA1043.a26..1191731217.2007-10-07-04-26-57.wav_chan0.xml,17,1,2,13,1,
07-Oct-07 05:00:48,shell-00EA1044.a26..1191733248.2007-10-07-05-00-48.wav_chan0.xml,17,0,2,15,0,
07-Oct-07 05:34:40,shell-00EA1045.a26..1191735280.2007-10-07-05-34-40.wav_chan0.xml,16,1,3,11,1,0,0,0,
07-Oct-07 06:08:32,shell-00EA1046.a26..1191737312.2007-10-07-06-08-32.wav_chan0.xml,36,3,13,19,0,0,1,0,
07-Oct-07 06:42:23,shell-00EA1047.a26..1191739343.2007-10-07-06-42-23.wav_chan0.xml,57,12,21,17,5,0,2,0,
07-Oct-07 07:16:15,shell-00EA1048.a26..1191741375.2007-10-07-07-16-15.wav_chan0.xml,142,35,44,62,1,0,0,0,
07-Oct-07 07:50:07,shell-00EA1049.a26..1191743407.2007-10-07-07-50-07.wav_chan0.xml,112,32,21,56,3,0,0,0,
07-Oct-07 08:24:00,shell-00EA1050.a26..1191745440.2007-10-07-08-24-00.wav_chan0.xml,14,4,4,6,0,0,0,0,
07-Oct-07 08:57:54,shell-00EA1051.a26..1191747474.2007-10-07-08-57-54.wav_chan0.xml,62,27,21,14,0,0,0,0,
07-Oct-07 09:31:49,shell-00EA1052.a26..1191749509.2007-10-07-09-31-49.wav_chan0.xml,63,27,13,23,0,0,0,0,
07-Oct-07 10:05:43,shell-00EA1053.a26..1191751543.2007-10-07-10-05-43.wav_chan0.xml,51,18,10,20,3,0,0,0,
07-Oct-07 10:39:37,shell-00EA1054.a26..1191753577.2007-10-07-10-39-37.wav_chan0.xml,83,43,21,18,1,0,0,0,
07-Oct-07 11:13:32,shell-00EA1055.a26..1191755612.2007-10-07-11-13-32.wav_chan0.xml,86,50,21,15,0,0,0,0,
07-Oct-07 11:47:23,shell-00EA1056.a26..1191757643.2007-10-07-11-47-23.wav_chan0.xml,77,55,15,7,0,0,0,0,
07-Oct-07 12:21:15,shell-00EA1057.a26..1191759675.2007-10-07-12-21-15.wav_chan0.xml,242,207,15,20,
07-Oct-07 12:55:07,shell-00EA1058.a26..1191761707.2007-10-07-12-55-07.wav_chan0.xml,94,46,15,32,1,0,0,0,
07-Oct-07 13:28:58,shell-00EA1059.a26..1191763738.2007-10-07-13-28-58.wav_chan0.xml,175,91,30,54,0,0,0,0,
07-Oct-07 14:02:50,shell-00EA1060.a26..1191765770.2007-10-07-14-02-50.wav_chan0.xml,312,161,56,95,0,0,0,0,
07-Oct-07 14:36:42,shell-00EA1061.a26..1191767802.2007-10-07-14-36-42.wav_chan0.xml,147,51,39,56,1,0,0,0,
07-Oct-07 15:10:33,shell-00EA1062.a26..1191769833.2007-10-07-15-10-33.wav_chan0.xml,46,22,10,14,0,0,0,0,
07-Oct-07 15:44:25,shell-00EA1063.a26..1191771865.2007-10-07-15-44-25.wav_chan0.xml,44,15,13,16,0,0,0,0,
07-Oct-07 16:18:17,shell-00EA1064.a26..1191773897.2007-10-07-16-18-17.wav_chan0.xml,14,4,5,5,0,0,0,0,
07-Oct-07 16:52:10,shell-00EA1065.a26..1191775930.2007-10-07-16-52-10.wav_chan0.xml,37,14,1,22,0,0,0,0,
07-Oct-07 17:26:03,shell-00EA1066.a26..1191777963.2007-10-07-17-26-03.wav_chan0.xml,13,3,4,5,1,0,0,0,
07-Oct-07 17:59:57,shell-00EA1067.a26..1191779997.2007-10-07-17-59-57.wav_chan0.xml,53,40,7,6,0,0,0,0,
07-Oct-07 18:33:52,shell-00EA1068.a26..1191782032.2007-10-07-18-33-52.wav_chan0.xml,279,249,12,18,0,0,0,0,
07-Oct-07 19:07:46,shell-00EA1069.a26..1191784066.2007-10-07-19-07-46.wav_chan0.xml,23,19,3,1,0,0,0,0,
07-Oct-07 19:41:40,shell-00EA1070.a26..1191786100.2007-10-07-19-41-40.wav_chan0.xml,37,21,12,4,0,0,0,0,
07-Oct-07 20:15:34,shell-00EA1071.a26..1191788134.2007-10-07-20-15-34.wav_chan0.xml,18,9,8,1,0,0,0,
07-Oct-07 20:49:26,shell-00EA1072.a26..1191790166.2007-10-07-20-49-26.wav_chan0.xml,30,22,6,2,0,0,0,0,
07-Oct-07 21:23:18,shell-00EA1073.a26..1191792198.2007-10-07-21-23-18.wav_chan0.xml,13,6,6,1,0,0,0,0,
07-Oct-07 21:57:09,shell-00EA1074.a26..1191794229.2007-10-07-21-57-09.wav_chan0.xml,6,4,2,0,0,0,0,0,
07-Oct-07 22:31:01,shell-00EA1075.a26..1191796261.2007-10-07-22-31-01.wav_chan0.xml,32,8,18,6,0,0,0,0,
07-Oct-07 23:04:52,shell-00EA1076.a26..1191798292.2007-10-07-23-04-52.wav_chan0.xml,34,9,20,5,0,0,0,0,
07-Oct-07 23:38:44,shell-00EA1077.a26..1191800324.2007-10-07-23-38-44.wav_chan0.xml,56,14,23,16,3,0,0,0,
08-Oct-07 00:12:35,shell-00EA1078.a26..1191802355.2007-10-08-00-12-35.wav_chan0.xml,7,2,3,1,1,0,0,0,
08-Oct-07 00:46:27,shell-00EA1079.a26..1191804387.2007-10-08-00-46-27.wav_chan0.xml,1,0,0,1,0,0,0,0,
08-Oct-07 01:20:18,shell-00EA1080.a26..1191806418.2007-10-08-01-20-18.wav_chan0.xml,2,0,1,1,0,0,0,0,
08-Oct-07 01:54:11,shell-00EA1081.a26..1191808451.2007-10-08-01-54-11.wav_chan0.xml,3,0,1,2,0,0,0,0,
08-Oct-07 02:28:04,shell-00EA1082.a26..1191810484.2007-10-08-02-28-04.wav_chan0.xml,5,0,0,5,0,0,0,0,
08-Oct-07 03:01:58,shell-00EA1083.a26..1191812518.2007-10-08-03-01-58.wav_chan0.xml,10,0,5,5,0,0,0,0,
08-Oct-07 03:35:52,shell-00EA1084.a26..1191814552.2007-10-08-03-35-52.wav_chan0.xml,23,3,6,14,0,
08-Oct-07 04:09:46,shell-00EA1085.a26..1191816586.2007-10-08-04-09-46.wav_chan0.xml,30,1,8,21,0,0,0,0,
08-Oct-07 04:43:40,shell-00EA1086.a26..1191818620.2007-10-08-04-43-40.wav_chan0.xml,9,0,3,6,0,0,0,0,
08-Oct-07 05:17:35,shell-00EA1087.a26..1191820655.2007-10-08-05-17-35.wav_chan0.xml,9,0,7,2,0,0,0,0,
08-Oct-07 05:51:26,shell-00EA1088.a26..1191822686.2007-10-08-05-51-26.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 06:25:18,shell-00EA1089.a26..1191824718.2007-10-08-06-25-18.wav_chan0.xml,1,0,0,1,0,0,0,0,
08-Oct-07 06:59:09,shell-00EA1090.a26..1191826749.2007-10-08-06-59-09.wav_chan0.xml,1,0,1,0,0,0,0,0,
08-Oct-07 07:33:01,shell-00EA1091.a26..1191828781.2007-10-08-07-33-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 08:06:53,shell-00EA1092.a26..1191830813.2007-10-08-08-06-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 08:40:44,shell-00EA1093.a26..1191832844.2007-10-08-08-40-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 09:14:36,shell-00EA1094.a26..1191834876.2007-10-08-09-14-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 09:48:27,shell-00EA1095.a26..1191836907.2007-10-08-09-48-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 10:22:19,shell-00EA1096.a26..1191838939.2007-10-08-10-22-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 10:56:12,shell-00EA1097.a26..1191840972.2007-10-08-10-56-12.wav_chan0.xml,1,1,0,0,0,0,0,0,
08-Oct-07 11:30:05,shell-00EA1098.a26..1191843005.2007-10-08-11-30-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 12:03:59,shell-00EA1099.a26..1191845039.2007-10-08-12-03-59.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 12:37:53,shell-00EA1100.a26..1191847073.2007-10-08-12-37-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 13:11:48,shell-00EA1101.a26..1191849108.2007-10-08-13-11-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 13:45:42,shell-00EA1102.a26..1191851142.2007-10-08-13-45-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 14:19:35,shell-00EA1103.a26..1191853175.2007-10-08-14-19-35.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 14:53:27,shell-00EA1104.a26..1191855207.2007-10-08-14-53-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 15:27:19,shell-00EA1105.a26..1191857239.2007-10-08-15-27-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 16:01:10,shell-00EA1106.a26..1191859270.2007-10-08-16-01-10.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 16:35:02,shell-00EA1107.a26..1191861302.2007-10-08-16-35-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 17:08:53,shell-00EA1108.a26..1191863333.2007-10-08-17-08-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 17:42:45,shell-00EA1109.a26..1191865365.2007-10-08-17-42-45.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 18:16:36,shell-00EA1110.a26..1191867396.2007-10-08-18-16-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 18:50:28,shell-00EA1111.a26..1191869428.2007-10-08-18-50-28.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 19:24:20,shell-00EA1112.a26..1191871460.2007-10-08-19-24-20.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 19:58:12,shell-00EA1113.a26..1191873492.2007-10-08-19-58-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 20:32:05,shell-00EA1114.a26..1191875525.2007-10-08-20-32-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 21:05:59,shell-00EA1115.a26..1191877559.2007-10-08-21-05-59.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 21:39:54,shell-00EA1116.a26..1191879594.2007-10-08-21-39-54.wav_chan0.xml,0,0,0,0,0,
08-Oct-07 22:13:48,shell-00EA1117.a26..1191881628.2007-10-08-22-13-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 22:47:42,shell-00EA1118.a26..1191883662.2007-10-08-22-47-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 23:21:36,shell-00EA1119.a26..1191885696.2007-10-08-23-21-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
08-Oct-07 23:55:27,shell-00EA1120.a26..1191887727.2007-10-08-23-55-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 00:29:19,shell-00EA1121.a26..1191889759.2007-10-09-00-29-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 01:03:11,shell-00EA1122.a26..1191891791.2007-10-09-01-03-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 01:37:02,shell-00EA1123.a26..1191893822.2007-10-09-01-37-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 02:10:54,shell-00EA1124.a26..1191895854.2007-10-09-02-10-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 02:44:45,shell-00EA1125.a26..1191897885.2007-10-09-02-44-45.wav_chan0.xml,2,0,1,1,0,0,0,0,
09-Oct-07 03:18:37,shell-00EA1126.a26..1191899917.2007-10-09-03-18-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 03:52:29,shell-00EA1127.a26..1191901949.2007-10-09-03-52-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 04:26:21,shell-00EA1128.a26..1191903981.2007-10-09-04-26-21.wav_chan0.xml,1,0,0,1,0,0,0,0,
09-Oct-07 05:00:13,shell-00EA1129.a26..1191906013.2007-10-09-05-00-13.wav_chan0.xml,1,0,0,1,0,0,0,0,
09-Oct-07 05:34:07,shell-00EA1130.a26..1191908047.2007-10-09-05-34-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 06:08:01,shell-00EA1131.a26..1191910081.2007-10-09-06-08-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 06:41:55,shell-00EA1132.a26..1191912115.2007-10-09-06-41-55.wav_chan0.xml,2,0,0,2,0,0,0,0,
09-Oct-07 07:15:49,shell-00EA1133.a26..1191914149.2007-10-09-07-15-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 07:49:44,shell-00EA1134.a26..1191916184.2007-10-09-07-49-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 08:23:37,shell-00EA1135.a26..1191918217.2007-10-09-08-23-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 08:57:29,shell-00EA1136.a26..1191920249.2007-10-09-08-57-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 09:31:21,shell-00EA1137.a26..1191922281.2007-10-09-09-31-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 10:05:12,shell-00EA1138.a26..1191924312.2007-10-09-10-05-12.wav_chan0.xml,0,0,0,0,0,
09-Oct-07 10:39:04,shell-00EA1139.a26..1191926344.2007-10-09-10-39-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 11:12:55,shell-00EA1140.a26..1191928375.2007-10-09-11-12-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 11:46:47,shell-00EA1141.a26..1191930407.2007-10-09-11-46-47.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 12:20:39,shell-00EA1142.a26..1191932439.2007-10-09-12-20-39.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 12:54:30,shell-00EA1143.a26..1191934470.2007-10-09-12-54-30.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 13:28:22,shell-00EA1144.a26..1191936502.2007-10-09-13-28-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 14:02:15,shell-00EA1145.a26..1191938535.2007-10-09-14-02-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 14:36:08,shell-00EA1146.a26..1191940568.2007-10-09-14-36-08.wav_chan0.xml,0,0,0,0,0,0,
09-Oct-07 15:10:02,shell-00EA1147.a26..1191942602.2007-10-09-15-10-02.wav_chan0.xml,0,0,0,0,0,
09-Oct-07 15:43:56,shell-00EA1148.a26..1191944636.2007-10-09-15-43-56.wav_chan0.xml,2,0,2,0,0,0,0,0,
09-Oct-07 16:17:50,shell-00EA1149.a26..1191946670.2007-10-09-16-17-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 16:51:44,shell-00EA1150.a26..1191948704.2007-10-09-16-51-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 17:25:38,shell-00EA1151.a26..1191950738.2007-10-09-17-25-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 17:59:29,shell-00EA1152.a26..1191952769.2007-10-09-17-59-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 18:33:21,shell-00EA1153.a26..1191954801.2007-10-09-18-33-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 19:07:13,shell-00EA1154.a26..1191956833.2007-10-09-19-07-13.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 19:41:04,shell-00EA1155.a26..1191958864.2007-10-09-19-41-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 20:14:56,shell-00EA1156.a26..1191960896.2007-10-09-20-14-56.wav_chan0.xml,1,0,0,1,0,0,0,0,
09-Oct-07 20:48:47,shell-00EA1157.a26..1191962927.2007-10-09-20-48-47.wav_chan0.xml,1,0,0,1,0,0,0,0,
09-Oct-07 21:22:39,shell-00EA1158.a26..1191964959.2007-10-09-21-22-39.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 21:56:31,shell-00EA1159.a26..1191966991.2007-10-09-21-56-31.wav_chan0.xml,0,0,0,0,0,0,0,0,
09-Oct-07 22:30:23,shell-00EA1160.a26..1191969023.2007-10-09-22-30-23.wav_chan0.xml,0,0,0,0,
09-Oct-07 23:04:15,shell-00EA1161.a26..1191971055.2007-10-09-23-04-15.wav_chan0.xml,1,0,0,1,0,0,0,0,
09-Oct-07 23:38:09,shell-00EA1162.a26..1191973089.2007-10-09-23-38-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 00:12:03,shell-00EA1163.a26..1191975123.2007-10-10-00-12-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 00:45:57,shell-00EA1164.a26..1191977157.2007-10-10-00-45-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 01:19:52,shell-00EA1165.a26..1191979192.2007-10-10-01-19-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 01:53:46,shell-00EA1166.a26..1191981226.2007-10-10-01-53-46.wav_chan0.xml,1,0,1,0,0,0,0,0,
10-Oct-07 02:27:40,shell-00EA1167.a26..1191983260.2007-10-10-02-27-40.wav_chan0.xml,2,0,0,2,0,0,0,0,
10-Oct-07 03:01:32,shell-00EA1168.a26..1191985292.2007-10-10-03-01-32.wav_chan0.xml,2,0,0,2,0,0,0,0,
10-Oct-07 03:35:23,shell-00EA1169.a26..1191987323.2007-10-10-03-35-23.wav_chan0.xml,5,0,0,5,0,0,0,0,
10-Oct-07 04:09:15,shell-00EA1170.a26..1191989355.2007-10-10-04-09-15.wav_chan0.xml,4,0,0,3,1,0,0,0,
